Ïóòü 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv ÑÊÎ
26,61254 0,08148122 0,08471376 0,08031871 0,08323639 0,07930618 0,07968035 0,08431803 0,00206578
26,83807 0,08204497 0,08464125 0,08063305 0,0832837 0,07961619 0,07986152 0,08473964 0,0020057
27,0636 0,08256144 0,0846432 0,08100791 0,08352577 0,08004217 0,07996724 0,08519529 0,00198392
27,28913 0,0831678 0,08531419 0,08139691 0,08386683 0,08037594 0,08018372 0,08580709 0,00211421
27,51466 0,08367776 0,08551315 0,08187867 0,0840441 0,0806973 0,08023903 0,08627029 0,00215453
27,74019 0,08425379 0,08553927 0,08253108 0,08423819 0,0812612 0,08050369 0,08680927 0,00210761
27,96572 0,0848946 0,08631501 0,08322233 0,0846818 0,0818551 0,08104562 0,08760523 0,00217719
28,19125 0,08534684 0,08758285 0,08385607 0,08506601 0,08233508 0,08163187 0,08843674 0,00233857
28,41678 0,08576645 0,08851803 0,08439123 0,08531254 0,08279081 0,08185898 0,08911095 0,00250711
28,64231 0,08617448 0,08838863 0,0848688 0,08558358 0,08321123 0,08220838 0,08960794 0,00244403
28,86784 0,08641709 0,08821015 0,08543594 0,08592195 0,08363754 0,08251273 0,09006429 0,00237961
29,09337 0,0870382 0,0890851 0,08607974 0,08639809 0,08417299 0,08303112 0,09085104 0,00248849
29,3189 0,08767286 0,09047636 0,08672028 0,08675719 0,08467988 0,08344378 0,09169699 0,0027232
29,54443 0,088068 0,09145923 0,08734174 0,08732251 0,08516254 0,08388276 0,09246913 0,00287419
29,76996 0,08886935 0,09171099 0,08799498 0,08803396 0,08567363 0,08475378 0,09328504 0,0028219
29,99549 0,08969191 0,0919693 0,0886683 0,08876017 0,08625449 0,08561301 0,09412299 0,00278002
30,22102 0,09033067 0,09277307 0,08927367 0,08921867 0,08694085 0,08644375 0,09499279 0,00282515
30,44655 0,09098534 0,09319004 0,08985873 0,08967072 0,08770219 0,08709913 0,09577164 0,00282004
30,67208 0,09150997 0,09319592 0,09032796 0,09032573 0,08822331 0,08764096 0,0954299 0,00252384
30,89761 0,09196483 0,09366843 0,09081567 0,09083021 0,0884815 0,08859738 0,09572463 0,00242588
31,12314 0,09249642 0,09404727 0,09156377 0,09117271 0,08890511 0,08942128 0,09611888 0,00234506
31,34867 0,09319773 0,09458074 0,09239926 0,09194161 0,08957649 0,09006104 0,09630631 0,00220637
31,5742 0,09375692 0,09524876 0,09320981 0,09299135 0,09038957 0,09080103 0,09631535 0,00199629
31,79973 0,09427455 0,09590437 0,09400578 0,09369327 0,09128774 0,09177886 0,09632294 0,00174869
32,02526 0,09490164 0,09690843 0,09464382 0,09423905 0,0920919 0,09286456 0,09660242 0,00164159
32,25079 0,09542737 0,09723584 0,09521279 0,0950133 0,09298311 0,0937247 0,09712472 0,00146444
32,47632 0,09584913 0,09687123 0,09586596 0,09583575 0,09393064 0,09436616 0,0974149 0,00115157
32,70185 0,09634994 0,09693521 0,09644798 0,09642555 0,09459908 0,09488565 0,09756831 0,000988
32,92738 0,09681999 0,09712745 0,09697459 0,0968301 0,09520407 0,09581893 0,09793001 0,00082903
33,15291 0,09722775 0,09736925 0,09748158 0,09729121 0,09588223 0,09635869 0,09838561 0,00075059
33,37844 0,09785457 0,09794884 0,09755919 0,09788998 0,09660984 0,09690903 0,09885348 0,00068406
33,60397 0,09841268 0,09851429 0,09783797 0,09820174 0,09731498 0,09766346 0,09919975 0,00057773
33,8295 0,0989326 0,09906216 0,09852006 0,09857644 0,09813706 0,09849868 0,09941239 0,00039455
34,05503 0,09949553 0,09962495 0,09900942 0,09928394 0,09908139 0,0994588 0,09978588 0,00026162
34,28056 0,09996067 0,10003543 0,09961562 0,10003675 0,09983634 0,10009231 0,10023132 0,00018341
34,50609 0,10050698 0,10050698 0,10050698 0,10050698 0,10050698 0,10050698 0,10050698 0,0
34,73162 0,10147504 0,10090119 0,10136229 0,1008348 0,10094248 0,10088013 0,10067907 0,00027093
34,95715 0,10234218 0,10097964 0,10202343 0,10122109 0,10133356 0,10137214 0,10065938 0,00053935
35,18268 0,10313081 0,1010997 0,10256613 0,10143293 0,10151972 0,10176739 0,10089593 0,00074404
35,40821 0,10401108 0,10127957 0,1031357 0,10165309 0,10153891 0,10213141 0,10130659 0,00096547
35,63374 0,10487576 0,10136921 0,10374376 0,10199104 0,10150211 0,10246228 0,10176091 0,00121104
35,85927 0,10573641 0,1015502 0,10409361 0,10210843 0,10146415 0,10301382 0,10248135 0,00142254
36,0848 0,10644626 0,10179574 0,10450552 0,10199868 0,10148244 0,1034589 0,10327158 0,00163162
36,31033 0,10712022 0,10159983 0,10498581 0,10212411 0,10149737 0,10369915 0,10404581 0,0018943
36,53586 0,10797484 0,10139176 0,10536229 0,10218286 0,10152686 0,10393067 0,10480045 0,00221758
36,76139 0,10861057 0,10112733 0,10582181 0,10218165 0,10166164 0,103664 0,10535494 0,0024936
36,98692 0,10909219 0,10050033 0,10633826 0,10217676 0,10200593 0,10350285 0,10550955 0,00275916
37,21245 0,10979371 0,10019921 0,10656418 0,10225815 0,1024501 0,10368165 0,10524347 0,00295167
37,43798 0,11080554 0,10040534 0,10708956 0,10255315 0,10278081 0,1038294 0,10507654 0,00317592
37,66351 0,11189937 0,10076855 0,10798386 0,10292555 0,10317816 0,10400986 0,10506243 0,00344174
37,88904 0,11291002 0,10103047 0,10885388 0,10333554 0,10353052 0,10436243 0,10493331 0,00370873
38,11457 0,11392321 0,10129633 0,1098884 0,104092 0,10380001 0,10479652 0,10507044 0,00397684
38,3401 0,11511857 0,10189565 0,11103282 0,10515201 0,10399024 0,10540334 0,10543187 0,00423549
38,56563 0,11628952 0,10270698 0,11247404 0,10600577 0,10432343 0,10612318 0,10582204 0,00450052
38,79116 0,1173835 0,10365884 0,11385038 0,10706658 0,10488187 0,10701816 0,10610682 0,00469068
39,01669 0,11890315 0,10482608 0,11525885 0,10827157 0,10548135 0,1081263 0,10681486 0,00492784
39,24222 0,12068702 0,10621288 0,11731112 0,10954539 0,10643538 0,10946347 0,10801576 0,00522
39,46775 0,12251465 0,10812759 0,11969638 0,11101089 0,10772607 0,11111994 0,10944063 0,00543559
39,69328 0,12416228 0,1103301 0,12221889 0,11272141 0,1092066 0,11291785 0,11119849 0,00553806
39,91881 0,12581333 0,1125031 0,12505429 0,11479198 0,11094822 0,11503526 0,11315953 0,00563747
40,14434 0,12781624 0,11512085 0,12805274 0,11691106 0,11276338 0,11729254 0,1153043 0,00578852
40,36987 0,1299077 0,1178833 0,13096616 0,11932801 0,11455707 0,11977868 0,11728101 0,00593984
40,5954 0,13228435 0,12047735 0,1336313 0,12216998 0,11663221 0,122509 0,11964519 0,00600668
40,82093 0,1351452 0,12338247 0,13602092 0,12510694 0,11925105 0,12532618 0,12251045 0,00593618
41,04646 0,13819134 0,126338 0,13863319 0,12818777 0,12217879 0,12851325 0,12552055 0,00586665
41,27199 0,14116268 0,12907637 0,14181516 0,13139048 0,1251537 0,1316294 0,12847061 0,0059224
41,49752 0,14449025 0,13213579 0,14519256 0,13477438 0,12824808 0,1349252 0,13132407 0,00604761
41,72305 0,14792766 0,13533893 0,14876699 0,13820577 0,13150047 0,13849225 0,13455973 0,00615153
41,94858 0,15108796 0,13858417 0,15231513 0,14149457 0,13485066 0,14177143 0,1379128 0,00617
42,17411 0,15449463 0,14207086 0,15576012 0,1449214 0,13817359 0,14536647 0,14116862 0,00619926
42,39964 0,15779969 0,14534686 0,15921482 0,14845345 0,14155682 0,14884363 0,1442514 0,00623958
42,62517 0,16046157 0,14881311 0,16241718 0,15172369 0,14475283 0,15204202 0,14707095 0,00616011
42,8507 0,16273348 0,15245919 0,16567669 0,15496989 0,14767171 0,15572331 0,15002347 0,0060552
43,07623 0,1651016 0,1558783 0,16884529 0,15838215 0,15084426 0,15887225 0,15306403 0,00592182
43,30176 0,16760103 0,15926948 0,17180617 0,16197551 0,15387224 0,1618538 0,15606526 0,00580573
43,52729 0,16925135 0,16232672 0,17484969 0,16539734 0,1567863 0,16556938 0,15930145 0,00563571
43,75282 0,17093712 0,16526678 0,1778208 0,1685198 0,1598836 0,16848877 0,16235781 0,00547336
43,97835 0,17379463 0,16834096 0,18013106 0,17158336 0,16288581 0,17129644 0,16549894 0,00525177
44,20388 0,1760836 0,17105876 0,18147471 0,17390866 0,16605382 0,17500453 0,16886505 0,00470545
44,42941 0,17676049 0,1728293 0,18191156 0,17547276 0,16924282 0,17698362 0,17174343 0,00384502
44,65494 0,17648086 0,17352759 0,18157038 0,17602024 0,17156918 0,17753296 0,17377592 0,00302303
44,88047 0,17564346 0,17357765 0,17993351 0,17549583 0,17278137 0,17875795 0,17462023 0,00243161
45,106 0,1741267 0,17280735 0,17719426 0,17433025 0,17307531 0,17782469 0,17385951 0,00182695
45,33153 0,17220854 0,1712543 0,17395892 0,17261158 0,17241803 0,17422015 0,17221409 0,00096738
45,55706 0,17025146 0,16981583 0,17086555 0,17059858 0,17066915 0,17091876 0,17043276 0,00035483
45,78259 0,16838786 0,16838786 0,16838786 0,16838786 0,16838786 0,16838786 0,16838786 0,0
46,00812 0,16633037 0,1665334 0,16585192 0,16584359 0,16644668 0,16624621 0,16658056 0,00028219
46,23365 0,16423557 0,16482841 0,16331016 0,16334748 0,16438404 0,16399925 0,16483897 0,00058156
46,45918 0,16204995 0,16295714 0,16080961 0,16111906 0,16213738 0,16174863 0,1628408 0,00074493
46,68471 0,15984014 0,16096619 0,1581489 0,15888606 0,15968961 0,15935228 0,16063414 0,00089953
46,91024 0,15753607 0,15905115 0,1555691 0,15654867 0,15721602 0,15688152 0,15840995 0,00107538
47,13577 0,15517784 0,15706673 0,15315002 0,15438566 0,15477199 0,15432797 0,15582302 0,00115085
47,3613 0,15266535 0,15511316 0,15056248 0,15205192 0,15231737 0,15167911 0,15317861 0,00130809
47,58683 0,14997005 0,15315968 0,14779122 0,14957682 0,1499359 0,14900177 0,15065104 0,0015337
47,81236 0,14725401 0,15115545 0,14501895 0,14707328 0,14743317 0,14625887 0,14791164 0,00175062
48,03789 0,14441625 0,14807498 0,14222343 0,14445759 0,14468595 0,14347474 0,14526945 0,00166803
48,26342 0,14142794 0,14447545 0,13931274 0,14186661 0,14201753 0,14064885 0,14273949 0,00149956
48,48895 0,13863007 0,1417391 0,13645015 0,13937271 0,13933974 0,13778335 0,13973818 0,00153159
48,71448 0,13602869 0,13959744 0,13374211 0,13675404 0,13647651 0,13491679 0,13677947 0,00168458
48,94001 0,13336223 0,13730616 0,13119139 0,13402417 0,13369836 0,13204734 0,13410324 0,00178912
49,16554 0,13089533 0,13477666 0,12891616 0,1317508 0,13095412 0,12927989 0,13128962 0,00177759
49,39107 0,12869852 0,13279646 0,12686257 0,12949449 0,12823987 0,1267115 0,12872031 0,00188601
49,6166 0,12666723 0,13098279 0,12499179 0,12712381 0,12572123 0,12439001 0,12646823 0,00199086
49,84213 0,12494047 0,12912173 0,12343767 0,12526457 0,12339188 0,12233443 0,12418459 0,00203846
50,06766 0,1234791 0,12722409 0,12213937 0,1237116 0,12123587 0,12043439 0,12206158 0,00206404
50,29319 0,12214624 0,12574372 0,12077366 0,12210012 0,11940031 0,11872602 0,12026867 0,0021606
50,51872 0,12087078 0,12485575 0,11946027 0,12058516 0,11787301 0,11733382 0,11874026 0,0023354
50,74425 0,12001765 0,12401729 0,11883926 0,11970128 0,11642107 0,1161316 0,11744922 0,00250669
50,96978 0,11975614 0,12349054 0,11885796 0,11933137 0,11524689 0,11522732 0,11651558 0,00273519
51,19531 0,11977579 0,1236118 0,11898934 0,11906737 0,11436729 0,11484157 0,11611573 0,00300956
51,42084 0,11988552 0,12388036 0,11924946 0,1186337 0,11392487 0,11478819 0,11615486 0,00317097
51,64637 0,12025371 0,12369325 0,11952022 0,11862394 0,11386745 0,11481897 0,1160945 0,00318281
51,8719 0,12069623 0,12362959 0,11970312 0,11891213 0,11400906 0,11499858 0,1161954 0,00316748
52,09743 0,12090712 0,12369588 0,12004869 0,11872423 0,11438891 0,11528085 0,11690339 0,00304782
52,32296 0,1211718 0,12412343 0,12067985 0,11856524 0,11482259 0,11547443 0,11756017 0,00306778
52,54849 0,12161707 0,12507386 0,1214309 0,11891142 0,11514618 0,11576002 0,11812878 0,00326062
52,77402 0,12222874 0,12567829 0,12197311 0,11962283 0,11554705 0,11624783 0,11882286 0,00330663
52,99955 0,12276187 0,12632247 0,12244991 0,12021951 0,11616117 0,11684225 0,11969727 0,0032867
53,22508 0,1230872 0,12718964 0,12271334 0,12058093 0,11686301 0,11751172 0,12046817 0,00327456
53,45061 0,12337612 0,1276182 0,12261484 0,12123827 0,11748307 0,11820681 0,12075959 0,00315554
53,67614 0,12355812 0,12774369 0,1227106 0,12209776 0,11815004 0,11887129 0,12058333 0,00298899
53,90167 0,12344374 0,12745631 0,12257715 0,12248261 0,11895557 0,11949184 0,1202162 0,00270205
54,1272 0,12321167 0,12730044 0,12261785 0,12253677 0,11958595 0,12004679 0,11952926 0,00256018
54,35273 0,12321354 0,12780762 0,12297704 0,12282084 0,12017517 0,12050651 0,11889072 0,00270557
54,57826 0,1233943 0,1276944 0,12313073 0,12317581 0,12067685 0,12088875 0,11879222 0,00262664
54,80379 0,12335808 0,12713122 0,12328425 0,12314249 0,12114187 0,1212031 0,1189996 0,00235763
55,02932 0,12327816 0,12712445 0,12328626 0,12293348 0,12156694 0,12141605 0,11957336 0,00217142
55,25485 0,12325666 0,12711501 0,12319527 0,12306698 0,1216597 0,12153209 0,12012194 0,00203954
55,48038 0,12295412 0,1265315 0,12296736 0,12321074 0,12167843 0,12156133 0,12038662 0,00180267
55,70591 0,12238355 0,12570196 0,12270959 0,12274257 0,12196097 0,12148963 0,12061042 0,00147597
55,93144 0,12165278 0,12492089 0,12199965 0,12192252 0,12194705 0,12133408 0,12069899 0,00124009
56,15697 0,12108869 0,12418391 0,12135427 0,12138992 0,12158655 0,12113662 0,12059013 0,00108725
56,3825 0,12070956 0,12338854 0,12105006 0,12107375 0,12123868 0,12091364 0,120477 0,00089808
56,60803 0,12043027 0,12228894 0,12074006 0,12053642 0,12097318 0,12071302 0,12047923 0,00060026
56,83356 0,12038828 0,12100179 0,12064803 0,12039366 0,12073058 0,12057291 0,12052709 0,00019773
57,05909 0,12044541 0,12044541 0,12044541 0,12044541 0,12044541 0,12044541 0,12044541 0,0
57,28462 0,12055668 0,12053021 0,12016437 0,12032343 0,12019388 0,12025398 0,12022903 0,00014782
57,51015 0,12055813 0,11989121 0,11981573 0,12021439 0,12019376 0,12001261 0,12012758 0,00022763
57,73568 0,12047353 0,11917899 0,11924092 0,1198785 0,12014247 0,11969589 0,11990005 0,00043012
57,96121 0,12032425 0,11875592 0,11859917 0,11943987 0,11978849 0,11929675 0,11941725 0,00054371
58,18674 0,120137 0,11828964 0,11788608 0,11950102 0,1191482 0,11877087 0,11891081 0,00069215
58,41227 0,11992492 0,11787269 0,11702533 0,1194461 0,11835027 0,1181384 0,11831635 0,00089878
