Путь 17.07.24_1_out.csv_профиль_левый 17.07.24_1_out.csv_профиль_правый 17.07.24_2_in.csv_профиль_левый 17.07.24_2_in.csv_профиль_правый 17.07.24_3_out.csv_профиль_левый 17.07.24_3_out.csv_профиль_правый 17.07.24_4_in.csv_профиль_левый 17.07.24_4_in.csv_профиль_правый 17.07.24_5_out.csv_профиль_левый 17.07.24_5_out.csv_профиль_правый 17.07.24_6_in.csv_профиль_левый 17.07.24_6_in.csv_профиль_правый 17.07.24_7_out.csv_профиль_левый 17.07.24_7_out.csv_профиль_правый СКО_левый СКО_правый
251,000 0,22424837 0,21033003 0,22128495 0,20512075 0,2227205 0,20850184 0,22388469 0,20645535 0,2224355 0,21412407 0,22065605 0,20528619 0,22160398 0,21076214 0,00123305 0,0030673
252,000 0,22249669 0,21117559 0,22245479 0,20296905 0,22037609 0,2099383 0,22284116 0,20650251 0,22359955 0,21188529 0,22008689 0,20483862 0,22265424 0,20859671 0,00121935 0,00309005
253,000 0,22289636 0,21032257 0,21954478 0,20527099 0,21982801 0,20993376 0,22064236 0,20807343 0,22182282 0,21292615 0,21621191 0,20805171 0,21900298 0,21147229 0,00198941 0,00234465
254,000 0,22108861 0,21199782 0,21899194 0,20558202 0,21864754 0,21095808 0,22126332 0,20721012 0,22136636 0,21307443 0,21614929 0,2078143 0,21879544 0,2113388 0,00176551 0,00260898
255,000 0,22180277 0,21147513 0,21858034 0,20604424 0,2182977 0,21142505 0,22029745 0,20823505 0,22014594 0,21427675 0,21549606 0,20849103 0,21752399 0,21259663 0,00192254 0,00265533
256,000 0,22000311 0,21347719 0,21943125 0,20534426 0,21830664 0,21160148 0,22242264 0,20627188 0,21980232 0,21476156 0,21561692 0,20854067 0,21706887 0,21321546 0,002042 0,00346198
257,000 0,21803075 0,21570121 0,21724336 0,20764375 0,21780544 0,21224192 0,22014217 0,20868903 0,21933909 0,2154982 0,21471242 0,20959691 0,2173322 0,21309657 0,00160221 0,00298989
258,000 0,22131969 0,21270231 0,22008053 0,20492247 0,21764093 0,21259118 0,22111984 0,20792077 0,22098929 0,21403837 0,2168631 0,20760375 0,21809589 0,21252079 0,00172582 0,00320202
259,000 0,21978865 0,21464667 0,2194542 0,20588336 0,21943136 0,21125522 0,22043942 0,20895996 0,22155391 0,21378939 0,21713498 0,20762796 0,21824912 0,21265266 0,00132668 0,00304504
260,000 0,22046906 0,21466331 0,22047153 0,20541274 0,22025878 0,21109169 0,22218604 0,20775592 0,2210564 0,21481594 0,21712184 0,20816097 0,21841979 0,21298471 0,00156684 0,0034036
261,000 0,2240419 0,21196279 0,22305592 0,20360607 0,22244297 0,20973818 0,22391487 0,20678375 0,22184157 0,21480653 0,21862583 0,20735203 0,22034076 0,21183066 0,00182446 0,00351361
262,000 0,22442154 0,21253805 0,22596308 0,20159004 0,2246058 0,208476 0,22522332 0,20633538 0,22346379 0,21409141 0,22023288 0,20660386 0,22410089 0,20897239 0,00170645 0,00384908
263,000 0,2264483 0,21162915 0,22517762 0,20343951 0,22508197 0,20922945 0,22657205 0,20607209 0,2268155 0,21172405 0,21988982 0,20796265 0,22540148 0,20863099 0,00220897 0,00273687
264,000 0,2256721 0,21365618 0,22713448 0,20259971 0,22213154 0,21350131 0,22663794 0,20711661 0,2290388 0,21031515 0,22274902 0,20613961 0,22129095 0,21379414 0,0027002 0,00408691
265,000 0,22809476 0,21239355 0,22543358 0,20543271 0,22517093 0,21153967 0,22739064 0,20739847 0,22638862 0,21408652 0,22237781 0,20751947 0,22496398 0,21125518 0,00173189 0,00293101
266,000 0,22722131 0,21440409 0,22776228 0,20424627 0,2243431 0,21358376 0,2280232 0,20786913 0,22908811 0,21253002 0,2228795 0,20804578 0,22392999 0,21337004 0,00222879 0,00356812
267,000 0,22495533 0,21799893 0,22827316 0,20502391 0,22593658 0,21331617 0,22900355 0,20815412 0,22690852 0,2159165 0,22313915 0,2089833 0,22459796 0,21389985 0,00193335 0,0042954
268,000 0,22898689 0,21563402 0,22713835 0,20767779 0,22580915 0,21497078 0,22831874 0,21035619 0,22683252 0,2174005 0,22580811 0,20782587 0,22131131 0,21864047 0,00231916 0,00420484
269,000 0,22787332 0,21859333 0,22799784 0,2085289 0,22560477 0,21696988 0,22857546 0,21187905 0,22610376 0,21985242 0,22690823 0,20857555 0,22527676 0,21638164 0,00118961 0,00435223
270,000 0,2269499 0,22146646 0,22772833 0,21072814 0,22556071 0,21905103 0,22634267 0,21609493 0,22779113 0,22002916 0,2249336 0,21252621 0,2232185 0,2203352 0,00152328 0,00386207
271,000 0,22775829 0,22304027 0,22324153 0,21753076 0,22561242 0,22129207 0,22516901 0,21959203 0,22259138 0,22725275 0,22325022 0,21650478 0,22239433 0,22323954 0,0018209 0,00342854
272,000 0,22931487 0,22426005 0,22412945 0,21936634 0,22661618 0,22313728 0,22668627 0,22085729 0,22562429 0,22687856 0,22300938 0,21947971 0,22505049 0,22320206 0,00188879 0,00252967
273,000 0,23025509 0,22633845 0,23297604 0,213623 0,22854678 0,22410533 0,22998766 0,2206385 0,22649405 0,22904996 0,22438836 0,221183 0,22589606 0,22534397 0,00274928 0,00464752
274,000 0,23586853 0,22357609 0,23580371 0,21382789 0,23154951 0,22396999 0,23691914 0,2166818 0,23223796 0,22627183 0,22929506 0,2193263 0,23190318 0,22228869 0,00262173 0,00409944
275,000 0,23783362 0,22407651 0,23703991 0,21525343 0,23548546 0,2225871 0,23656314 0,21963467 0,23504886 0,22612977 0,23072522 0,22057929 0,23366748 0,22311552 0,00222505 0,00327549
276,000 0,23594628 0,22807753 0,23608172 0,21842062 0,23510825 0,22509578 0,23814709 0,22030277 0,23490654 0,22850227 0,23147505 0,22215616 0,23353605 0,22550329 0,00194763 0,0035568
277,000 0,24028602 0,22569605 0,23543758 0,22102088 0,23767684 0,22449502 0,2398231 0,22064053 0,23802288 0,22748989 0,23364229 0,22206917 0,23562361 0,22543205 0,00225374 0,00242163
278,000 0,24162054 0,22620733 0,23831664 0,21998648 0,23968608 0,22432613 0,24097853 0,22138901 0,23900269 0,22843437 0,23566123 0,22197547 0,23852705 0,22434371 0,00181268 0,00271317
279,000 0,2428173 0,22669065 0,24260164 0,21742601 0,23969553 0,22601888 0,24162374 0,2224736 0,24150572 0,22768268 0,23678673 0,22265181 0,23683157 0,22776469 0,0023776 0,00349218
280,000 0,24405903 0,22690919 0,24226654 0,21929283 0,23843494 0,22890214 0,241992 0,22366225 0,24034833 0,23043862 0,2373591 0,22369133 0,24085804 0,22523056 0,00213214 0,00344717
281,000 0,24278534 0,22964081 0,24259387 0,22044554 0,23976979 0,22908622 0,24275619 0,22437548 0,24032885 0,23192522 0,23785236 0,22466794 0,23905302 0,22843102 0,00185086 0,00364286
282,000 0,24261495 0,23138761 0,24017862 0,22447347 0,24115169 0,22933208 0,24271697 0,22602659 0,24017281 0,2336374 0,23822507 0,22587926 0,24060906 0,22841278 0,00144113 0,00303815
283,000 0,24383311 0,2319124 0,24113639 0,22526966 0,24014579 0,23214912 0,24357845 0,22690844 0,24279297 0,23275553 0,23832764 0,22754359 0,24018192 0,23053019 0,00189609 0,00274878
284,000 0,24378912 0,23394893 0,24395405 0,22446311 0,2423218 0,2319223 0,24296566 0,22946032 0,24048906 0,23697901 0,23847038 0,22934358 0,24016918 0,23238553 0,00191477 0,00367885
285,000 0,24648422 0,23351324 0,24391832 0,22670597 0,24224788 0,23413269 0,24602963 0,2285844 0,24384884 0,23561026 0,23971549 0,23024516 0,24146744 0,23316063 0,00225307 0,00300934
286,000 0,24605915 0,23631734 0,24748876 0,22556973 0,24447083 0,23428623 0,24587932 0,23110268 0,24501855 0,23674807 0,24085529 0,23139715 0,2414327 0,23549327 0,00227457 0,00367035
287,000 0,24720196 0,23765059 0,24704086 0,22860288 0,24570742 0,23559375 0,24685947 0,23267455 0,24602725 0,23823231 0,24210746 0,23256381 0,24501645 0,23436278 0,00164223 0,00308118
288,000 0,24906724 0,23849014 0,25029437 0,22808632 0,2461607 0,23780064 0,24845897 0,23374974 0,24631445 0,24054294 0,24313483 0,23410102 0,2454232 0,23652459 0,00226313 0,00379111
289,000 0,25311802 0,23724554 0,25140879 0,22980828 0,24982237 0,23704995 0,25099632 0,23404 0,24759474 0,24209836 0,24565363 0,23430644 0,24776922 0,2369783 0,00240517 0,00350135
290,000 0,25293661 0,24029552 0,25464194 0,22950301 0,25006046 0,23980018 0,2524541 0,23543632 0,25119462 0,2413994 0,24755424 0,23522009 0,24856562 0,2390209 0,00232456 0,00384628
291,000 0,25289366 0,24330469 0,25372116 0,23338644 0,25137335 0,24146051 0,25316499 0,23766469 0,25235183 0,24322004 0,24791249 0,23775835 0,2498408 0,24070656 0,00192468 0,00332196
292,000 0,2530585 0,24623627 0,25364497 0,23649986 0,25067882 0,24525821 0,25415595 0,23971784 0,25221825 0,24643634 0,2484826 0,2401664 0,25004167 0,24352644 0,00192919 0,00353123
293,000 0,25674446 0,24570524 0,25770358 0,23546874 0,25393628 0,24511302 0,25582637 0,24109511 0,25155059 0,25023663 0,25088258 0,24082316 0,25245166 0,2442201 0,00246496 0,00431498
294,000 0,25951419 0,24613415 0,2570929 0,23908689 0,25575637 0,24643223 0,25851941 0,24142181 0,2574201 0,24748058 0,25260617 0,24211221 0,25440634 0,24539662 0,00221859 0,00290035
295,000 0,25905763 0,24969729 0,25912024 0,23999569 0,25807165 0,24723337 0,26030974 0,24262131 0,25815396 0,24988548 0,25353937 0,24412297 0,25583477 0,24707307 0,0021314 0,00342598
296,000 0,2606428 0,25127116 0,26069243 0,24136916 0,25957153 0,24884972 0,26134519 0,24453788 0,25861525 0,25250505 0,25511155 0,24547232 0,25900279 0,24700051 0,00193083 0,00361539
297,000 0,26288817 0,25220459 0,26076901 0,24421629 0,26169329 0,24990976 0,2647468 0,24412947 0,26110959 0,25309781 0,25697329 0,24652792 0,2588213 0,25026918 0,00236374 0,00340625
298,000 0,26301336 0,25541757 0,26242388 0,24565088 0,26201665 0,25293896 0,26634955 0,24569123 0,2620824 0,25537856 0,25797233 0,24858899 0,25928604 0,2530388 0,00249615 0,00394967
299,000 0,2675381 0,25442136 0,26337427 0,24798395 0,2605114 0,25797392 0,2677781 0,24762779 0,2662531 0,25462075 0,26023739 0,24961268 0,26217448 0,25358943 0,00297412 0,00361369
300,000 0,26742088 0,25811599 0,26621749 0,2484789 0,26511827 0,25691045 0,26908921 0,24976061 0,26611217 0,25832669 0,26191075 0,25130971 0,26464769 0,25464179 0,00209202 0,00378356
301,000 0,27137223 0,2577056 0,26546627 0,25258777 0,26516732 0,26034961 0,26920465 0,25307149 0,26634528 0,26172013 0,26305876 0,25357059 0,26550281 0,25734278 0,00258303 0,0033758
302,000 0,27197239 0,26062698 0,27049279 0,25094857 0,26885939 0,26012544 0,27035449 0,25532513 0,26937939 0,26220835 0,26455084 0,25544435 0,26819311 0,25810773 0,00218488 0,00360702
303,000 0,27101085 0,26520236 0,26834411 0,25668778 0,27017944 0,26239344 0,27190062 0,25726289 0,2706827 0,2644238 0,26625569 0,25718367 0,26998197 0,25978805 0,00175288 0,00332879
304,000 0,27058454 0,26952506 0,2691763 0,25966465 0,26690693 0,26958611 0,27315224 0,25978642 0,26981115 0,26900061 0,26300342 0,26423678 0,26817031 0,26533219 0,00294669 0,00402145
305,000 0,27688294 0,26731841 0,27349805 0,25931424 0,26984883 0,27073718 0,27391666 0,26296877 0,27062939 0,27208972 0,26638795 0,26492995 0,27080259 0,26663018 0,00313061 0,00407306
306,000 0,27973151 0,26846602 0,27811618 0,25869704 0,27742061 0,26719027 0,27986154 0,2609243 0,27558905 0,271296 0,27272567 0,26257133 0,27356184 0,26791983 0,00263455 0,00425279
307,000 0,28173422 0,27013234 0,28000821 0,2603894 0,27964752 0,26867002 0,28107438 0,26333627 0,27648273 0,27422509 0,27458872 0,26438334 0,2708876 0,27441267 0,00367061 0,0050369
308,000 0,28041137 0,27464772 0,28083405 0,26273744 0,28092287 0,27064225 0,28358705 0,26409233 0,28099325 0,27305484 0,27615899 0,26613788 0,27892404 0,26976239 0,00210448 0,00418473
309,000 0,28364975 0,27407764 0,28614767 0,26007144 0,28076029 0,27347988 0,28424723 0,26618212 0,28241081 0,27461535 0,2782123 0,26690354 0,28090454 0,27067304 0,0024334 0,0049418
310,000 0,28566629 0,27429377 0,28339337 0,26503527 0,28285235 0,27362577 0,28528112 0,2674467 0,28464201 0,27482125 0,27939674 0,2680698 0,28270548 0,27132833 0,0019648 0,00355437
311,000 0,28603554 0,27576288 0,28056384 0,2698359 0,28211108 0,27628838 0,28655932 0,26815257 0,28518884 0,2763232 0,27983919 0,26963247 0,28196705 0,27410748 0,00251363 0,00328311
312,000 0,28782609 0,27567817 0,28532596 0,2667924 0,28336917 0,27670159 0,28785726 0,26863939 0,28749617 0,27573626 0,28057229 0,27066479 0,28300707 0,27482792 0,00263749 0,00366756
313,000 0,28892026 0,27612696 0,28453004 0,26913368 0,28664502 0,27500089 0,28869628 0,26941379 0,28687126 0,27797535 0,28150768 0,27131485 0,28269573 0,27668001 0,00266143 0,00337309
314,000 0,28693726 0,27968775 0,28408214 0,27109908 0,28655045 0,27676507 0,28734689 0,27234311 0,28677886 0,27959043 0,28190721 0,27244694 0,28532291 0,27553711 0,00181814 0,00325958
315,000 0,29037398 0,27784697 0,28682561 0,27002218 0,28434579 0,28058557 0,28787807 0,27351545 0,28488482 0,28303965 0,28193271 0,27404805 0,28580291 0,27662768 0,00250434 0,00410864
316,000 0,29068805 0,27921899 0,28698125 0,27154198 0,28782722 0,27877404 0,28993633 0,27319589 0,28724265 0,2823672 0,28319678 0,27451222 0,28541794 0,27869058 0,00236599 0,00358801
317,000 0,28950342 0,28207192 0,29009885 0,27012332 0,29027876 0,27799805 0,29214977 0,27266629 0,29008702 0,28115294 0,28461179 0,27475995 0,28510711 0,2806239 0,00262995 0,00427894
318,000 0,29202734 0,28133984 0,29090413 0,27114014 0,28975961 0,28031959 0,29309744 0,27352306 0,28946263 0,28344467 0,28508396 0,27601235 0,28517815 0,28224171 0,00291327 0,00438568
319,000 0,29318687 0,2822487 0,29180692 0,27228806 0,28979926 0,28233073 0,2931 0,27556686 0,2901928 0,28459435 0,2859371 0,27709837 0,2890972 0,28028483 0,0023616 0,00404905
320,000 0,29499322 0,28262779 0,29272658 0,27353608 0,29124906 0,28312451 0,29497972 0,27588932 0,29128688 0,28564986 0,28790357 0,27724776 0,28958683 0,28190886 0,00244396 0,00411421
321,000 0,29889117 0,28100169 0,29696076 0,27157568 0,29734727 0,27926871 0,29795312 0,27519862 0,29348188 0,28569249 0,29053498 0,27678448 0,29155257 0,28215783 0,0030919 0,00436006
322,000 0,29926031 0,28295 0,29955375 0,27135283 0,29768227 0,28125456 0,30114858 0,27424628 0,29783885 0,28346962 0,29262738 0,27686316 0,2929921 0,28287283 0,00303696 0,00449293
323,000 0,30120961 0,28328397 0,29978779 0,27338732 0,29877146 0,28248813 0,30053417 0,27710003 0,29752273 0,28605188 0,29403948 0,27764742 0,29556175 0,28268099 0,0024519 0,00409642
324,000 0,30182586 0,28504918 0,30182085 0,27367647 0,30050755 0,28308023 0,30125181 0,27865558 0,2972013 0,2886836 0,29564077 0,27832689 0,29734638 0,28322553 0,00237783 0,00461421
325,000 0,30399062 0,28522318 0,29964267 0,27824566 0,30162401 0,28429762 0,29986165 0,28235284 0,30291654 0,28519079 0,29689617 0,27942226 0,29916631 0,28371673 0,0022407 0,00258658
326,000 0,29928914 0,29212817 0,29970256 0,28041181 0,29935905 0,28883687 0,30127516 0,28315066 0,30193983 0,28855442 0,29645562 0,28209145 0,29504573 0,29013482 0,00228768 0,00417961
327,000 0,30231015 0,29132648 0,30470965 0,27766031 0,3019619 0,28839624 0,30363913 0,2829652 0,30291169 0,28971971 0,29665427 0,28412085 0,30195734 0,28535094 0,00237647 0,00430611
328,000 0,30375177 0,29211302 0,30487569 0,27972578 0,30340224 0,28915646 0,30386607 0,28493415 0,30259834 0,2922179 0,29841807 0,28457877 0,30184061 0,28767268 0,0019557 0,00416168
329,000 0,30470059 0,29337371 0,30733369 0,27961397 0,30574882 0,28909544 0,30659954 0,28445556 0,3059381 0,29106922 0,30015427 0,28510835 0,30493134 0,28692933 0,00217115 0,00424474
330,000 0,30826101 0,29216862 0,30997193 0,27932469 0,30734292 0,28981707 0,30927211 0,28412941 0,30623245 0,29306618 0,30239906 0,28518848 0,30125663 0,29287931 0,00311332 0,00490267
331,000 0,3077929 0,29491351 0,30849112 0,2830784 0,3095706 0,28977924 0,30948511 0,28617672 0,30993806 0,29163762 0,30391762 0,28595149 0,30624332 0,29016499 0,00201492 0,0037029
332,000 0,31223298 0,29251003 0,30962067 0,2840017 0,31018098 0,29121333 0,31365006 0,2841368 0,31017009 0,29356636 0,3056751 0,28631169 0,30647741 0,29204699 0,00264739 0,00383829
333,000 0,30980703 0,29689583 0,3111413 0,2844458 0,30995421 0,29342998 0,31289328 0,28688882 0,30796055 0,29775968 0,30633091 0,28764897 0,30949196 0,2910081 0,00195505 0,00474013
334,000 0,31323858 0,2954527 0,30597013 0,2916221 0,30957281 0,29585489 0,3111442 0,29069742 0,30999504 0,29765349 0,30383054 0,2921623 0,3068593 0,2955883 0,00301311 0,00242629
335,000 0,30920168 0,30163299 0,31083576 0,28887213 0,31144511 0,29606748 0,31159272 0,29236237 0,30957854 0,30011171 0,30547985 0,29259954 0,30796307 0,29654659 0,0020193 0,00418281
336,000 0,31318565 0,29974851 0,31357449 0,28820858 0,31274716 0,29684224 0,31186085 0,29420131 0,3130326 0,29872872 0,30966845 0,29052915 0,31038639 0,29622233 0,00139073 0,00392885
337,000 0,31507555 0,29988805 0,31140854 0,29240066 0,31252791 0,29910823 0,3143408 0,29376552 0,31357837 0,30026229 0,30945438 0,29286845 0,31121352 0,29742066 0,00182469 0,00317912
338,000 0,31490607 0,30201076 0,31459063 0,29121706 0,31434876 0,29925429 0,31529529 0,29481127 0,31459266 0,30126998 0,30852585 0,29599084 0,31222099 0,29847784 0,00222588 0,00353624
339,000 0,31799058 0,30084562 0,31453727 0,29319685 0,31654768 0,29895697 0,31701645 0,29503316 0,31434398 0,30341449 0,309934 0,29663775 0,31412929 0,29844447 0,00246217 0,00321194
340,000 0,31559465 0,30513001 0,31714905 0,29245939 0,31640198 0,30097386 0,3180954 0,29582402 0,31872701 0,30091334 0,31412441 0,29441511 0,31520917 0,29891147 0,00151467 0,00407602
341,000 0,31934111 0,30320463 0,31737467 0,29408124 0,31619599 0,30302512 0,31969011 0,29605866 0,32035365 0,30109228 0,31343668 0,29701089 0,31735224 0,29866157 0,00221543 0,00327703
342,000 0,3189042 0,30547318 0,31973168 0,29359693 0,31824539 0,30276308 0,32000754 0,29756004 0,31760704 0,30566029 0,314358 0,2979404 0,31574335 0,30200861 0,00193231 0,00416247
343,000 0,32153348 0,3046344 0,31979779 0,29535353 0,31935344 0,30345511 0,31909288 0,30024846 0,31847974 0,30660908 0,31489755 0,29920682 0,31659087 0,30290635 0,00202062 0,00350119
344,000 0,32076061 0,30720326 0,32137626 0,29564082 0,31875904 0,30591095 0,3201081 0,30102966 0,31816444 0,30871155 0,31582668 0,30007975 0,31631909 0,30495975 0,00198501 0,0042804
345,000 0,32326334 0,3066578 0,32407557 0,29489291 0,32050504 0,30610246 0,32146052 0,30156157 0,32112853 0,30764494 0,31717762 0,30061969 0,31784638 0,30523523 0,00236858 0,00418529
346,000 0,32392246 0,3079877 0,32180584 0,29920158 0,3200962 0,30851343 0,32227859 0,30271998 0,32422388 0,30650992 0,31887976 0,30084936 0,32136026 0,30371404 0,00178218 0,003315
347,000 0,32290241 0,31101862 0,32304414 0,30006925 0,32269841 0,307987 0,32241529 0,30464617 0,32206588 0,31065049 0,31726798 0,30445775 0,31999683 0,30717208 0,00196807 0,00357038
348,000 0,32575998 0,31028149 0,32200907 0,30316861 0,32247565 0,3103301 0,32515907 0,30400845 0,32307621 0,31170058 0,31737555 0,30636902 0,32029367 0,30892093 0,0026495 0,00309144
349,000 0,32650418 0,31154784 0,32584645 0,30140853 0,3228846 0,31199289 0,32484726 0,30634868 0,32275515 0,31400115 0,31650458 0,30922919 0,32105112 0,31017345 0,00315783 0,00389388
350,000 0,32704124 0,31313244 0,32474224 0,30453702 0,32535145 0,31164545 0,32380663 0,30940276 0,32500874 0,31382035 0,31944959 0,30837688 0,32361039 0,30964722 0,00218415 0,00292842
351,000 0,32613674 0,31625344 0,3240532 0,30748172 0,32561223 0,31365555 0,32607679 0,30925551 0,32732153 0,31360881 0,31951062 0,31052206 0,32227393 0,31300422 0,00251777 0,00279167
352,000 0,32988966 0,31477632 0,32643793 0,30731445 0,32578933 0,31583569 0,32837216 0,30924117 0,32655112 0,31655575 0,32090034 0,311357 0,32365787 0,31384799 0,00274553 0,00323153
353,000 0,32988648 0,31695563 0,32721643 0,30865521 0,32877473 0,31504593 0,32955054 0,31025858 0,32699431 0,3183304 0,32288556 0,31159078 0,32466816 0,31508375 0,00239832 0,00332755
354,000 0,33140121 0,31726487 0,32960752 0,30821107 0,32993057 0,31570071 0,33105958 0,31072792 0,32730724 0,32004737 0,32403759 0,31251874 0,32617261 0,31577725 0,0025353 0,00376016
355,000 0,33353045 0,31690575 0,33080468 0,30879446 0,33103939 0,31638292 0,3321696 0,31144609 0,32965833 0,31960665 0,32599195 0,31259774 0,32804113 0,31579529 0,00235127 0,00343483
356,000 0,33268048 0,3194222 0,32993441 0,31142296 0,33005558 0,31912531 0,33287367 0,31249819 0,33079174 0,32026274 0,32505839 0,31532938 0,32726278 0,31836443 0,00261128 0,00329729
357,000 0,3338894 0,3198286 0,3300246 0,31297805 0,33088562 0,31991362 0,33196593 0,31506236 0,33034071 0,32243942 0,32579835 0,31631725 0,3287104 0,31858081 0,00235547 0,00301478
358,000 0,33372124 0,32153555 0,33193966 0,31263428 0,33157291 0,32079117 0,33336395 0,31525302 0,33079086 0,32357702 0,32609791 0,31762772 0,32853404 0,32027831 0,00251347 0,00355414
359,000 0,33167552 0,32507963 0,33087308 0,31530579 0,32995295 0,32397156 0,33164536 0,3185083 0,33279553 0,32306016 0,32530489 0,31997151 0,32909922 0,32124168 0,00228943 0,00315015
360,000 0,33308201 0,32535727 0,33233219 0,31552682 0,33036184 0,32523471 0,3312392 0,32052192 0,33192158 0,32550482 0,32435916 0,32252842 0,32439086 0,32753591 0,00343956 0,00376832
361,000 0,33267169 0,32758523 0,33286677 0,31685712 0,33144933 0,3259757 0,33337881 0,3201477 0,33208562 0,32704863 0,32712661 0,32151675 0,33033035 0,32330294 0,00198426 0,00366721
362,000 0,3362713 0,32600836 0,33775029 0,31403651 0,33262163 0,32688499 0,33543751 0,32005778 0,33367773 0,32735717 0,32832038 0,322292 0,33341921 0,3221156 0,00282472 0,00435383
363,000 0,33588728 0,32873951 0,33558736 0,318489 0,33647374 0,32534789 0,33573396 0,32201176 0,33484719 0,32835624 0,33332976 0,3195433 0,33363719 0,32413456 0,00110052 0,00372616
364,000 0,33846532 0,328806 0,33625109 0,32040877 0,3356571 0,32881265 0,33808193 0,32222266 0,33573386 0,32997262 0,33179945 0,32354749 0,332212 0,32808278 0,00240818 0,00353444
365,000 0,34105897 0,32916298 0,3384051 0,32109824 0,33710437 0,33022125 0,33948841 0,32366513 0,33688545 0,33155999 0,33343638 0,32469046 0,33225415 0,33078993 0,0029245 0,003795
366,000 0,3409983 0,33223927 0,34179073 0,32073747 0,34004324 0,330318 0,34145224 0,32468012 0,33811803 0,33328182 0,33441874 0,32664813 0,3376188 0,32838704 0,00245707 0,00408785
367,000 0,34518589 0,33113997 0,34081153 0,32475521 0,34118361 0,33225671 0,34205381 0,32709354 0,34022791 0,33416918 0,33545616 0,32862184 0,33394316 0,33511171 0,00359305 0,00351207
368,000 0,34482525 0,33439477 0,34423142 0,32424472 0,34147281 0,33486875 0,34399656 0,3280601 0,34194441 0,33543163 0,3375858 0,32950159 0,33756506 0,3343273 0,00281765 0,00399338
369,000 0,35145554 0,33033262 0,34630755 0,32474032 0,34724024 0,33178918 0,34850564 0,3262044 0,34473915 0,33544032 0,34192599 0,32797858 0,34334509 0,33133909 0,00298998 0,00338448
370,000 0,35095262 0,33313927 0,34745413 0,32598195 0,34620487 0,33514612 0,34770048 0,32937337 0,34722942 0,3353791 0,34272604 0,32962344 0,34613143 0,33099559 0,00226698 0,00315482
371,000 0,34910379 0,33721569 0,34736327 0,32828934 0,34741278 0,33620423 0,34705122 0,33225739 0,34730647 0,33761341 0,34265184 0,33199478 0,34292519 0,3365126 0,0022833 0,00324292
372,000 0,35041056 0,33806836 0,34899538 0,32878713 0,34742853 0,33835662 0,34896403 0,33247068 0,34867723 0,33843218 0,34408292 0,33275619 0,34428655 0,33734561 0,00227494 0,00354126
373,000 0,35153543 0,33900787 0,3498686 0,32995031 0,34915669 0,33865115 0,34917164 0,33426607 0,35000558 0,33920851 0,34533661 0,33360194 0,34621345 0,3375195 0,00203592 0,00325202
374,000 0,35314792 0,33934404 0,35079334 0,33101737 0,35031797 0,33949875 0,35014935 0,33527537 0,35033984 0,34084987 0,34526781 0,33567704 0,34563877 0,3401373 0,00265907 0,00329066
375,000 0,35156171 0,34295806 0,35162398 0,33218714 0,35026559 0,34152699 0,35014875 0,33725481 0,3507506 0,34238885 0,34568444 0,33724217 0,34811337 0,33967278 0,00197939 0,00351592
376,000 0,35360068 0,3428943 0,35313844 0,33267384 0,35218791 0,34162178 0,35198023 0,33742735 0,35268455 0,34247149 0,34702849 0,33792413 0,34526691 0,34454195 0,00304749 0,00382318
377,000 0,35380594 0,34463419 0,35361044 0,33428211 0,35344036 0,34232183 0,35303237 0,33841875 0,35017234 0,3469688 0,34847107 0,33853126 0,35155387 0,34029256 0,00188933 0,00393929
378,000 0,35475983 0,345741 0,35563383 0,3343574 0,35614221 0,34164601 0,35613014 0,33739723 0,35397238 0,34516975 0,3500195 0,33904536 0,35074573 0,343074 0,00235305 0,00388148
379,000 0,35688532 0,34567333 0,35776687 0,33435333 0,35772242 0,34218494 0,35792605 0,33775276 0,35659225 0,34456663 0,3520204 0,33915468 0,35328198 0,34262543 0,00220882 0,00371612
380,000 0,35784239 0,34686754 0,35912764 0,3351302 0,35752172 0,34448862 0,36088759 0,33696599 0,35802735 0,34523804 0,35361359 0,3397101 0,35406389 0,34394199 0,00242444 0,00416669
381,000 0,35718896 0,34965618 0,35702812 0,33936613 0,35719699 0,34697682 0,36106631 0,33896431 0,35911779 0,34631627 0,35379638 0,34168258 0,353149 0,34707021 0,0025679 0,00391438
382,000 0,35941215 0,34979389 0,35898524 0,3396779 0,35611388 0,35039926 0,35916831 0,34309612 0,35861387 0,34896243 0,35422637 0,34348008 0,3528719 0,3495645 0,00246586 0,00394093
383,000 0,35841874 0,35309631 0,35920406 0,34183845 0,35650279 0,35210454 0,35947024 0,34508344 0,35780641 0,35198565 0,35292336 0,34715257 0,35186243 0,35286464 0,00282222 0,00414258
384,000 0,36111819 0,35270745 0,35925199 0,34415572 0,35998698 0,35099698 0,35885464 0,34802094 0,35873265 0,35338418 0,35365694 0,34874588 0,35588015 0,35121456 0,00237692 0,00294743
385,000 0,36096385 0,35519895 0,35905916 0,34667642 0,35979512 0,35345811 0,35849086 0,35067283 0,35815575 0,35630235 0,35444167 0,35028332 0,35597142 0,35347562 0,00207229 0,0030586
386,000 0,3645436 0,35382223 0,36320564 0,34482789 0,36277447 0,3527679 0,3620793 0,34935609 0,36146781 0,35531912 0,35666593 0,35037799 0,35715303 0,35462984 0,00281386 0,0034164
387,000 0,36536075 0,35512562 0,3644575 0,34576361 0,36412859 0,35366742 0,36393533 0,34965992 0,36307363 0,35591308 0,35893905 0,35030745 0,35976181 0,35425367 0,0022857 0,00338286
