Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv Среднеквадратичное отклонение
156,000 2,09686946 2,09243824 2,08533265 2,09750142 2,10641238 2,08265749 2,10080738 0,00779018
157,000 2,10819371 2,10321884 2,09672387 2,10893388 2,11760106 2,09310951 2,11157618 0,00791063
158,000 2,11998841 2,11490458 2,10789154 2,12056107 2,12907452 2,10404456 2,12278898 0,00807206
159,000 2,13155319 2,12602502 2,11944907 2,13201977 2,14054183 2,11538812 2,13403727 0,0080827
160,000 2,14250562 2,13686199 2,13041112 2,14301964 2,15175847 2,12666719 2,14499877 0,00807257
161,000 2,15290834 2,1470546 2,14072559 2,15357885 2,16225866 2,13766762 2,15558339 0,00801326
162,000 2,1629596 2,15675202 2,15094694 2,16364541 2,17260223 2,14791469 2,16500911 0,00796881
163,000 2,17165637 2,16549908 2,15985842 2,17282652 2,18181311 2,15738962 2,17381239 0,00792515
164,000 2,17945883 2,17292643 2,16747655 2,18081356 2,18993722 2,16572628 2,18184501 0,00797968
165,000 2,1860206 2,17921096 2,1742013 2,18753211 2,19693464 2,17284875 2,18861497 0,00799525
166,000 2,19119554 2,18430595 2,17962516 2,1931218 2,20267365 2,17866142 2,19436892 0,00805589
167,000 2,19637177 2,18873024 2,18451087 2,19785827 2,20744789 2,18352137 2,19917692 0,00806892
168,000 2,20158842 2,1932632 2,18967311 2,20282371 2,21227142 2,18806282 2,20391356 0,0081138
169,000 2,20739218 2,19837909 2,1953926 2,20827471 2,21768338 2,19315394 2,20962653 0,00820692
170,000 2,21350511 2,20371789 2,20158572 2,21394157 2,2236343 2,19844108 2,21577497 0,00837418
171,000 2,2194658 2,20922386 2,20777802 2,219755 2,23007736 2,20394702 2,22165366 0,00857769
172,000 2,22560147 2,21488846 2,21423192 2,22543708 2,23610751 2,20934884 2,22745798 0,00865565
