Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
115,000 -0,47274094 -0,49891437 -0,46337546 -0,48138352 -0,39891009 -0,44781914 -0,43020424
116,000 -0,54356106 -0,56195006 -0,55820773 -0,56200067 -0,53360303 -0,53820742 -0,5500415
117,000 -0,54912604 -0,58916595 -0,57234793 -0,57943497 -0,5824847 -0,56579135 -0,58351788
118,000 -0,59007048 -0,61414993 -0,58150898 -0,6180754 -0,5673764 -0,59292245 -0,57295849
119,000 -0,6576841 -0,67025721 -0,64056259 -0,6692034 -0,63132321 -0,64704618 -0,60954338
120,000 -0,69544427 -0,7267688 -0,69053581 -0,71137087 -0,68129933 -0,6998539 -0,69779845
121,000 -0,72469638 -0,75960126 -0,7260949 -0,75906185 -0,71392892 -0,7404116 -0,71941557
122,000 -0,74959978 -0,7859982 -0,7586755 -0,78181154 -0,73927268 -0,79615461 -0,74052165
123,000 -0,74957792 -0,78832903 -0,7559555 -0,78377466 -0,74687073 -0,78218015 -0,76249451
124,000 -0,73436098 -0,78735609 -0,71210991 -0,75914751 -0,7539238 -0,76278071 -0,7521735
125,000 -0,70516779 -0,72571904 -0,71645203 -0,72437287 -0,72366047 -0,72765535 -0,71546343
126,000 -0,68739868 -0,7172663 -0,69466041 -0,69797679 -0,72340974 -0,69190795 -0,7072333
127,000 -0,68431939 -0,70710974 -0,67933504 -0,70896346 -0,69410482 -0,69493326 -0,69457317
128,000 -0,68186206 -0,71062378 -0,68118253 -0,69138969 -0,68833085 -0,67795709 -0,68216505
129,000 -0,66395757 -0,66386848 -0,65080467 -0,65103349 -0,63503217 -0,64190317 -0,66265593
130,000 -0,61377804 -0,63807056 -0,61401468 -0,62488132 -0,64222208 -0,59141599 -0,624393
131,000 -0,60668032 -0,62730291 -0,61036689 -0,61248495 -0,63433836 -0,58837689 -0,61205664
132,000 -0,58527644 -0,62961586 -0,61263106 -0,61383053 -0,60988873 -0,58647609 -0,62350517
133,000 -0,59920342 -0,6529976 -0,61697973 -0,64187099 -0,61086163 -0,60625593 -0,62525905
134,000 -0,6428992 -0,6801323 -0,65042798 -0,67320574 -0,63776999 -0,63978704 -0,64506551
135,000 -0,66111567 -0,69806111 -0,68065624 -0,68819383 -0,67878195 -0,67430579 -0,69162645
136,000 -0,72921349 -0,71738723 -0,70278102 -0,71518474 -0,67512872 -0,6795343 -0,66421107
137,000 -0,73051349 -0,74055022 -0,71543233 -0,73485779 -0,72167649 -0,70063837 -0,66726725
138,000 -0,75457797 -0,7992883 -0,79156768 -0,80005146 -0,771316 -0,77170093 -0,79097824
139,000 -0,76405896 -0,78999634 -0,76651944 -0,79001163 -0,80426039 -0,76250488 -0,80301596
140,000 -0,6734176 -0,70501658 -0,67948125 -0,70761352 -0,74248953 -0,68386157 -0,71757034
141,000 -0,61773897 -0,64361025 -0,62365975 -0,64700253 -0,63973708 -0,61549676 -0,63928005
142,000 -0,60582352 -0,64513335 -0,62167537 -0,6519113 -0,62454416 -0,6155463 -0,60182749
143,000 -0,6353501 -0,67069895 -0,66253278 -0,67735304 -0,64806758 -0,64851466 -0,65762459
144,000 -0,68429541 -0,69919063 -0,69427407 -0,69391191 -0,66470231 -0,6818624 -0,67225173
145,000 -0,68388453 -0,73361481 -0,70286259 -0,72091871 -0,6794158 -0,69924217 -0,68909778
146,000 -0,70356084 -0,74208221 -0,70787332 -0,73495017 -0,72886118 -0,70716866 -0,70062654
147,000 -0,69796634 -0,73716649 -0,69322447 -0,7330044 -0,71015275 -0,6991222 -0,70289943
148,000 -0,6761356 -0,71821686 -0,67558747 -0,71351434 -0,69212405 -0,68266148 -0,71791026
149,000 -0,66476284 -0,71853138 -0,66506949 -0,70436724 -0,67992084 -0,66598217 -0,66405431
150,000 -0,65576704 -0,71019835 -0,67262181 -0,71171687 -0,64971016 -0,65867167 -0,6566091
151,000 -0,62807761 -0,69191959 -0,64821118 -0,68510426 -0,66546934 -0,65230434 -0,66873656
152,000 -0,62374445 -0,65563081 -0,63323178 -0,6524154 -0,66979257 -0,6203454 -0,63694012
153,000 -0,57739271 -0,6158409 -0,59234509 -0,61923157 -0,58636538 -0,5846954 -0,61525046
154,000 -0,56384063 -0,59121083 -0,59036026 -0,59543733 -0,58009122 -0,55803979 -0,58998103
155,000 -0,54093844 -0,5881629 -0,58237588 -0,59330857 -0,56326676 -0,54686598 -0,56702827
156,000 -0,58182266 -0,6062426 -0,60449008 -0,62739452 -0,58947596 -0,55724728 -0,55744881
157,000 -0,63080363 -0,63927968 -0,64373745 -0,66927674 -0,63425491 -0,59762546 -0,61616418
158,000 -0,65775793 -0,69114096 -0,6309289 -0,68043436 -0,65057175 -0,62530185 -0,64160358
159,000 -0,6445844 -0,65875116 -0,65326605 -0,67078011 -0,65021955 -0,64870736 -0,64363716
160,000 -0,60949951 -0,64250955 -0,61914803 -0,64449158 -0,63585738 -0,64501219 -0,62720496
161,000 -0,57800367 -0,60559096 -0,58204415 -0,61924336 -0,59480731 -0,62904762 -0,60561162
162,000 -0,55786612 -0,57721822 -0,57670861 -0,59101631 -0,58583404 -0,58588314 -0,53921195
163,000 -0,48025965 -0,52276635 -0,50165869 -0,54028395 -0,52093568 -0,54164327 -0,50354798
164,000 -0,42901967 -0,44715308 -0,42755529 -0,47186892 -0,45866785 -0,47642421 -0,45939278
165,000 -0,35793299 -0,38167367 -0,37636825 -0,3991896 -0,39411375 -0,40685724 -0,38704739
166,000 -0,27847379 -0,31351854 -0,30183297 -0,33451079 -0,32201191 -0,33181072 -0,32883474
167,000 -0,27854747 -0,27509015 -0,27099917 -0,28562491 -0,2667347 -0,27722359 -0,27463594
168,000 -0,28086333 -0,28131656 -0,28684285 -0,29874408 -0,26955881 -0,25897563 -0,27054663
169,000 -0,31450238 -0,31471568 -0,3187714 -0,32656461 -0,30327376 -0,29046903 -0,32648654
170,000 -0,33221677 -0,32748794 -0,34590776 -0,33893207 -0,33415345 -0,30169986 -0,35143712
171,000 -0,3234939 -0,33706602 -0,34586135 -0,34733051 -0,36235114 -0,31423643 -0,33598212
172,000 -0,33351935 -0,34615447 -0,36084971 -0,33980417 -0,3386931 -0,30827077 -0,33172026
173,000 -0,33957771 -0,35474629 -0,34565011 -0,33991014 -0,34756315 -0,31793925 -0,35376105
174,000 -0,39162785 -0,38407293 -0,37738024 -0,38262513 -0,37809366 -0,35362936 -0,35141561
175,000 -0,43637573 -0,4424264 -0,43880477 -0,43983196 -0,41857605 -0,41542009 -0,41638291
176,000 -0,45614855 -0,44494619 -0,43621979 -0,46476945 -0,47490066 -0,43989635 -0,4550093
177,000 -0,41233851 -0,4183573 -0,41487658 -0,44571846 -0,43066598 -0,42696103 -0,44416305
178,000 -0,39490267 -0,38990077 -0,38028228 -0,40319149 -0,39832012 -0,39483986 -0,40682415
179,000 -0,39527322 -0,40106631 -0,38528677 -0,4176922 -0,38280918 -0,39715144 -0,40336213
180,000 -0,42937988 -0,45173843 -0,4279174 -0,45739397 -0,42258279 -0,42889629 -0,41777287
181,000 -0,44921471 -0,46183356 -0,461845 -0,4746479 -0,45681782 -0,45943056 -0,46811379
182,000 -0,51483421 -0,50377182 -0,53017001 -0,5052453 -0,49883338 -0,48510595 -0,50317318
183,000 -0,55222834 -0,55899737 -0,5608229 -0,55237801 -0,52954069 -0,5348115 -0,55607078
184,000 -0,58701174 -0,5858932 -0,59301592 -0,58831324 -0,57728468 -0,5669853 -0,59043399
185,000 -0,66639977 -0,63310328 -0,67894724 -0,65526085 -0,59418338 -0,5618801 -0,60020932
186,000 -0,6998261 -0,64205435 -0,70552954 -0,72429243 -0,62237207 -0,56752487 -0,61200619
187,000 -0,62064699 -0,63379785 -0,60943756 -0,64643931 -0,63354632 -0,62041813 -0,65514342
188,000 -0,64392831 -0,6528923 -0,64083295 -0,65569622 -0,63513004 -0,64318181 -0,64550429
189,000 -0,66134508 -0,67133394 -0,66159351 -0,66063359 -0,65633814 -0,64457615 -0,67627307
190,000 -0,63509284 -0,65970146 -0,63633949 -0,65741941 -0,65141867 -0,6323724 -0,66643353
191,000 -0,62817165 -0,66433636 -0,63255248 -0,64880618 -0,6364712 -0,63022689 -0,65677418
192,000 -0,63644833 -0,6580857 -0,63477548 -0,65589913 -0,63760109 -0,63812333 -0,6383712
193,000 -0,63258934 -0,64358057 -0,63032854 -0,6462175 -0,63619126 -0,63369772 -0,64749854
194,000 -0,60959099 -0,62190207 -0,6097594 -0,62963783 -0,6367784 -0,61841844 -0,62075868
195,000 -0,56747579 -0,60152504 -0,57467534 -0,58454144 -0,59745123 -0,57929327 -0,60651569
196,000 -0,50822372 -0,53681211 -0,51771649 -0,52831654 -0,54910293 -0,51804757 -0,54042553
197,000 -0,46640168 -0,51090163 -0,47585774 -0,49246795 -0,50526273 -0,47957842 -0,48383444
198,000 -0,45361901 -0,49290594 -0,4693474 -0,46867677 -0,47812778 -0,45835353 -0,47505703
199,000 -0,46425617 -0,46825545 -0,46419906 -0,46059876 -0,47889314 -0,448581 -0,46520254
200,000 -0,43841289 -0,43246331 -0,44297057 -0,45370946 -0,45648208 -0,42500002 -0,45449291
201,000 -0,40199318 -0,41772102 -0,43476292 -0,4304259 -0,41712727 -0,40087956 -0,41955825
202,000 -0,38361344 -0,3988116 -0,39196354 -0,40892207 -0,39333343 -0,37092258 -0,39061765
203,000 -0,35103481 -0,3595428 -0,36921536 -0,38544187 -0,39307554 -0,34111291 -0,37159174
204,000 -0,3213057 -0,32670946 -0,3241536 -0,34144398 -0,3559039 -0,30105132 -0,32196183
205,000 -0,29239113 -0,30404589 -0,29815047 -0,31030178 -0,2987128 -0,27304785 -0,29872383
206,000 -0,2487158 -0,28779488 -0,28057941 -0,28580089 -0,27404448 -0,26031931 -0,28164184
207,000 -0,20287272 -0,244516 -0,21661026 -0,2321522 -0,23997915 -0,24260998 -0,2335355
208,000 -0,13499641 -0,1556914 -0,15080055 -0,15481784 -0,18872765 -0,17077491 -0,16762175
209,000 -0,06610543 -0,09013743 -0,07336102 -0,08522217 -0,09309836 -0,0869707 -0,09812527
210,000 -0,08227112 -0,07680829 0,01148407 -0,05675644 -0,0518884 -0,02621061 -0,02747754
211,000 -0,08372952 -0,10735573 -0,03041202 -0,17868323 -0,11188946 -0,06738529 -0,06135203
212,000 -0,12674331 -0,14533761 -0,13258723 -0,14504319 -0,14558944 -0,13544908 -0,14571084
213,000 -0,0488506 -0,07371242 -0,11681592 -0,07190693 -0,11543545 -0,08792858 -0,11199342
214,000 0,0697275 0,05669101 0,06068328 0,0234538 0,04308534 0,03581584 0,05390751
215,000 0,19679433 0,16370352 0,15188067 0,16085195 0,13540833 0,1409392 0,14781959
216,000 0,31825238 0,29739297 0,29087989 0,2766191 0,24797261 0,27141683 0,2526864
217,000 0,39214175 0,3733422 0,34811823 0,36467491 0,33273565 0,35921744 0,35286292
218,000 0,43582888 0,42609565 0,42542886 0,43002239 0,40500446 0,45249155 0,40741468
219,000 0,52141796 0,52898997 0,50405065 0,51705472 0,49488358 0,53827111 0,49244461
220,000 0,58545213 0,59731438 0,59820432 0,59449648 0,56751762 0,63114683 0,56583248
221,000 0,62490875 0,61900514 0,62249663 0,6302272 0,59722085 0,67817589 0,61520329
222,000 0,6216534 0,62053649 0,61386006 0,62394118 0,59502855 0,6788435 0,60052008
223,000 0,60172468 0,61033839 0,61749159 0,60952305 0,5904075 0,65609689 0,61479006
224,000 0,62857558 0,59564485 0,61043303 0,60753262 0,60096061 0,65270194 0,60936424
225,000 0,60334062 0,59746816 0,61920953 0,60383904 0,61095258 0,64523686 0,61317032
226,000 0,63276241 0,60133943 0,62121914 0,58744231 0,61619067 0,63950066 0,61003708
227,000 0,66942856 0,62801635 0,64284812 0,63316345 0,64484107 0,65806657 0,63519072
228,000 0,70188836 0,66901839 0,6851968 0,66333576 0,66430104 0,6887685 0,67510918
229,000 0,71479038 0,68860687 0,71926828 0,69753951 0,71349075 0,70570167 0,71638503
230,000 0,74205605 0,69410904 0,72367696 0,70338631 0,72532131 0,71011087 0,72662273
231,000 0,7055356 0,66982644 0,68726875 0,67560819 0,71108357 0,69003974 0,70153716
232,000 0,67796809 0,63254536 0,68698479 0,65049531 0,68680291 0,65614168 0,68031006
233,000 0,65962838 0,60898049 0,65882683 0,63255278 0,68439647 0,63682682 0,67295611
234,000 0,6919991 0,62986911 0,66767533 0,6454547 0,6251644 0,64598187 0,66043593
235,000 0,68875884 0,67007697 0,68576591 0,66772565 0,65995385 0,6585473 0,66985975
236,000 0,68978372 0,66358356 0,68851327 0,67123793 0,68604184 0,67786093 0,72429205
237,000 0,68954315 0,66108896 0,69090103 0,67029308 0,69453913 0,6770526 0,70622667
238,000 0,708084 0,67086888 0,72911494 0,68611899 0,67959407 0,68404823 0,69000025
239,000 0,70583686 0,65506878 0,67711079 0,67577528 0,6776445 0,68058494 0,71028335
240,000 0,62778209 0,60019699 0,63534195 0,62509106 0,67221766 0,6399081 0,64999925
241,000 0,56596636 0,53019054 0,55142984 0,56539835 0,59989875 0,57887165 0,5809456
242,000 0,5692059 0,50783224 0,55032725 0,55324804 0,55133402 0,53249898 0,56967645
243,000 0,55764048 0,5413069 0,53737418 0,55380727 0,54794184 0,5417914 0,5563059
244,000 0,60426607 0,57052742 0,58668828 0,58870976 0,55435204 0,58547044 0,56281219
245,000 0,63197527 0,59030363 0,60886812 0,59978246 0,6016883 0,60127662 0,62149536
246,000 0,6265555 0,59294966 0,60010168 0,60123055 0,59916274 0,6147016 0,60468873
247,000 0,58303629 0,5932001 0,60889533 0,59146983 0,59894496 0,59129144 0,61037088
248,000 0,54739782 0,54630689 0,56912153 0,56734728 0,57935549 0,56188179 0,57893825
249,000 0,50913823 0,48884335 0,48953052 0,50514998 0,52768404 0,51479125 0,52261595
250,000 0,42249963 0,41390161 0,44351402 0,4259645 0,47028409 0,45572434 0,44478401
251,000 0,35690124 0,34586738 0,37239093 0,34712796 0,39906917 0,3773329 0,35972884
252,000 0,27761419 0,25968292 0,26904044 0,27119309 0,31469601 0,29250275 0,32031469
253,000 0,14790287 0,15260521 0,16724623 0,16562906 0,2176216 0,19085079 0,22305859
254,000 0,05598772 0,04767371 0,05366645 0,05518425 0,0950973 0,08718185 0,0985408
255,000 -0,03682581 -0,03609682 -0,02462628 -0,03116472 0,0119924 -0,00549968 0,00474415
256,000 -0,03995325 -0,06483592 -0,04417314 -0,06066073 -0,0336383 -0,04761739 -0,04605661
257,000 -0,05406607 -0,05356707 -0,0309552 -0,05340149 -0,07151856 -0,04223946 -0,04053643
258,000 -0,06506147 -0,05479715 -0,04399825 -0,07423863 -0,04772711 -0,04389342 -0,05299135
259,000 -0,10037941 -0,11744236 -0,12126443 -0,11702469 -0,08361779 -0,08359414 -0,08083235
260,000 -0,18166141 -0,17821607 -0,1812566 -0,169682 -0,1447482 -0,14770194 -0,14317566
261,000 -0,23187368 -0,24439608 -0,22904367 -0,23101327 -0,21542808 -0,19788707 -0,21886383
262,000 -0,25553005 -0,27688908 -0,24908313 -0,26064241 -0,25305774 -0,24481911 -0,2575206
263,000 -0,30221487 -0,32641436 -0,34333096 -0,32519811 -0,27518567 -0,28975418 -0,2739441
