Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
213,000 61,97682998 61,96457111 61,98967843 61,99600914 62,00263181 61,98823656 62,00209159
214,000 62,02773858 62,00808954 62,02534467 62,05970594 62,08882694 61,97350451 62,09410296
215,000 62,00986327 62,00279397 62,03045351 62,06616763 62,08065167 61,7746559 62,07012362
216,000 62,0478236 62,04128362 62,06622866 62,07058445 62,0921723 61,71680633 62,08909795
217,000 62,2911856 62,03672673 62,29505343 62,05204704 62,19003833 61,73133772 62,22880652
218,000 62,13474198 61,84387229 62,17215922 61,82231654 62,30472457 61,77241025 62,30207277
219,000 62,1298424 61,95239193 62,13961053 61,95210685 62,11712095 61,98947378 62,14545808
220,000 62,26076388 62,04783404 62,28971099 62,05297763 62,28905907 62,13052722 62,30886719
221,000 62,16474287 62,05304663 62,19464247 62,08775109 62,310038 62,16825516 62,28984832
222,000 62,05491894 61,995677 62,0727133 62,08553312 62,16541048 62,2396 62,17498713
223,000 62,03577223 61,99196274 62,06685058 62,1204071 62,12427978 62,21430572 62,13181743
224,000 61,96860651 62,00184593 62,00558277 62,15942074 62,09364313 62,18164071 62,09532171
225,000 61,9159636 62,04118373 61,93766314 62,15331752 62,0128686 62,23084903 62,02895177
226,000 61,9484527 62,0333318 61,97202112 62,14032146 62,00494292 62,25559022 62,0211891
227,000 61,90616422 62,04352296 61,94146775 62,13787672 62,02306324 62,27431413 62,03198764
228,000 61,97858582 62,07340812 62,00293066 62,13142728 61,99157578 62,2560469 62,01586078
229,000 62,03757189 62,06097436 62,07540307 62,13335128 62,09459027 62,23200513 62,0980539
230,000 62,02493545 62,07086669 62,04680021 62,1553139 62,099168 62,23905933 62,10837722
231,000 62,02276091 62,10844853 62,04482488 62,15904658 62,0835 62,24367114 62,08195746
232,000 62,13042487 62,20716941 62,16141937 62,20353424 62,18825694 62,27914019 62,19084781
233,000 62,17470277 62,11175383 62,2038311 62,17013031 62,24209611 62,19541142 62,26323445
234,000 62,02397527 61,98030842 62,04868396 62,04445425 62,21606784 62,059467 62,19974864
235,000 61,90737156 61,96054128 61,93513389 61,96611703 61,99992097 61,91101743 61,98876434
236,000 61,94777806 61,99642738 61,98381379 61,97429301 62,0090099 61,86848815 62,01603592
237,000 61,93584953 61,91580526 61,95287836 61,95731515 62,04871237 61,85557681 62,04955531
238,000 61,86153483 61,85714303 61,87899921 61,9128682 61,9842409 61,92801461 61,9671248
239,000 61,88687885 61,86947199 61,91265257 61,92388328 61,94374274 62,00543978 61,95138451
240,000 61,92338064 61,91457144 61,94556525 61,997676 62,00011994 62,06751481 62,01984405
241,000 62,00877249 62,03545048 62,0114811 62,1245277 61,99404057 62,08927449 61,99927024
242,000 62,09618666 62,14368794 62,13249147 62,20358484 62,14177576 62,12899562 62,17048648
243,000 62,04031007 62,06380633 62,06820701 62,13656051 62,12178411 62,09878915 62,09448806
244,000 62,0509774 62,05758426 62,07552111 62,13592269 62,13606561 62,09373201 62,15644837
245,000 62,07602255 62,10917839 62,09304085 62,14968464 62,15198583 62,10529681 62,15774297
246,000 62,11952024 62,12610331 62,14465042 62,16594567 62,1868793 62,11003856 62,20821291
247,000 62,16083708 62,15888988 62,16704527 62,16776221 62,20220537 62,08278826 62,20881304
248,000 62,21079453 62,11836419 62,22076291 62,18089348 62,25097941 62,07291378 62,27183695
249,000 62,12128093 62,05097596 62,17566654 62,10893609 62,28154615 62,04610458 62,28135098
250,000 61,95951486 61,87554684 61,9802397 61,92899491 62,08276941 62,0158619 62,08875273
251,000 61,86865579 61,88078712 61,89942981 61,89203839 61,99455076 62,00029847 62,01147966
252,000 61,90519791 61,92092926 61,92117891 61,94109266 61,94752923 61,99312485 61,95969541
253,000 61,9806618 61,97354668 62,00416319 61,99174668 62,05154557 61,97398208 62,05981015
254,000 61,99659957 61,98266523 62,04167552 62,01075752 62,08352188 61,94965967 62,09647424
255,000 61,93321545 61,90754361 61,99176648 61,93622629 62,08015102 61,93521346 62,08779152
