acceleration_X acceleration_Y acceleration_Z angular_velocity_X angular_velocity_Y angular_velocity_Z
0 -47 1055 -59 -44 -2
0 -119 1007 -59 -44 -2
-23 -71 815 -23 -5 49
-23 -167 1031 48 8 17
0 -143 911 -23 10 -73
47 71 839 23 44 -76
0 71 983 23 44 -76
0 0 1103 -25 24 -30
47 -95 1031 -2 -7 22
47 -167 1103 -27 2 26
0 -47 1007 -23 -43 -51
47 95 959 -23 -43 -51
95 0 887 52 -72 -51
23 71 983 54 -69 -22
-71 0 983 -6 -94 23
0 -71 1007 -64 -13 29
47 -143 1007 -64 -13 29
47 -23 959 -83 18 -12
23 0 983 -5 15 -40
0 23 863 64 2 15
47 0 1055 44 -22 28
23 0 935 44 -22 28
0 -23 959 10 -24 15
0 -47 1007 -26 -26 9
0 -23 983 -42 11 -21
47 -47 1055 11 2 0
47 -23 1199 11 2 0
23 -23 1031 5 9 7
0 -71 1055 19 -26 18
0 -23 983 -15 -42 6
0 23 815 52 -79 -26
47 0 791 52 -79 -26
95 -47 887 61 -41 -6
-71 -143 1007 -56 -52 13
-23 0 935 -32 -9 16
0 0 935 4 35 -1
0 -95 1223 4 35 -1
47 -23 1103 -54 40 -10
167 23 1007 69 56 -10
47 -47 1031 91 -8 32
0 -23 887 2 -37 0
47 23 911 2 -37 0
23 0 791 -36 -33 -44
0 0 863 -44 -67 -32
0 0 959 -52 -40 -9
-119 -95 1007 -28 -3 11
-71 -167 1151 -28 -3 11
95 -167 1055 -91 15 4
71 -71 935 -37 86 -14
71 0 983 89 60 -41
119 71 1079 45 14 -44
23 95 959 45 14 -44
-47 -23 1007 46 -61 2
0 -23 959 0 -56 13
-23 -95 887 -18 -45 -2
23 -71 959 -91 -45 -61
0 -23 1055 -91 -26 -61
-71 95 911 -37 10 -61
0 47 983 66 -20 -20
47 -143 1031 -7 25 -1
71 -191 1031 -7 25 -13
-23 -71 983 -51 27 -13
71 23 959 23 44 -41
0 47 1007 54 6 -48
0 47 1079 33 -33 13
23 -71 1007 33 -33 40
0 0 911 16 -36 40
-23 -71 983 -7 -46 -11
23 -191 1055 -91 -39 -40
0 -23 935 -27 26 -56
23 143 887 -27 26 -56
23 -23 1103 119 10 -12
47 -47 983 47 12 51
23 23 911 57 -7 34
47 23 1007 -29 -12 -24
-23 -23 1103 -29 -12 -24
0 0 1031 -92 -42 -38
47 -119 887 -41 -32 7
0 -95 911 1 -34 46
-23 -167 1031 -9 -34 -2
0 23 959 -9 -34 -2
0 71 983 60 -7 -34
0 47 1007 26 48 -57
0 -47 1007 -11 8 -8
47 -119 1103 -30 35 56
71 -167 1079 -30 35 56
-23 -23 1031 -75 -7 21
47 0 959 -4 -63 -29
71 0 887 52 -38 -21
-47 71 935 48 -56 -7
0 -23 1031 48 -56 -7
0 -143 1007 -14 -12 11
0 -119 911 -55 31 0
71 0 983 -13 0 -15
23 23 959 -5 -9 -27
0 71 959 -5 -9 -27
47 47 1007 60 -35 -13
23 -47 959 39 10 13
47 -95 1007 -29 2 18
71 -23 935 -25 46 -19
23 0 935 -25 46 -19
23 0 1199 32 15 -27
23 0 1127 -15 16 -7
23 23 1007 45 -45 3
23 -119 1079 0 -13 8
-47 -71 935 0 -13 8
47 119 767 -8 -64 4
95 119 767 82 -20 -29
0 -23 1055 24 0 -11
-23 -47 1103 -78 22 14
23 0 983 -78 22 14
23 -143 1079 -16 76 32
23 -143 1223 -93 31 11
95 0 1031 -53 29 4
95 47 1031 80 -24 22
0 -23 959 80 -24 22
23 23 887 70 -64 32
47 -23 839 29 -74 -1
0 0 791 -35 -59 -2
-23 0 863 -56 -65 7
-23 23 1007 -56 -65 7
-71 -23 959 -56 -20 11
-23 -191 1223 -117 -28 20
47 -191 1127 -96 34 -16
23 -191 911 12 36 -38
23 -143 1079 12 36 -38
0 71 1007 14 -26 -51
23 143 959 117 -25 -47
0 119 983 123 -31 0
0 23 959 21 0 -31
0 -23 887 21 0 -31
23 -71 983 -70 6 -62
-23 0 1055 -109 17 -78
23 0 887 0 -16 -49
119 -23 911 -8 11 5
23 -215 1103 -8 11 5
0 -215 1103 -101 18 5
71 -167 1007 -14 46 -5
143 -23 1079 42 75 -38
0 0 1079 87 31 -40
71 23 1007 87 31 -40
71 119 911 149 25 -23
0 0 839 105 -9 -10
23 -23 1007 -54 -71 -10
0 -23 863 -86 -1 -52
-23 143 719 -86 -1 -52
-23 0 911 15 -17 -48
0 -191 1031 -63 20 12
0 -47 983 -3 56 40
23 -95 1031 7 56 -23
23 -23 1127 7 76 -23
95 71 1103 -1 82 -58
95 71 983 43 60 -50
119 23 983 63 6 9
0 -95 959 63 6 36
23 -119 911 -17 -26 36
23 -71 935 -36 -36 -31
0 -47 1031 -57 -8 -58
-23 47 911 19 19 -40
23 -23 1031 19 19 -40
71 0 1151 53 41 31
0 47 959 13 55 4
95 -47 983 27 1 -24
191 -95 1007 0 33 -26
0 -23 983 0 33 -26
0 0 935 18 -32 -24
23 -23 1007 18 -31 -23
0 -167 1007 -24 -14 9
-23 -71 935 2 -2 0
23 -95 911 2 -2 0
0 0 935 27 22 -23
47 95 959 44 2 -32
0 47 839 63 28 -22
47 -47 935 -19 23 12
119 -47 1079 -19 23 12
95 -71 959 -70 66 31
119 -119 1151 -15 39 -5
95 0 1175 -18 40 -57
23 0 1031 41 -25 -35
47 -23 1103 41 -25 -35
23 -95 1103 22 -23 -20
-47 0 863 38 -61 11
0 47 791 95 -32 -1
-23 47 815 43 -12 -7
0 23 959 43 -12 -7
0 0 983 -36 -7 14
23 -47 959 -18 69 26
0 -215 1270 -68 46 5
47 -143 1223 -60 60 -16
71 -47 1055 -60 60 -16
47 -47 1055 68 24 -10
23 -23 935 63 -9 -20
0 47 887 67 -37 -11
0 23 839 19 -50 11
0 0 863 19 -50 11
-47 0 863 25 -41 0
0 -47 1055 -26 -19 -30
-23 -71 1175 -70 18 -3
-23 -119 1127 -39 89 3
23 -95 983 -39 89 3
23 -167 1055 -9 85 0
119 0 983 -28 32 -33
47 0 959 47 -11 -42
0 71 959 86 -34 -14
-23 47 935 86 -34 -14
-23 0 887 49 -54 -5
0 -167 911 -33 -7 -4
0 -119 959 -73 28 -39
-47 0 1007 -12 23 -49
0 95 911 -12 23 -49
95 0 1007 41 51 -29
95 -167 1055 -20 43 -12
119 -119 1031 -29 56 -13
143 -23 1007 39 71 -32
119 23 983 39 71 -32
23 23 1031 24 -5 -60
71 95 1007 23 -54 -39
-23 -95 911 27 -76 3
-23 -191 983 -67 -92 16
0 -47 935 -67 -92 16
23 47 815 -36 5 0
-47 23 1007 39 23 -42
0 -23 1031 7 55 -1
47 -23 983 51 41 23
23 23 983 51 41 23
23 -23 1079 16 19 8
23 -119 1079 -85 -5 -22
23 0 1007 -50 -15 -25
23 -23 935 28 -29 13
-23 -95 983 28 -29 13
0 -143 863 -14 -26 25
0 -47 815 33 -2 0
23 -47 959 21 27 -14
0 23 959 31 17 -14
95 0 983 31 17 -14
0 0 1031 27 25 12
-23 47 983 13 13 -31
71 -119 1079 -10 -65 -26
143 -143 935 -25 -20 8
47 -23 935 -25 -20 8
0 23 1031 59 -42 2
47 0 1055 17 -4 -20
0 -47 935 -25 19 -24
71 -71 959 -27 19 0
47 -95 1007 -27 23 0
0 -95 959 -2 31 -11
47 71 959 54 -9 3
0 95 959 84 12 -6
23 0 983 84 12 5
23 0 1055 -13 -4 5
0 -47 911 -42 33 11
95 -191 1031 -61 18 -9
0 -119 1031 -50 26 -12
0 23 1007 -50 26 -12
95 0 1031 55 -38 -7
0 -23 959 52 -24 32
0 -23 887 67 -59 44
47 0 863 60 -25 -11
95 0 887 60 -25 -11
-23 0 935 -13 26 -1
47 -23 1103 -58 23 -1
23 -95 1079 -65 71 47
143 -119 1079 -36 42 28
119 -119 1151 -36 42 28
119 -71 1103 -23 24 -20
0 -23 959 53 -11 -15
0 47 863 134 -39 0
47 71 935 47 -64 -2
0 0 959 47 -64 -2
0 -119 959 -12 -57 37
0 -143 1007 -42 -4 48
-71 -95 1103 -74 21 18
0 -47 1127 -88 37 -30
95 0 959 -88 37 -30
95 0 959 16 78 -13
95 -167 1031 51 47 24
-23 -71 1007 10 -16 -13
23 0 983 10 -37 -36
-23 0 839 10 -37 -36
-23 71 911 52 0 -30
0 -167 1151 12 -14 -16
0 -95 1079 -56 42 -12
0 -23 1055 -38 66 -55
0 71 1031 -38 66 -55
95 -47 935 -32 55 -73
167 -71 887 -2 40 -31
71 -47 983 -17 17 0
23 -47 1031 26 0 3
47 0 959 26 0 3
47 23 1031 80 8 -33
95 23 1151 27 12 -54
119 95 911 3 30 -15
0 0 911 11 -7 14
95 -167 1055 11 -7 14
47 -191 1007 -115 -23 15
0 -95 887 -36 -9 -16
0 -23 983 38 -28 -51
23 0 935 37 -2 -42
-23 47 935 37 -2 -42
-95 71 935 119 -25 7
-47 0 1007 80 3 43
-71 -119 1055 -38 16 18
0 -23 983 -51 35 -34
0 47 887 -51 35 -34
23 -23 983 18 20 -38
71 -119 1007 -12 66 -2
47 -119 1031 -13 57 39
47 -47 1079 -7 68 -16
23 -23 887 -7 68 -16
119 -23 1007 17 8 -76
119 0 983 14 -8 -66
-71 95 911 70 -48 -13
-47 0 959 23 -59 9
23 -71 1031 23 -59 9
0 0 935 -35 16 5
0 0 935 32 28 -10
95 -23 1175 -14 43 -40
71 0 1007 -6 35 -25
23 0 959 -6 35 -25
47 23 983 26 9 -19
-47 0 983 32 -35 22
0 0 839 27 -70 34
-23 71 839 33 -30 -7
-71 71 1007 33 -30 -7
23 0 1079 -24 -10 -35
23 -119 959 -45 58 11
23 -191 1055 -74 56 3
47 -191 1079 -60 75 -3
47 -47 1007 -60 75 -3
71 0 1079 23 21 -27
47 0 1151 85 4 -34
-47 47 959 108 -57 -13
23 95 743 121 -40 7
95 23 863 121 -40 7
0 0 983 7 -14 -4
0 23 1007 -83 18 -38
0 -47 1055 -70 82 -35
71 -167 1175 -96 82 -19
143 -191 1103 -96 85 -19
167 -191 1127 -40 73 13
95 -95 1151 43 37 8
71 143 959 128 -26 -4
95 191 839 128 -26 -27
0 47 887 151 -49 -27
0 0 911 37 -48 0
-47 -23 887 -55 -56 43
-23 -119 1007 -96 2 4
0 -143 1079 -96 2 4
0 -23 1055 -77 46 -29
23 0 1007 34 97 -24
23 -71 1079 42 72 0
119 -47 1007 21 10 -6
23 0 983 21 10 -6
0 -23 1007 13 -6 -23
-23 95 815 75 -37 -56
0 0 911 62 -28 -47
47 -23 959 -51 4 -25
0 -23 1007 -51 4 -25
0 -23 1007 -21 33 -15
47 -23 1007 8 53 -57
191 -71 1007 -10 77 -59
119 -23 935 -4 68 -49
95 -23 1031 -4 68 -49
95 -47 1055 -2 38 -33
143 -47 1007 13 19 -25
167 0 1031 33 -9 -2
23 143 983 38 -43 -29
-47 191 863 38 -43 -29
23 -71 1103 23 -57 -49
0 -191 1055 -130 -19 28
0 -119 863 -53 14 15
0 -191 959 -33 23 -15
0 23 983 -33 23 -15
23 143 863 -16 32 -44
47 191 887 135 28 -58
0 0 983 102 3 3
0 -47 1055 13 -21 29
-23 -23 1007 13 -21 29
0 -71 887 -51 -4 -24
47 -47 1055 -90 9 -53
0 -95 1007 -69 42 -45
0 -119 959 -33 33 -36
47 0 1007 -33 33 -36
47 -23 983 15 96 -30
23 -71 935 52 14 -19
191 0 959 50 26 -19
-23 95 959 47 -33 -46
0 95 1031 47 -33 -46
143 0 959 -31 -56 -34
47 -23 1007 -12 -2 28
47 -191 1127 -50 -19 47
23 -191 1103 -57 19 -31
0 -119 983 -57 19 -31
95 47 887 8 19 -83
71 0 935 55 -11 -36
-23 -95 959 64 -39 38
-23 0 815 81 -20 33
23 143 863 81 -20 33
23 23 1079 39 0 -27
23 0 983 -78 45 -52
0 -47 911 -23 79 -7
23 -191 1031 -84 93 -2
119 -191 1103 -84 93 -2
119 -95 1055 -71 59 -35
191 -23 1079 75 22 -31
119 23 1175 86 -16 -4
0 0 983 74 -84 -4
-23 23 767 74 -84 -4
47 95 671 92 -79 2
47 -167 815 -2 -65 -3
-71 -167 887 -87 -9 -38
-71 23 935 -22 46 -52
71 0 1031 -22 46 -52
95 -71 1103 -5 102 -8
47 -167 1151 -34 108 37
71 -119 1175 -20 67 25
47 -47 1007 69 -7 -20
47 47 839 69 -7 -20
23 119 863 95 -48 -64
-23 47 839 42 -72 -47
-47 0 863 9 -73 22
-23 -71 911 -16 -4 42
0 -191 1103 -16 -4 42
-23 -167 1103 -109 66 -5
71 0 935 -63 106 -87
95 0 935 32 80 -62
47 -23 1055 20 265 -14
47 -167 1127 20 9 -14
0 -95 1055 9 -11 -3
0 143 887 84 -14 -27
0 119 839 90 -22 -57
0 0 911 90 -22 -70
-47 0 983 3 -6 -70
-23 0 1151 -51 -18 -35
-23 -143 983 -73 4 -13
71 -167 887 -79 39 -55
191 -119 959 -79 39 -62
95 -95 1007 -67 83 -62
23 0 983 0 30 -43
95 95 935 114 13 -39
71 0 1031 88 -7 0
47 -23 1103 88 -7 0
-71 23 887 8 -23 -49
0 0 911 26 -41 -75
47 0 1055 -61 2 -65
23 -47 911 -33 19 -31
-23 -95 887 -33 19 -31
95 -215 983 -22 36 17
0 -95 863 -16 57 -4
71 167 959 71 5 -64
0 119 983 100 26 -69
0 0 1079 100 26 -69
47 23 1079 25 -9 10
47 -191 1007 -34 39 40
0 -167 983 -55 -3 -2
119 -95 983 -44 25 -52
0 0 935 -44 25 -52
95 0 1007 0 5 -49
0 -23 911 44 16 -8
23 -47 863 79 -8 46
95 -23 935 48 8 10
0 23 983 48 8 10
-23 23 1079 13 -45 -30
0 0 1031 -57 -35 -32
0 0 1007 -6 11 4
-23 -191 1103 -30 12 8
95 -215 1031 -30 12 8
143 0 839 -43 40 -23
95 119 887 85 51 -63
71 95 983 83 7 -54
-95 47 1007 69 -63 -7
23 0 983 69 -63 -7
47 -95 911 36 -30 -4
0 -71 1007 -54 -13 18
23 0 1031 -104 39 -24
0 0 911 -19 70 -28
119 -47 1151 -19 70 -28
71 -143 1127 -18 63 17
95 -119 1127 20 20 11
47 23 1055 48 10 -26
47 0 1007 77 -29 -46
71 143 959 77 -29 -46
-23 95 863 75 -71 -19
0 -23 767 66 -64 40
0 -71 911 -7 -1 45
0 -191 935 -93 25 -1
23 0 959 -93 25 -1
71 0 1055 -47 74 -36
23 -95 1127 -13 76 -29
0 -71 1247 -15 37 28
95 -95 1031 60 15 21
0 -47 1031 60 15 21
0 95 815 79 -48 3
71 167 911 77 -60 -46
-23 95 935 26 -46 -18
-71 -23 911 -16 -14 39
-23 -191 1031 -16 -14 39
0 -191 1079 -109 57 25
0 -191 1103 -127 98 -55
71 0 983 -8 88 -87
119 71 959 98 41 -51
47 -23 1151 98 41 -51
0 -71 1175 45 -38 -2
-23 71 743 47 -35 15
-23 0 767 100 -30 -28
0 -47 983 -64 -7 -67
23 119 1007 -64 -7 -67
23 47 959 -12 -1 -51
-23 -119 1103 -21 31 14
-47 -143 1031 -67 35 28
119 -119 863 -7 75 -46
119 -47 863 -7 75 -46
95 95 1199 -6 65 -51
95 0 1223 21 25 -37
95 -47 1079 65 4 37
47 -71 1055 -32 -41 10
0 -143 959 -32 -41 10
-47 -95 743 -98 -80 -58
47 0 839 -46 -49 -67
-71 191 863 74 2 -24
-23 71 1031 84 2 38
23 -119 1127 84 23 38
47 -47 959 44 106 63
23 0 1079 25 68 -32
71 23 1079 -100 57 -93
47 23 1007 -100 57 -44
143 -71 1223 -100 -3 -44
23 -215 1055 -44 -23 42
-95 -239 935 -6 -46 62
0 -119 887 -3 -27 -40
95 167 671 -3 -27 -40
23 143 791 105 -4 -72
0 191 1079 106 2 14
-95 -23 1151 38 9 61
95 0 1007 9 68 30
95 23 983 9 68 30
95 -119 1199 -73 67 -47
119 -71 1127 -170 25 -74
23 0 983 -5 0 -44
0 -23 1055 91 -66 3
71 -71 1007 91 -66 3
119 -191 791 40 -53 26
0 0 911 97 -34 3
-23 119 959 73 -7 -64
23 239 815 46 -3 -90
71 143 959 46 -3 -90
23 -191 983 -15 28 8
71 -215 1055 -87 49 78
71 -71 1103 -78 87 -1
143 23 1055 -53 59 -80
191 47 1079 -53 59 -80
191 23 935 10 7 -43
0 -119 983 68 -13 25
47 -95 1055 15 -44 60
0 0 935 42 -35 -24
23 95 983 42 -35 -24
0 0 983 54 -50 -41
-47 23 815 19 -33 -10
-143 -23 647 26 16 23
-95 -23 647 -77 68 -41
-95 -23 599 -77 68 -41
-191 0 623 -129 104 -65
-287 191 431 -67 150 -25
383 -23 -263 132 229 27
1031 -167 2781 -93 601 17
-95 -791 4100 -93 601 17
-407 -47 2422 -801 305 93
191 23 1486 508 -39 197
1007 71 791 785 95 62
335 191 767 31 -714 -124
95 119 287 31 -714 -124
-191 431 -839 144 -690 -76
-503 143 -239 274 -553 6
-551 -191 887 -408 -417 40
-311 -191 407 -309 49 126
-191 -647 983 -309 49 126
-95 -575 2062 -97 383 120
23 -551 2494 -459 435 -56
119 167 1750 6 392 -140
479 0 1534 361 230 -25
383 -239 1318 361 230 -25
191 -23 791 245 -142 21
-119 479 311 478 -480 -84
-335 383 575 289 -602 -182
-479 191 647 -153 -601 -139
-599 47 383 -153 -601 -139
-383 -143 311 -112 -280 -9
-407 -311 479 -210 50 -16
-23 -263 479 -322 353 -160
359 -191 887 -297 601 -285
359 -191 1414 -297 601 -285
287 -311 1846 -268 516 -217
359 -215 1582 78 264 -56
335 -167 935 467 48 -36
287 143 1199 294 -247 -183
-143 167 1438 294 -247 -183
-143 359 599 43 -375 -253
-23 263 455 245 -309 -100
-23 0 839 -8 -94 3
-95 -47 863 -95 59 19
215 47 839 -95 59 19
311 119 767 23 208 -30
311 71 1366 17 240 -79
191 71 1534 -139 102 -58
119 47 1462 -60 13 4
167 -119 1103 -60 13 4
191 -167 1007 -45 -96 42
-47 -167 887 -93 -186 8
-47 -95 815 2 -198 -20
0 0 647 104 -145 -15
-23 -23 647 104 -145 -15
-95 -47 1007 68 -46 4
-191 -47 1079 38 -1 6
-23 71 1199 47 55 -46
0 119 1175 50 55 -71
-23 95 1247 50 96 -71
47 -71 1079 18 38 -50
191 -71 911 -11 18 -20
167 -95 911 -52 0 -57
23 -23 839 -52 0 -83
167 0 815 -51 -90 -83
71 -143 1031 -13 -52 -68
-119 -215 1223 -58 -50 -47
23 -23 887 103 7 -18
23 0 767 103 7 -18
167 47 1031 154 50 -53
95 143 1055 4 73 -109
47 167 983 58 54 -61
143 0 1007 43 28 40
215 -119 1055 43 28 40
119 -167 1079 -47 -5 55
0 -47 1127 -55 -72 -25
23 71 959 7 -70 -61
-23 23 1007 11 -65 -43
-47 -47 1055 11 -65 -43
0 -47 1007 -5 -92 22
0 -47 767 36 -33 38
23 0 767 72 -6 14
47 -23 911 9 -6 -39
0 47 935 9 -6 -39
0 23 959 10 7 -9
23 -119 1079 -5 -2 30
0 -167 1151 -48 -7 31
0 -47 1031 -15 -33 -27
23 -23 1007 -15 -33 -27
0 -47 1031 15 -22 -56
23 23 887 31 -5 -37
47 23 863 73 4 -3
0 -47 935 46 -9 -9
71 -47 839 46 -9 -9
-23 -47 935 16 -20 -29
0 0 1079 -39 -40 -74
0 0 1055 -92 2 -80
0 0 1031 19 -8 -38
71 -95 1079 19 -8 -38
47 -119 1055 -20 10 19
23 -95 959 7 0 1
71 0 959 62 -8 -90
23 23 935 36 -12 -87
-23 71 959 36 -12 -87
0 95 959 88 -43 -23
23 -47 983 65 -31 7
0 -167 1079 -83 -17 -19
-47 -119 1079 -116 -8 -67
-23 0 911 -116 -8 -67
95 23 911 19 43 -77
23 -95 1007 88 24 -1
23 -191 1103 5 -40 26
47 -23 935 43 -10 -8
71 -47 887 43 -10 -8
0 -215 1055 73 -27 -76
47 -191 1031 -23 -25 -78
47 -167 839 94 -25 -66
0 -215 887 191 -60 24
-23 -263 983 191 -60 24
-95 -959 887 150 -77 28
23 -623 767 275 -13 -54
-263 1894 -335 975 -33 -276
-287 1846 863 478 -348 -348
-263 23 3860 478 -348 -348
-215 -599 2038 -1387 105 -59
-95 -815 1486 -811 517 -61
575 -23 1270 -534 724 -517
1175 431 -119 5 398 -605
863 335 -71 5 398 -605
383 -215 935 192 -139 -114
-575 -575 191 75 -863 351
-191 -239 -143 221 -967 301
-215 -167 1055 -233 -379 -192
-839 23 1726 -233 -379 -192
-383 215 2254 -724 -94 -482
239 0 1486 -177 953 -123
455 -263 1702 291 886 398
887 -359 1294 612 503 414
887 215 335 612 503 414
-23 743 1103 692 -92 27
-287 839 1534 28 -734 -273
-359 599 263 -354 -776 -179
-263 -143 407 -692 -416 144
-479 -983 887 -692 -416 144
-767 -1223 1007 -1011 -192 266
-383 -407 671 -38 129 -11
-23 695 503 628 394 -323
239 599 1318 42 409 -211
503 -143 863 42 409 -211
551 -287 167 -67 465 204
479 -743 1774 -46 93 291
431 -455 2206 -510 -134 -46
287 119 1510 -510 -134 -208
47 575 887 293 -131 -208
-311 263 1606 521 -236 -97
-191 215 959 6 -295 62
47 455 119 421 -176 167
-119 239 719 421 -176 112
-167 -167 1247 81 -143 112
-47 -311 911 -879 -86 31
119 -503 479 -566 195 90
215 -527 599 -117 154 96
191 -335 1175 -117 154 96
0 -47 1247 -26 98 -4
-311 191 1366 268 -32 -31
-215 143 1247 301 -177 13
-71 0 887 164 -130 71
-167 143 1055 164 -130 71
-191 191 911 54 -103 8
-95 383 551 70 -15 -23
311 263 551 5 164 34
191 -335 1031 -318 89 93
23 -407 1079 -318 89 93
167 -167 743 -277 48 31
-47 0 1055 -66 55 -75
-47 -95 1510 -145 -116 -98
-71 -47 1223 -4 -80 0
47 -23 863 -4 -80 0
191 -191 1055 213 -1 96
167 -47 1103 140 -45 98
167 263 767 174 -32 30
71 287 815 94 -35 -28
47 71 1079 94 -35 -28
0 -47 1007 -196 -80 -8
-95 -215 983 -248 -57 43
-191 -359 1127 -250 -80 33
-191 -335 1007 -138 -87 12
-95 23 767 -138 -87 12
0 95 647 214 -24 -2
0 -191 1079 200 -41 54
-23 -71 1127 48 21 45
-23 191 791 130 64 -33
0 119 1055 130 64 -33
47 -95 1103 -86 47 -105
23 0 935 -170 15 -83
0 0 1007 -27 -15 -47
0 -95 1127 -43 -47 -20
0 -143 1055 -43 -47 -20
71 0 887 -36 -31 -32
95 -47 959 -5 14 -55
191 -23 935 -5 34 -64
167 23 959 62 61 -43
0 -23 1151 62 61 -43
0 0 1270 20 28 -27
23 0 983 -17 7 -5
71 23 911 48 -35 -17
0 23 1031 -46 -70 -19
47 0 887 -46 -70 -19
23 23 791 23 -50 -8
-47 -167 1007 -4 -73 16
23 -191 1007 -97 -62 18
23 -23 887 -2 8 -7
-95 -71 1055 -2 8 -7
-95 -143 1223 -79 26 -35
0 -23 1031 -51 20 -20
0 47 959 118 7 -2
0 23 1079 98 -60 35
23 0 983 98 -60 35
-23 0 815 56 -61 18
-23 -23 863 -9 -51 -41
0 0 887 -74 -28 -74
71 -23 983 -120 34 -62
-119 -143 1103 -120 34 -62
-95 -167 1127 -98 -14 -13
95 -71 959 72 20 -3
0 0 935 162 8 -25
95 95 1151 88 -11 -86
71 191 791 88 -11 -86
47 191 791 61 9 -67
143 -167 1127 -54 -4 23
95 -191 1031 -197 1 67
0 -215 983 -123 -34 18
0 -119 1127 -123 -34 18
0 -47 1007 -21 -10 -32
23 0 1079 64 -34 -35
0 23 1079 89 -28 10
0 0 911 152 -60 22
71 23 863 152 -60 22
95 0 863 42 -47 14
0 0 935 -83 -22 -1
-71 0 983 -78 -43 -14
-23 0 983 -39 -43 -8
-23 -119 1031 -39 -21 -8
-47 -167 1103 -67 -20 26
23 -143 1055 -39 -1 30
47 0 1031 23 18 -12
23 -47 911 23 18 -30
0 119 911 86 30 -30
95 167 935 73 -17 -46
0 95 791 48 -33 5
0 -191 1031 -53 -90 31
47 -191 1079 -53 -90 31
-95 -143 983 -136 -13 -16
-23 -47 1031 -50 -28 -57
95 -23 983 -51 25 -30
47 23 959 53 18 16
23 0 1079 53 18 16
47 -71 1079 64 5 8
0 -23 983 -23 3 -2
0 71 839 34 -24 -32
0 23 887 52 -21 -25
0 -47 1031 52 -21 -25
-23 -47 1007 -27 -15 -19
0 -119 1127 -43 10 -39
23 -23 1007 -76 -17 -30
119 0 887 50 18 -50
47 -119 935 50 18 -50
47 -191 1175 -3 -2 -19
0 95 935 -31 -2 -13
23 47 887 140 0 -7
47 -191 1031 -20 -9 -16
23 -71 1007 -20 -9 -16
0 47 911 -100 -52 -58
0 23 959 34 -28 -50
0 -23 983 2 -42 -24
95 -23 1007 -22 -6 -16
143 0 911 -22 -6 -16
119 0 887 2 -10 -19
191 47 863 -44 -64 -43
95 167 719 18 -115 -46
23 71 911 -78 -241 -13
47 -23 911 -78 -241 -13
263 623 863 -157 -259 -12
-239 -167 95 -19 -345 -7
-383 -1247 2973 -640 -491 74
-119 -647 2829 -260 317 -101
-239 935 287 -260 317 -101
47 311 1270 1142 563 -118
599 -287 863 159 570 78
815 23 -263 16 328 -4
551 503 383 429 131 -186
47 479 1031 429 131 -186
-215 191 1223 -148 -486 -140
143 -95 143 -327 -367 28
-143 -599 671 -267 -116 155
-383 -815 2086 -646 -62 41
-71 -311 1223 -646 -62 41
359 47 1175 64 348 -178
215 47 1702 308 557 -198
239 191 1007 260 286 -90
359 503 407 626 174 53
407 527 359 626 174 53
-143 71 1151 347 -197 77
-119 191 695 -262 -471 24
-191 0 383 -222 -290 -41
-335 -311 1103 -508 -191 -5
-263 -359 1175 -508 -191 -5
-167 -263 767 -417 77 37
23 -311 1007 101 328 57
95 -191 1678 68 325 24
239 23 1270 349 254 -56
263 383 815 349 254 -56
167 287 1055 494 91 -27
-23 167 935 75 -205 13
-23 167 599 -35 -291 49
-143 -47 863 -118 -257 49
-191 -191 959 -118 -257 49
-191 -215 959 -330 -143 11
-71 -167 815 -135 90 -31
23 -167 1127 -66 206 -21
191 -167 1199 -8 235 29
191 -143 1055 -8 235 29
215 0 1175 163 178 44
167 0 1199 128 75 -19
71 215 863 160 -84 -43
23 239 815 127 -177 -63
-23 215 863 127 -177 -63
-95 -47 911 -25 -190 1
-95 -119 959 -116 -110 63
-71 -167 959 -124 44 46
-71 -191 1007 -136 98 -15
191 -143 1031 -136 98 -15
167 23 935 -53 176 -51
167 23 1103 97 103 2
143 -95 1223 36 13 19
47 -47 1079 36 13 3
-23 23 935 29 -50 3
-23 0 887 44 -68 -45
-47 0 935 17 -90 -55
0 47 839 7 -32 -16
-23 0 1031 7 -32 10
-119 -167 1175 -23 30 10
-23 -143 935 -84 54 3
95 -23 839 5 106 -34
191 -95 911 -34 77 -48
143 23 1055 -34 77 -48
47 71 935 -28 54 -61
71 -23 1031 123 -16 -34
23 -119 1103 12 -50 -7
0 0 983 -36 -59 -24
47 23 935 -36 -59 -24
0 71 959 -4 -2 -66
47 -23 1007 -9 -4 -41
119 23 959 10 41 -8
23 -47 959 22 45 -3
23 -95 1055 22 45 -3
167 0 935 -50 4 -7
95 0 887 46 24 -8
23 -23 1270 38 -5 -18
-47 23 1127 -19 -15 1
-47 -47 911 -19 -15 1
143 -119 1079 18 -17 13
0 -23 983 -36 21 -17
-23 23 839 37 -39 -35
0 -23 959 -7 -1 -28
-95 23 887 -7 -1 -28
-23 23 887 -15 -14 -3
0 -167 1055 24 28 16
23 -215 1151 -104 54 -3
-71 -167 1223 -75 34 -26
119 0 983 -75 34 -26
23 47 1007 97 93 -41
47 95 1199 108 8 -35
143 119 1079 109 1 -9
23 119 671 159 0 3
-23 -47 1007 159 0 3
71 -71 767 -107 -56 -21
71 0 743 -112 18 -61
-143 -191 1007 -114 -9 -28
0 -119 1103 -91 17 -4
0 -23 887 -91 17 -4
