acceleration_X acceleration_Y acceleration_Z angular_velocity_X angular_velocity_Y angular_velocity_Z
8313 42784 16131 16249 8313 8224
16672 26489 24068 1657 4128 8224
16672 9849 30981 8244 8255 8224
16160 3872 19714 9248 16160 8224
8313 20256 25348 16160 6265 8224
8224 42784 1795 45344 16249 8224
16672 16249 15876 28025 16160 8224
16160 1031 8255 8283 8227 8224
16160 28419 16160 8255 8224 32288
16249 32633 16132 16249 8224 13600
16761 1913 6148 16761 10361 8224
16160 633 8260 8309 8206 8224
16160 16249 2563 22816 2336 8224
16160 5920 8195 12320 16160 8224
16160 16132 47993 377 8224 8224
16249 16249 16132 11385 8224 8224
8224 16160 5891 28448 16249 8224
12064 7968 23044 31008 16249 8224
30496 30496 16131 31008 2937 8224
30585 42784 16131 16249 8313 8224
8224 16160 16131 1145 16160 8224
10528 14201 24068 9849 29984 8313
22816 16249 7712 16672 8313 8224
16160 27140 2080 16160 8224 8224
42784 16160 16131 16160 8313 8224
16249 46597 30073 16249 8224 8224
16249 8255 31158 8195 8224 8224
12064 16160 16160 8193 8224 8224
16249 16132 16249 8313 8224 16160
8224 24352 16131 8295 8255 8224
4384 28281 17413 8057 16160 8224
5920 12064 16131 8263 8255 8224
12064 16160 26627 42784 16249 8224
6009 16160 16131 16249 47993 8313
30496 16160 16131 16249 16249 8313
28960 28537 16132 16160 8255 12832
16160 16160 28163 9504 16160 8224
8224 16160 31039 31150 8255 8224
22816 1913 16132 16249 5753 8224
16160 16249 8255 8255 8224 21280
8224 1824 29956 7968 31008 8313
8224 16160 46851 30073 30073 8313
16160 16191 28537 16249 8255 16160
16160 1913 16132 16191 8224 8224
5920 16160 29699 31008 16249 8224
8224 42784 9987 16160 8313 8224
16160 16249 31039 31097 8255 8224
8224 16160 31150 8225 8313 8224
8224 1824 16644 14624 16160 8313
16160 575 8307 16191 8224 16160
16160 42873 28419 16249 8200 8224
22816 8057 2820 30073 6521 8224
22816 14201 16132 31097 31087 8224
16249 16160 16131 31039 8224 8224
16160 24352 43779 29984 16249 8224
16160 27652 16249 8224 8224 28192
16160 43267 7033 544 8224 8224
8224 16160 9219 8224 16160 8255
8224 7968 9988 16160 8235 8224
8224 7968 14084 16160 377 8224
28960 16249 515 16672 31097 8313
30585 16160 17667 16160 8255 8224
16160 30496 23555 1824 9760 8224
16249 24579 4985 16160 8224 8224
4384 14201 45060 16249 8255 8224
16160 29187 4384 16160 8313 8224
18208 30496 21251 3872 16672 8313
16160 8057 28420 31097 16249 8224
16160 29956 16249 8313 8224 16160
6009 16160 16191 8255 8224 16160
18208 16160 17922 16160 16249 8224
6009 16160 16132 8214 8255 8224
18208 1824 10244 27424 8224 8224
16160 1135 8211 8242 8255 8224
8224 16160 15363 16160 8255 8224
22905 16249 16131 28479 8313 8224
18208 18208 4099 6688 -4320 8224
8313 32544 3588 12576 29984 8313
12064 1824 11012 7200 16160 8313
42784 16160 4867 16160 8255 8224
16249 8057 16132 42617 633 8224
8224 30496 3075 16160 8255 8224
16160 1913 16132 8219 8255 8224
5920 1824 24580 17696 16160 8224
8224 16160 13059 28448 16249 8224
8224 16160 16131 16249 8255 8224
16160 16249 28448 16249 8224 8224
8224 18208 7683 4384 16160 8313
16160 16132 29984 8313 8224 16160
16160 14201 16132 16249 8255 8224
8224 1824 16644 16249 8255 8224
5920 30496 16131 31093 8231 8224
16160 839 31039 8224 8198 8224
16160 20345 516 16416 1056 8224
16160 815 8260 8255 8224 8224
8313 7968 1028 16160 16191 8224
24352 16160 8268 8240 8202 8224
16160 1913 16132 23673 11296 8224
16160 1055 31039 8232 8210 8224
8224 16160 16249 8202 8224 8224
8224 1824 27908 43296 30073 8313
8224 30496 9219 44064 8313 8224
16249 16160 16160 8431 8224 16160
24352 16160 8262 31097 8255 8224
29049 16249 9732 10873 8224 8224
22816 1913 16132 15737 16160 8224
5920 16160 16130 16160 8313 8224
16761 14201 16132 31145 8204 8224
16160 16131 8255 8224 8224 16160
22816 28537 16132 30585 16160 8313
8224 30496 21251 8246 16191 8224
16160 5920 -12285 31039 8255 8224
8313 5920 16131 30073 8313 8224
16249 21252 16249 8313 8224 8736
16160 1913 5124 16160 3872 8224
16160 30496 22275 44064 16249 8224
16160 16132 31039 8194 8224 8224
16672 16249 16249 8224 8224 11296
16761 16249 30073 16249 8224 8224
8313 26400 8196 7200 16160 8313
12064 14112 27396 12064 1824 8224
16249 16249 16191 31039 8224 8224
16160 1151 16191 16249 8313 8224
24352 5920 1539 16160 8313 8224
16160 14201 22788 18976 16160 8255
18208 16160 20857 46880 8313 8224
5920 16160 8209 8232 31157 8224
16249 16249 8238 31149 8255 8224
16160 42784 19459 16160 31039 8224
16249 516 11040 544 8224 8224
5920 30496 7683 22304 8224 8224
16160 1055 31039 8204 8202 8224
16160 1031 31097 31102 8255 8224
16160 16160 18691 16160 16249 8224
16249 1913 16132 3961 12576 8224
12064 18208 16131 8255 8218 8224
16672 20345 26628 16249 8224 8224
16249 16249 29956 16249 8212 8224
8224 18208 16643 16160 8201 8224
24441 16160 31235 16160 8313 8224
42873 31008 22274 4640 16160 8255
16160 27396 23417 2592 8224 8224
16160 32633 16132 8313 544 8224
5920 30496 27139 16160 9337 8224
24352 16160 8203 31101 8255 8224
8313 16160 5123 16160 16249 8255
12153 16160 8224 8230 8255 8224
5920 14112 16132 16160 8224 16160
8224 20256 28420 11897 16160 8224
28960 20345 16132 16249 8313 8224
30496 22304 23298 31008 16249 8313
16160 16131 16191 8224 16160 4478
16160 16133 11897 16160 8313 8224
8224 12064 27395 16160 8255 8224
18297 16160 16386 30752 16249 8255
8313 20256 16132 43808 31097 8313
12064 16160 16131 16191 8255 29984
22816 22137 16645 43897 16160 8224
16160 20256 11012 29984 16160 8224
16160 24441 12035 45344 18297 8224
8313 46880 16130 18553 16249 8224
16249 16191 16249 8224 16160 4478
28960 28537 1796 19744 6432 8224
42784 20256 19972 5408 46880 8313
16160 26489 16132 16249 28537 8313
8224 28448 16130 16249 8224 8224
16249 12153 4867 16160 8255 8224
16160 16249 16131 28448 8313 8224
28960 16249 16132 24441 16160 8224
8224 16160 19488 16160 8224 8224
16160 32633 16132 30073 8313 8224
16160 5920 42755 16160 28537 8313
16249 16131 31039 8431 8224 28448
16160 887 26943 28448 8313 8224
16672 16249 24441 12064 8224 8224
16249 18208 26883 16160 16249 8224
22905 16249 31159 31136 8231 8224
42784 31008 21250 16160 16160 8224
16672 8057 16132 8258 8198 8224
16160 2564 -4320 8213 8224 8224
16160 1079 8277 31093 8230 8224
18297 16160 8251 8289 8213 8224
16160 16132 17785 3104 8224 8224
22816 8057 16132 31087 8247 8224
5920 42784 1027 16160 8237 8224
8224 16160 15875 16160 4473 8224
6009 16160 16131 31039 31097 8224
12153 30496 16131 9593 16160 8224
8224 20256 16132 3903 8224 8224
5920 1824 16132 16191 8224 8224
22905 32633 42756 8313 16160 8224
16160 8195 16160 8255 8224 4128
16761 16249 25092 16249 8224 8224
16160 16132 16191 8255 46880 4478
5920 12064 22019 16160 8224 8224
8313 20256 16132 31039 8224 8224
42784 16160 2307 29984 16249 8313
28960 20345 516 28448 9081 8224
8224 16160 46595 4473 29984 8313
16160 8057 16132 16160 8224 8224
8224 24352 7171 16160 8313 8224
30496 42784 15107 16160 16249 8224
16160 30980 30073 31097 8313 8224
8224 7968 16132 16160 8224 8224
12064 7968 10244 16160 8313 8224
18297 18208 25347 16160 633 8224
12064 24352 16131 31039 8224 8224
16672 14201 16132 3705 16160 8224
10528 1913 16132 8224 8224 8224
16160 16249 7171 29984 16249 8313
30496 14112 45316 16160 16249 8224
30496 16160 16160 8210 8224 8224
16160 14201 5892 16160 8224 8224
16160 1055 31096 8230 31087 8224
16672 16249 16131 8262 8222 8224
24352 30496 16131 16249 8313 8224
18297 16160 42784 16249 8224 6944
16160 28419 44409 9849 8224 8224
22816 8057 32004 9337 8224 8224
16761 16249 8212 5241 8224 8224
8224 1824 20228 5664 29984 8313
12064 7968 19460 16160 31008 8313
5920 16160 8057 2848 8224 8224
10528 20345 40964 31097 8214 8224
16160 16131 31157 31093 8224 8224
6009 30496 16131 8313 8224 8224
6009 1824 1028 13088 16160 8255
8224 7968 16132 29984 8313 8224
18208 42784 771 16160 8255 8224
5920 16160 16131 31152 8255 8224
16160 29955 20089 16160 8224 8224
5920 1824 22020 32032 16160 8313
16672 20345 42756 16249 8224 8224
16160 16249 2306 16160 8255 8224
16249 1087 42559 16249 8313 8224
24352 16160 45059 16249 8255 8224
16160 32633 516 20512 29984 8313
16249 1103 46911 12665 8224 8224
16672 16249 16131 11897 28448 8313
16160 16130 8248 31039 8224 8224
16249 30585 7683 16160 3961 8224
12064 16160 21252 31158 16191 8224
12064 16160 9504 16160 8224 8224
16160 32633 16132 13689 16160 8224
18208 16160 30073 16249 8224 16160
8313 16160 5123 44064 16249 8224
5920 24352 45059 16249 8255 8224
22816 1913 16132 20089 16160 8224
12064 16160 20227 21536 16160 8224
16160 28537 16132 16191 8224 21792
16160 42784 16131 16160 31039 8224
8224 31008 8194 16160 31097 8224
8224 14112 16132 8195 8200 8224
22816 16249 31039 8241 8231 8224
18208 16160 11523 16160 8198 8224
8224 30496 16131 8217 8211 8224
16160 1103 31039 8220 8255 8224
22816 16249 46851 13177 5664 8224
30585 1824 29956 16249 3193 8224
16249 831 16191 31039 8224 8224
16160 30496 16131 16249 16160 8224
8224 28448 16132 8282 8231 8224
22816 16249 31071 8243 8254 8224
28960 14201 16132 43385 16249 8224
12064 16160 7171 43296 16249 8224
16249 1913 16132 3193 8224 8224
16249 16160 16672 16160 8224 8224
16160 22137 45061 12409 10528 8224
16160 16160 6914 3104 16160 8255
16761 42873 9475 16249 8255 8224
16249 8255 4671 8224 8224 16160
16672 32633 16132 16160 8224 8224
16160 30496 42499 31776 43808 8313
16160 17667 7456 16160 8224 26144
8313 7968 44036 30329 43385 8313
24441 16160 16132 16249 8224 8224
8224 16160 2819 27424 16160 8224
42784 7968 4868 4128 16160 8313
16160 3075 44576 10105 8224 8224
16761 30585 16131 16249 8224 8224
8224 31008 16130 16160 8224 16160
16160 1151 8236 31087 16191 8224
16249 1824 28420 1824 5152 8224
12064 16160 5497 16160 8224 31520
16249 16249 16132 8218 8255 8224
5920 22304 16130 16191 8313 8224
16249 20345 16132 31039 8255 8224
12153 16160 8195 4384 16160 8313
12064 16160 17983 16160 8313 8224
22816 16249 8209 8203 8255 8224
24352 16160 4355 16160 16249 8224
16160 831 31093 831 8224 8224
18208 42784 6403 7200 16160 8255
22816 16249 31145 31039 8220 8224
16160 30496 22275 47904 16249 8224
4473 16249 8264 9967 8224 8224
16160 16160 31008 16160 8255 14112
5920 14112 15364 28960 16160 8224
16160 12153 45059 9849 9760 8224
5920 16160 16160 8569 8224 8224
16249 31747 16160 1657 8224 8224
16160 30496 27651 16160 5664 8224
16160 1151 31148 8309 8273 8224
28960 16249 31039 31152 16191 8224
8313 24352 21507 16160 6009 8224
16249 16132 28537 8313 8224 16160
18208 20256 9732 22048 16160 8224
16160 16132 4128 8224 8224 3872
16160 16131 30073 8313 8224 28960
16160 16249 16131 16249 16249 8224
8313 16160 16131 31163 8255 8224
16249 28537 6148 28960 16160 8224
16160 31008 16386 26656 16160 8313
16672 30585 46851 16249 8313 8224
22905 16249 16131 31096 8255 8224
12153 32544 29188 45344 16249 8224
42784 7968 31236 31008 16160 8224
16160 26400 44548 32633 16160 8224
16160 42873 16131 16249 16249 8255
16160 31097 6402 43296 15737 8224
8224 16160 16131 16249 8216 8224
16249 16131 16249 8224 44576 4478
8224 16160 16367 8255 8224 1312
12153 16160 32004 16160 8224 8224
12064 14112 19460 6176 16160 8224
16249 16249 16131 31039 8224 8224
16160 1028 16672 16160 8313 8224
12064 16160 8284 8310 8255 8224
8224 1824 16132 30073 8313 8224
16160 16160 8195 45088 16249 8224
8313 16160 9337 544 8224 8224
8224 1824 4356 15648 5152 8224
5920 30496 16131 31039 8232 8224
8313 16160 16131 31128 31093 8224
16761 16249 8223 26607 8224 8224
16160 7684 16160 29984 8313 8224
8313 7968 15876 16160 8212 8224
16249 23554 16160 5497 8224 8224
16160 32633 16132 8255 8239 8224
16160 16249 -4349 6207 8224 8224
28960 1913 16132 27513 16249 8224
24352 16160 30722 16160 6265 8224
22905 16249 22275 16160 8260 8224
8313 16160 16132 8249 8255 8224
12064 1824 16132 25120 16160 8224
8224 16160 16249 8255 8224 16160
16160 16131 31039 8255 8224 16160
22905 16249 31039 31039 8431 8224
16249 20345 10244 18464 16160 8313
30496 16160 16130 32288 16160 8224
8224 16160 31096 16191 8313 8224
8313 16160 16249 46969 8313 8224
5920 7968 21252 23328 28448 8313
8224 7968 7172 23328 16160 8313
8224 1824 16132 8210 8431 8224
5920 42784 16131 16249 31097 8313
28960 30585 18691 16160 8251 8224
42784 31008 16130 8239 31093 8224
16761 26489 16132 16249 8255 8224
6009 14112 21508 16160 8232 8224
24441 32544 16132 16160 8313 8224
42873 12064 16131 16191 8224 8224
16672 30585 28419 13945 16160 8224
16672 16249 16131 3705 16160 8255
12153 7968 22276 800 16160 8224
16160 8255 8297 8255 8224 31008
8224 7968 15620 19744 2592 8224
5920 30496 16131 44153 16249 8224
16160 1913 16132 16249 8229 8224
16160 8057 16132 8255 8224 8224
24352 16160 22304 31008 8313 8224
12064 18208 16131 9760 13344 8224
5920 1824 31492 16249 16249 8224
16249 20345 13060 16160 16191 8224
12064 5920 26371 16160 8224 8224
16160 44036 22393 16160 8224 8224
16160 16249 259 16672 1145 8224
16160 16642 45088 9593 8224 8224
16249 9760 29957 9337 16160 8224
16160 32544 16132 20256 8211 8224
16160 44547 16249 8224 8224 16160
8313 46880 25346 12409 30073 8313
8313 12064 24323 16160 31087 8224
16160 1284 16160 1312 8224 8224
16160 26400 4100 22048 16160 8224
16160 16132 4640 8224 8224 29472
8224 16160 43267 16249 8224 8224
16249 16131 16249 8255 16160 4478
29049 30585 16131 16249 8224 16160
16249 1127 31039 8221 8255 8224
8224 16160 31264 16160 8313 8224
16160 12064 25347 25376 42784 8313
16160 42784 16131 16249 8224 8224
6009 16160 16644 16249 8255 8224
16160 45059 5753 16160 8224 8224
16672 14201 16132 9337 8224 8224
16160 42873 16131 8228 8255 8224
5920 14112 16388 44320 16249 8224
24352 30496 21507 16160 8224 8224
8224 16160 16131 9593 21792 8224
16160 42873 16131 16249 8313 8224
16672 1913 28420 16191 2681 8224
30585 16160 16132 16249 8255 9504
16249 46851 6176 16160 8255 2336
16249 831 31018 8193 8255 8224
29984 1855 16132 2623 -4320 8224
22816 30585 16131 8224 31039 8224
8313 20256 43780 800 16160 8313
14112 30465 16131 12832 16160 8224
16160 8057 16132 6777 3616 8224
5920 24352 10755 16249 8313 8224
16160 16249 16191 11897 8224 8224
5920 16160 2592 288 8224 8224
16160 16160 31490 16672 16672 8224
16761 1913 12036 16249 8313 8224
30496 42784 16131 16249 16249 8224
16249 1294 8217 6463 8224 8224
12064 5920 10243 16160 21536 8224
16160 29188 12409 16160 8224 1568
16160 46969 16130 16249 31097 8313
8313 18208 14083 16160 8313 8224
16160 22048 16133 29984 16160 8224
24352 18208 16131 4217 2848 8224
4384 16249 16899 16249 13177 8224
22816 28537 16130 16249 31097 8313
16249 30585 13827 16160 8194 8224
16160 1087 8255 8238 8198 8224
16160 24895 8294 31087 8224 8224
8224 16160 31097 31039 8224 8224
16761 16249 28793 16249 8255 12064
22905 1913 16132 16249 8255 16160
12064 12064 30211 16160 16160 8313
24352 16160 16672 16160 8313 8224
24352 16160 11268 14368 16160 8224
8224 32544 16132 42873 16249 8224
16160 30585 16131 31039 8224 8224
5920 16160 16131 8224 8224 8224
24352 32544 6660 16160 8313 8224
16160 18297 16131 16672 8224 8224
16160 12153 29187 31097 11641 8224
10617 32633 16132 5241 8224 8224
16160 1824 16132 16160 16249 8255
14112 16129 16130 8272 8212 8224
16761 16249 2820 10272 2592 8224
22816 18297 1027 2937 16160 8313
16249 1079 31061 31097 8255 8224
5920 30496 40963 10272 16160 8224
16672 14201 23300 16249 8255 8224
12064 42784 16131 16249 8313 8224
16160 1913 16132 16249 8224 8224
42784 46880 16130 7456 6432 8224
30073 26431 28932 16249 15225 8224
16249 31008 16130 16160 31039 8224
16249 5753 11270 16160 31093 8224
16160 46880 40962 22591 8224 8224
16160 47875 19577 544 8224 8224
10528 16249 16131 16249 31039 8224
16249 16249 8287 31157 8231 8224
7968 26369 16132 16160 8313 8224
16160 30585 26371 16249 8224 8224
16160 1283 16249 17785 8224 8224
10617 16249 16249 2681 8224 8224
16160 1087 8255 16191 8224 32282
16160 16160 16132 16160 3104 8224
16160 1283 16249 8255 8224 31008
16761 16249 16249 16249 8224 8224
16249 16249 8255 16191 8224 8224
5920 42784 16131 29472 16160 8313
16160 7968 22532 16160 16160 8224
12064 16160 7231 16160 8224 8224
16160 16132 -4231 8255 8224 32319
16160 16249 16131 16249 8217 8224
8224 12064 13315 16160 8255 8224
30496 7968 2564 13344 16160 8224
16160 16249 16249 21536 8224 8224
8224 24352 16131 8234 8227 8224
16672 16249 44095 16249 8224 4128
16249 42784 16131 16160 16249 8224
16160 16130 1824 28448 8313 8224
16761 16249 18751 16160 8224 16160
22816 14201 16132 8254 31041 8224
45344 1855 32516 19065 8224 8224
16249 24441 20995 1056 16160 8224
32544 20225 5380 12289 16160 8224
16160 10047 16249 8313 8224 13856
8224 24352 27907 16249 8224 8224
18208 16160 8300 31093 8200 8224
16672 16249 16131 14969 8224 8224
16249 1913 16132 31039 8255 8224
18297 32544 29700 16160 8255 8224
16160 18208 5379 46880 21792 8224
16160 8057 12548 15737 31008 8313
28960 16249 16191 8255 8224 16160
5920 16160 43780 16160 8232 8224
7968 1793 28420 24352 16160 8224
16160 831 31039 8229 8255 8224
22816 24441 9475 16761 14969 8224
16249 831 31002 31039 8247 8224
10617 12153 16643 16249 16249 8255
16160 16160 16132 16160 8313 8224
20256 16129 6148 21761 4640 8224
5920 16160 16191 7200 8224 8224
16761 26489 16132 16191 16761 8313
16761 16249 13570 18809 16249 8224
16249 31097 5378 16160 16761 8313
30496 26400 25092 16160 16160 8313
16160 43780 16249 16249 8224 8224
8224 42784 16131 16249 16249 8313
16160 935 16191 16249 8255 16160
16249 31097 3074 16160 8313 8224
8224 16160 13689 31008 8313 8224
16160 887 31150 8296 8260 8224
28960 28537 7940 16160 8218 8224
14201 16129 24608 16249 8224 8224
42873 30496 6403 16160 8224 8224
16761 16249 16132 22591 29984 8313
29984 16191 43267 16249 16160 8255
16160 16191 16249 8313 8224 11040
7968 7937 15620 16129 8255 8224
16160 18297 3075 14368 11808 8224
42784 32544 24068 5241 16160 8224
42784 16160 4640 16160 8224 16160
16672 1913 16132 8255 8224 8224
8224 42784 2563 12064 16160 8224
16160 16249 16130 3193 8224 8224
16761 42873 16131 31039 31093 8224
12153 16160 7173 4640 7968 8224
1824 16129 16130 16160 19232 8224
28960 16249 28479 16249 8313 8224
29049 16249 31094 31039 31039 8224
22816 20345 16132 16761 8224 8224
16160 29955 12576 1824 8224 8224
16160 30496 27907 5497 16160 8224
10528 30585 16131 18495 8224 8224
29984 16191 21507 46713 6265 8224
28960 16249 42784 28537 8313 8224
7968 32513 16132 8224 31087 8224
16160 16160 44036 17952 8480 8224
16160 16249 16132 12409 6688 8224
29049 16249 16130 31101 31039 8224
4473 24441 16131 16249 8224 8224
30496 24352 27139 24608 16160 8224
24352 16160 8198 8374 31039 8224
16160 14112 20996 16160 16160 8224
16160 42873 16131 31039 8255 8224
8224 5920 -4349 16191 8224 8224
8224 42784 16131 16160 8224 16160
5920 16160 16131 2592 8224 8224
16160 14201 16132 19577 9760 8224
16160 16249 1145 7712 8224 8224
12153 16160 2307 12064 3961 8224
16249 16160 40992 16249 8224 26144
16160 24352 16131 29984 8313 8224
16761 16249 28420 12607 6176 8224
10528 31097 11266 18041 16160 8224
42873 12064 515 16129 31041 8224
16160 1824 9988 16129 8313 8224
16160 16249 16131 31008 8313 8224
24352 16160 31100 8221 31039 8224
16160 19203 16160 8255 8224 16160
16672 26489 16132 2681 29984 8313
5920 16160 16131 31093 8255 8224
16761 18297 16131 31159 8215 8224
6009 14112 43268 28025 16249 8224
42873 9760 21253 16191 8313 8224
16160 10016 32002 16160 8224 8224
10528 16249 25860 16249 9504 8224
16160 28932 45177 16249 8224 8224
22816 16249 8255 31039 8273 8224
20256 30465 29955 6432 -4320 8224
16160 42784 16131 12576 16160 8313
16672 30585 259 3705 21024 8224
4384 1913 25092 16249 8237 8224
22816 8057 18180 32544 4729 8224
32633 20225 24068 8193 16160 8224
16160 16191 16160 8255 32032 4478
16249 6009 14339 16249 16249 8224
30073 16191 21251 16249 16249 8313
8224 42784 16131 16160 16160 8224
30496 16160 8290 8366 31039 8224
42784 14112 10756 16160 8255 8224
16160 30979 16249 16249 8224 8224
22816 16249 30211 16249 16249 8224
24441 5920 16131 16191 8313 8224
16672 20345 16132 14112 8224 8224
8224 16160 29984 29984 8313 8224
24352 16160 8569 28448 8313 8224
16160 24441 23555 14624 17785 8224
42873 16160 8315 31079 8224 8224
16249 16160 8236 8245 8255 8224
29984 30527 10499 27769 10016 8224
16160 22787 1401 16160 8224 46368
24441 24352 3075 42497 16249 8313
16160 14596 28417 1913 8224 8224
16160 45316 11897 16160 8255 18464
22816 16249 29955 9593 16160 8313
16160 11524 28537 15225 8224 8224
12064 12064 16131 31039 8224 8224
16761 22393 13314 16160 8224 8224
42873 16160 21508 16160 8255 8224
24441 32544 11012 8193 2336 8224
8224 16160 16130 16249 8224 8224
16672 16249 31159 8255 8255 8224
16249 16132 16249 16249 8224 26656
22905 16249 8231 31094 8258 8224
12064 30496 42499 16160 8255 8224
1824 42753 24835 19488 16160 8224
16160 42873 16131 18809 12064 8224
28960 16249 7939 889 10016 8224
28960 16249 31039 8255 8224 8224
22905 1913 16900 22048 5241 8224
16249 46624 13061 29953 16249 8224
30496 12064 3587 7456 2592 8224
22905 16249 29954 16191 16249 8224
16761 16249 16132 16191 8224 8224
12064 26400 25604 43296 16160 8224
16160 42753 16131 18976 16160 8313
22816 42873 259 25721 14457 8224
10528 16249 17411 16249 16249 8313
18208 16160 16191 8313 8224 9504
16160 16249 8265 8255 8300 8224
8224 32544 1540 29216 5920 8224
16160 16160 16191 8255 8224 45088
16249 1913 16132 31097 8313 8224
16249 1055 8277 44607 8313 8224
16160 30585 16131 8255 8218 8224
4384 14201 14340 16249 9760 8224
16672 42873 16131 8236 8255 8224
24441 16160 8255 16191 8313 8224
1824 16129 16129 16249 8224 16160
5920 16160 12607 3104 8224 8224
30496 16160 9731 10105 16160 8224
4384 20345 25348 1657 9248 8224
29049 1913 4868 16160 16249 8224
18208 46880 16130 4985 8224 8224
16160 1055 8206 31093 8217 8224
14112 16129 16131 16191 8224 8224
4384 16249 31011 8281 8307 8224
28960 42873 26627 16249 8224 8224
16160 31039 31093 31039 8224 8224
16160 1031 8255 31039 8259 8224
8313 16160 8295 31039 8234 8224
42784 42784 13315 27424 288 8224
16160 1913 16132 29049 9504 8224
22816 16249 16191 8200 8204 8224
16249 16249 22531 31008 10873 8224
8313 20256 16644 26400 16249 8313
30585 22048 22021 10016 16160 8224
42784 16160 8255 8243 8222 8224
16761 16249 16130 31039 8255 8224
10617 16249 31039 8208 31152 8224
5920 16160 16191 29984 8313 8224
7968 32513 16132 23328 42016 8313
16160 16131 16249 8569 8224 8224
16761 6009 14595 29561 4985 8224
22905 16249 44409 16249 8224 8224
42784 16160 16131 8316 8220 8224
16160 19716 30240 30240 8224 8224
8224 1824 21508 41081 31097 8313
16249 12547 27424 22905 8224 8224
16249 935 8255 8255 8224 13856
16160 26372 28192 2080 8224 8224
16249 1087 31092 8247 8224 8224
28960 24441 44547 2681 16160 8224
4473 1913 31748 16249 16249 8224
16160 24352 29955 13856 46368 8313
24352 14112 16132 25632 16160 8255
8224 26400 30212 15737 16160 8224
16160 16899 2681 38944 8313 8224
16761 16249 16249 6777 8224 8224
18208 16160 16130 31093 8230 8224
5920 16160 24835 29984 9337 8224
12153 42784 29955 377 16160 8224
16160 16160 259 16160 31093 8224
16249 16132 8259 8231 8224 8224
16160 935 31140 8361 31097 8224
16160 9987 16160 8313 8224 16160
30585 16160 25859 28960 28537 8313
16160 32633 16132 18553 28448 8313
12064 16160 1284 44576 16160 8313
16160 16249 16131 30073 16249 8224
16160 863 16191 8313 8224 8224
30496 16160 30211 16160 2937 8224
22905 16249 31039 31039 8255 8224
18297 3616 2053 23328 16160 8313
18208 30496 15619 16416 7456 8224
10528 16249 21763 16249 16249 8224
16249 16191 16191 8224 10528 4478
8224 7968 29956 7289 2080 8224
18208 28448 16132 40992 8224 8224
16160 16160 31264 16160 8224 8224
8224 16160 16249 15481 8224 8224
16761 16249 44291 14457 11897 8224
6009 16160 8222 2111 8224 8224
16160 14112 29188 16160 7200 8224
16160 1087 17215 15648 8224 8224
16761 16249 28675 16249 11897 8224
18208 22304 8450 16160 5241 8224
29049 42873 18179 40992 14969 8224
18297 20256 6404 16160 8224 8224
42784 32544 24068 22304 16160 8224
16160 1087 31080 8234 31097 8224
16249 16249 32515 16249 8313 8224
4473 16249 16131 16249 8224 8224
12064 5920 20227 6688 16160 8313
8224 16160 8237 8255 8197 8224
18208 16160 44035 16249 16249 8224
16672 16249 6147 8224 13856 8224
16160 16160 23299 13856 31008 8313
16249 30496 16643 16249 8213 8224
29049 15993 24325 16249 8223 8224
29984 16191 16249 6432 8224 8224
16160 16131 16160 8224 8224 32371
18208 16160 16131 16160 16249 8224
12153 46880 17922 16160 10873 8224
29049 32633 16132 28537 2425 8224
42784 32544 27140 46624 16160 8224
8224 16160 1540 16160 5152 8224
22816 42873 22019 16249 30073 8313
5920 31008 16130 2169 8224 8224
16761 14201 20996 32288 14201 8224
16249 16132 17529 44320 8313 8224
12064 46880 17154 16160 6688 8224
10617 16249 2563 8313 8224 8224
16249 42873 29443 16249 16249 8313
16249 1079 8211 31039 8224 8224
18208 16160 8255 8284 8224 8224
16160 16160 7428 43296 16160 8224
8224 16160 16131 16160 8224 8224
16160 6009 26627 16249 16249 8313
16761 16249 16131 31092 8233 8224
8313 26400 15364 16160 8208 8224
16160 16160 8280 8306 8255 8224
5920 16160 8286 8255 8207 8224
22816 16249 31079 8255 8224 8224
22816 24441 44291 16249 1401 8224
16249 20345 25092 16160 8222 8224
42784 14112 46596 11040 4640 8224
24352 1824 43268 9849 16160 8224
16249 1913 16132 16249 8313 8224
16672 6009 16131 16249 8198 8224
16249 935 31087 42559 8313 8224
24352 16160 2848 16160 8313 8224
16160 16160 24067 29472 3872 8224
16160 1087 31039 8223 16191 8224
16249 8057 16132 16761 16249 8224
8224 5920 2819 16160 8212 8224
16160 26116 46880 16505 8224 8224
16160 24352 24835 10016 9248 8224
24352 18208 22787 10784 16160 8313
16160 16132 16761 1657 8224 8224
12153 28448 516 16160 8212 8224
29984 7999 32260 19065 15136 8224
5920 18208 1539 16160 8255 8224
8313 30496 12803 30752 8057 8224
16160 16132 2425 16160 8224 8224
16160 7968 1540 16160 44576 8313
16160 28448 19204 27936 16160 8255
18208 16160 16131 8213 31039 8224
16672 16249 5635 23673 16249 8255
16160 12153 13827 16160 8313 8224
16761 16249 8273 31147 8233 8224
1913 16129 15423 16160 8313 8224
16160 16160 8309 8290 8255 8224
16160 26627 377 10272 8224 8224
22905 1913 19204 16249 16249 8224
16761 16249 27907 16249 31039 8224
8224 16160 16131 16160 16160 8224
42784 42784 12291 24864 16160 8255
16160 30585 30979 45177 16249 8224
16160 16249 13827 29984 7289 8224
16160 1824 1284 4896 16160 8224
12064 32544 8964 18464 1056 8224
16160 46969 16130 8255 8224 8224
16672 16249 16249 8286 8224 8224
8224 42784 29955 16249 8313 8224
16249 1151 8289 16191 8224 42528
