acceleration_X acceleration_Y acceleration_Z angular_velocity_X angular_velocity_Y angular_velocity_Z
71 0 983 1 12 -33
0 -47 1007 1 12 -33
0 0 935 -19 10 -11
71 23 863 27 26 3
47 -47 935 -5 7 -11
0 -95 983 -51 -27 -31
0 -23 1007 -51 -27 -31
0 23 959 -6 0 -40
23 0 1055 37 40 -26
47 -23 1079 27 35 12
71 23 1007 57 36 10
47 23 1103 57 36 10
0 -23 1079 2 24 -10
23 23 935 -47 -9 -14
95 0 839 0 -1 -22
95 -47 959 -47 -30 -1
23 -23 959 -47 -30 -1
23 0 863 2 -24 -12
0 -47 983 44 -29 -5
-23 -47 1031 -21 -30 -3
-23 0 1007 -18 5 -9
71 -47 1031 -18 5 -9
47 -47 1055 -20 31 -16
0 -23 1055 -20 25 -4
0 23 1031 24 8 -7
47 23 935 83 0 6
23 -23 983 83 0 6
0 -71 935 7 -27 -11
0 0 887 -36 -37 -23
47 0 887 -14 9 -37
0 -71 1079 -56 14 -24
0 -119 1055 -56 14 -24
47 23 935 -4 22 10
95 71 887 77 48 -27
0 0 1055 6 15 -35
23 0 983 -49 5 -37
119 23 959 -49 5 -37
23 -23 1079 6 23 -49
47 -47 1103 -67 -28 -11
47 23 959 48 -23 5
0 47 887 116 -60 12
47 0 1079 116 -60 12
0 0 959 0 -47 -11
-23 23 839 -6 -22 -8
47 -95 1007 -41 19 6
-23 -191 1103 -101 26 3
47 -23 935 -101 26 3
119 23 911 19 19 -10
71 0 1031 66 36 0
23 0 1079 -21 -33 -5
23 47 935 13 -33 -22
23 -23 959 13 -35 -22
71 -23 983 -5 -45 -17
0 -95 887 -41 -13 -3
0 -23 911 4 0 9
0 0 815 4 0 -3
0 23 983 13 6 -3
-47 -47 1175 -15 25 -39
0 0 1031 -77 45 -34
143 0 1031 48 34 -5
143 -23 1079 48 34 -5
95 -71 1031 -16 33 3
119 23 911 5 -5 -7
23 0 911 64 -32 -26
0 23 1031 -36 -52 -57
0 0 887 -36 -52 -57
71 -47 983 -31 -9 -36
47 -71 959 -10 28 -10
0 -23 911 11 45 6
95 0 1007 23 22 -2
0 0 1127 23 22 -2
23 47 1055 5 -4 -22
119 0 1007 26 -1 -36
0 -71 1007 -16 5 -17
47 -47 1031 -1 -29 -25
47 23 839 -1 -29 -25
0 0 887 60 -6 -9
-23 0 983 28 -44 -10
-23 0 911 -4 -34 -16
47 0 911 -34 11 4
23 0 1031 -34 11 4
0 0 1031 -83 46 -24
167 -47 1055 -43 38 -21
119 0 959 26 50 -10
0 23 1031 46 -45 13
47 23 983 46 -45 13
23 0 1031 17 -51 0
0 0 1007 -51 -59 -36
0 -23 959 -60 -33 -41
23 0 959 12 28 -28
23 0 959 12 28 -28
23 0 935 31 46 -13
143 -71 935 12 35 4
0 -71 1055 -8 22 -12
0 0 1031 -57 -5 -77
23 23 983 -57 -5 -77
95 0 935 1 3 -51
23 -23 983 18 -4 10
23 -23 1031 9 6 15
-23 -23 1055 16 -1 -20
47 0 959 16 -1 -20
119 23 959 17 0 -27
71 -47 1007 -20 30 -27
47 47 983 -26 -3 -16
47 47 887 56 3 7
95 -23 959 56 3 7
23 -23 1031 40 -25 14
-23 -71 1079 -19 -22 -9
0 0 1007 -19 -7 -15
47 -23 1007 -9 31 -41
0 -23 1007 -9 31 -41
47 0 1079 0 34 -4
23 -23 959 30 17 9
23 -23 983 54 -15 16
23 -95 1055 -19 -34 -26
0 -47 935 -19 -34 -26
0 23 935 -9 -40 -65
47 23 959 5 6 -69
0 -23 935 -8 19 -16
23 -47 983 21 20 -2
23 -23 1079 21 20 -2
0 -23 1079 13 32 -21
71 -47 959 3 11 -26
119 47 1007 -9 40 -64
0 0 1031 -43 -6 -36
71 -23 983 -43 -6 -36
47 23 935 41 0 -18
-23 23 983 94 -20 -6
0 23 1031 16 -42 -29
0 23 959 -26 -18 -28
47 0 935 -26 -18 -28
23 -47 1079 -50 -1 -7
23 -143 1055 -101 34 -2
23 -23 1031 -8 26 -33
143 -23 983 110 16 -6
95 47 935 110 16 -6
0 47 959 76 5 3
0 23 959 26 -23 -37
0 0 983 -39 -42 -39
47 -23 935 -47 -42 -17
0 0 959 -47 -28 -17
0 -23 935 -26 -12 -7
23 -23 887 -14 -3 -16
0 -95 1079 -2 55 -16
0 -23 1103 -2 55 -36
119 119 1007 -17 9 -36
71 23 983 75 60 -31
23 -47 1031 22 15 2
95 -23 983 -8 -8 1
47 -23 959 -8 -8 -17
0 0 1031 39 -22 -17
23 0 1031 2 -19 -38
23 0 887 -33 -16 -24
23 0 911 -15 17 -15
23 -23 911 -15 17 -15
47 0 983 -17 28 -14
47 47 1055 0 17 -1
47 0 1007 34 7 -13
0 -23 1031 -10 -11 -3
95 -95 1007 -10 -11 -3
47 -23 983 -13 -9 -19
23 0 863 40 -41 -53
47 0 935 44 -15 -41
0 23 1007 45 -16 -14
-47 47 935 45 -16 -14
47 -71 983 6 -22 11
23 -47 983 -61 31 -9
71 0 1055 -72 57 -46
23 -95 1175 -71 17 -30
119 -71 1055 -71 17 -30
167 23 983 57 12 11
95 0 959 125 -11 21
-23 0 935 44 -71 19
-23 71 935 -5 -62 -47
0 23 935 -5 -62 -47
23 23 1031 -28 -13 -87
0 0 983 -47 31 -46
71 -47 983 -19 53 -11
95 -143 983 -41 48 16
0 -47 1079 -41 48 16
0 -23 1031 -70 15 -10
71 23 983 0 7 -62
23 23 1007 54 9 -61
23 0 959 48 -13 4
47 23 935 48 -13 4
47 0 1055 63 -14 -2
23 -47 1103 0 -25 -5
0 0 1031 -45 -19 -37
71 23 887 35 27 -45
71 0 911 35 27 -45
47 0 1055 5 13 -30
71 23 959 -15 -12 7
23 -23 959 49 -30 11
23 -47 1031 -19 -50 -25
0 -23 1007 -19 -50 -25
0 0 935 -27 -49 -36
0 0 983 3 1 -28
0 0 1079 -6 15 -30
23 0 959 54 12 1
71 0 935 54 12 1
0 0 1007 49 26 9
47 0 911 -14 -32 -30
47 23 863 -21 -5 -50
-23 -47 1055 -72 -12 -22
0 -47 959 -72 -12 -22
0 -47 935 -38 0 0
0 0 1031 44 13 0
0 0 1079 30 5 -34
119 0 983 39 12 -13
47 0 1007 39 12 -13
0 -23 1127 4 35 -32
47 0 1031 -30 6 -47
143 0 935 42 19 -6
119 23 911 22 -33 7
71 23 935 22 -33 7
23 0 959 0 -31 -35
-23 0 959 -1 -53 -24
0 -95 935 -45 -33 -10
0 -167 1031 -44 29 -7
47 -23 1079 -44 29 -7
119 23 959 31 42 -20
143 71 1007 71 53 -18
95 0 1007 32 5 -8
71 71 911 21 -26 -15
23 0 1007 21 -26 -15
0 -119 1127 -62 -58 -30
-71 -23 1007 -100 -51 -12
-23 23 983 48 -24 -29
0 -23 983 60 12 -18
23 -167 1079 60 12 -18
23 -95 911 -72 13 -27
0 119 839 43 37 -29
23 47 911 57 20 -24
71 -119 1079 -81 20 0
47 0 983 -81 -10 0
0 -23 959 7 4 5
0 -47 1055 -10 -24 -16
23 23 983 -54 -9 -30
23 0 911 -54 -9 -23
47 -47 1055 17 34 -23
143 -47 1031 11 46 -21
71 23 959 31 35 -21
0 23 1103 74 11 -2
0 47 1031 74 11 -2
0 0 1007 9 -32 -16
-23 -47 959 -25 -30 -11
71 -71 959 -54 -25 3
0 -47 959 -33 -17 -27
23 23 983 -33 -17 -27
47 -23 1007 38 -2 -5
23 0 1007 21 5 3
71 0 935 4 7 0
143 23 1007 -10 41 -17
23 0 1079 -10 41 -17
47 -23 1079 -56 -1 -27
71 0 959 7 18 -19
0 23 959 70 9 2
0 47 959 36 -29 5
0 -23 935 36 -29 5
-47 0 935 1 -19 -3
0 0 1031 -53 -34 -44
0 -23 935 -57 5 -55
23 23 959 17 30 -13
23 -47 983 17 30 -13
23 -95 1055 22 33 35
0 -71 1079 13 20 -17
0 0 983 26 -14 -57
95 95 983 12 -1 -53
23 23 983 12 -1 -53
47 -23 1007 -34 -8 -21
95 -23 1007 -15 -6 15
-23 -47 935 9 8 27
0 -71 1007 2 0 -7
0 0 959 2 0 -7
71 23 959 -15 17 -35
95 0 935 24 40 -21
0 -47 1055 -7 22 5
143 0 983 17 -5 15
23 -23 959 17 -5 15
-23 -23 1079 1 -27 7
71 0 959 -26 -45 -23
23 0 911 8 7 -12
-23 23 1079 17 -10 -45
-23 47 1103 17 -10 -45
23 23 935 28 8 0
71 0 959 69 22 23
0 -95 1031 -27 18 17
0 0 959 -54 -18 -40
71 0 863 -54 -18 -40
0 -71 983 -11 9 -78
23 -143 1007 7 -16 -48
-47 0 1031 24 -9 -23
95 0 935 50 4 -22
47 0 983 50 4 -22
47 0 1055 44 7 -16
23 -47 1055 -22 36 -54
95 23 1055 -32 20 -45
47 23 959 25 18 4
47 0 935 25 18 4
47 0 935 31 -22 13
0 0 959 -2 -20 -3
0 0 1007 -56 -50 -36
23 -71 983 -34 -11 -53
0 -47 959 -34 -11 -53
23 -23 1031 16 29 -23
47 0 1031 51 48 -18
119 47 983 74 46 -19
47 23 1031 32 26 -16
0 71 983 32 26 -16
23 -71 983 -19 -22 -25
47 -95 959 -82 -38 -16
0 -71 911 -33 -25 22
23 -23 791 32 -12 5
0 0 959 32 -12 5
0 -23 1151 -8 11 -19
47 23 1031 5 13 -25
47 23 935 68 64 -15
47 -23 1007 -18 29 -16
95 -47 1031 -18 29 -16
95 -23 911 -10 4 -5
23 0 1031 37 -20 -13
0 0 1055 -16 -64 -23
0 23 959 -14 -64 -33
23 0 911 -14 -6 -33
71 0 935 1 37 -23
47 -47 983 -12 37 -40
47 -23 959 10 19 -8
119 0 983 10 19 12
0 47 1055 49 -2 12
23 -47 1103 -6 -16 -2
0 -23 983 -13 -14 -32
47 0 1007 3 -9 -21
23 -23 959 3 -9 -19
95 0 983 2 -14 -19
23 23 959 24 -1 -24
23 -23 959 15 -7 15
23 -47 1007 -27 2 -13
23 -23 983 -27 2 -13
47 0 1007 -58 11 -25
119 0 1055 -2 27 -34
71 0 959 32 42 -11
95 -23 1031 29 11 9
47 -23 983 29 11 9
23 0 959 -6 -6 -4
-23 0 983 0 -39 -24
23 0 983 -23 -29 -40
23 -47 983 -2 1 -11
71 0 983 -2 1 -11
47 -23 935 42 32 33
71 -47 1055 14 45 3
23 -47 1031 -43 -2 -41
47 23 887 12 13 -74
71 23 911 12 13 -74
23 0 1007 2 10 -43
23 -23 1007 -11 -15 12
47 -23 887 47 14 40
0 0 1031 26 1 10
23 -23 1031 26 1 10
23 0 959 -30 -9 -24
71 23 983 21 32 -38
0 0 983 33 19 -17
23 0 935 16 -4 5
23 0 935 16 -4 5
0 -119 1007 11 -5 8
23 -23 983 -59 -56 -11
-23 -47 1055 -46 -1 -41
0 0 983 -8 -7 -26
23 23 983 -8 -7 -26
23 23 935 57 21 10
47 23 983 82 20 16
47 -95 1031 -10 3 -12
95 0 983 -29 2 -56
23 0 1007 -29 2 -56
23 47 983 -16 1 -43
71 0 911 18 16 -1
0 0 1007 24 -19 12
0 -47 1031 15 -18 -10
0 47 959 15 -18 -10
47 0 983 1 4 -32
0 -23 1031 -50 18 -14
95 23 1031 -38 26 1
71 -95 983 27 34 15
23 0 1055 27 34 15
95 71 983 56 -7 -12
23 95 911 61 -10 -7
47 -23 935 -1 -33 -3
0 -143 935 -67 -15 3
0 -167 1007 -67 -15 3
0 47 959 -56 0 -33
0 47 935 45 13 -48
71 -71 1031 34 20 -7
71 -47 1031 0 48 11
0 -23 935 0 48 11
47 0 1079 -16 3 -16
23 0 911 -85 -26 -26
23 23 839 5 -29 -15
71 -23 839 51 -25 -4
0 -71 1175 51 -25 -4
-95 0 1127 -20 -29 -14
47 71 863 51 -7 -23
47 47 935 42 56 -43
23 -23 1127 -99 41 -20
71 -23 1007 -99 41 -20
71 0 911 0 59 -8
0 -23 1031 47 1 17
23 -71 959 -43 -40 -17
23 -23 911 -4 -53 -29
23 -71 887 -4 -53 -29
0 0 959 6 -22 -37
0 23 983 18 -6 -35
23 23 1055 46 26 -7
0 -23 1031 41 19 -1
0 0 1079 41 19 -1
71 0 1055 -15 28 -23
95 23 935 -9 20 -47
71 0 1007 -15 0 -23
47 -23 959 10 0 20
-23 0 959 10 -31 20
-47 0 935 32 -58 5
23 23 911 32 -80 -36
0 23 983 -3 -22 -65
0 -23 1031 -3 -22 -27
71 0 1031 -45 33 -27
119 -23 1031 0 88 8
119 -95 1007 -1 82 -2
143 -47 1127 1 17 -3
47 -23 959 1 17 -3
0 47 911 30 -41 -10
0 23 1031 13 -76 -26
-23 23 983 -5 -35 -43
0 -23 863 33 1 -24
47 0 911 33 1 -24
0 -95 983 -7 25 33
23 0 1031 -62 21 5
0 0 935 -5 -7 -45
71 -23 1007 16 13 -26
71 -47 1031 16 13 -26
0 -23 1079 -11 2 -7
71 0 1031 2 -24 -14
23 47 983 31 -28 -18
23 -23 1007 -2 -16 -2
0 -23 1007 -2 -16 -2
47 -23 983 -44 -1 -12
47 -23 911 -16 -4 -24
23 47 887 37 -14 -25
23 23 911 49 -10 -9
0 -71 983 49 -10 -9
0 -23 959 8 -23 12
0 -95 1007 -13 -9 -3
-23 -71 1007 -39 11 -52
-23 0 1055 -3 25 -75
71 95 1031 -3 25 -75
0 0 1031 75 40 -39
-23 0 839 62 -19 19
143 -47 911 44 9 -14
-119 -47 983 -104 -13 -68
0 -47 959 -104 -13 -68
119 -23 839 -74 -35 -64
-23 0 959 34 41 -25
0 -23 1151 -14 0 -29
-23 23 1055 28 38 13
143 0 959 28 38 13
143 -47 1031 45 54 -6
23 -23 1127 -39 22 -43
23 47 983 8 -25 -54
95 23 863 74 -27 2
-23 0 959 74 -27 2
0 -23 1055 12 -57 41
0 0 911 -5 -32 -8
0 -95 983 -34 -16 -16
23 -143 1031 -97 8 -25
23 -71 1007 -97 8 -25
0 0 983 -11 49 7
0 0 959 89 25 2
143 0 1079 102 46 21
0 95 911 45 -2 -2
-23 0 959 45 -2 -2
0 -23 983 -64 -49 -32
23 23 863 -45 -33 -14
23 0 887 12 -33 6
0 -23 1079 -36 25 7
-71 -119 1079 -36 25 7
-23 0 959 -47 31 -3
191 23 935 40 96 6
71 -119 1007 -5 78 -20
23 -143 1079 -46 6 -11
71 47 911 -46 6 -11
0 143 911 100 4 -29
0 71 1055 89 -46 -29
0 23 959 11 -14 -17
23 -23 911 -43 14 -3
0 -119 983 -43 14 -3
23 23 1031 -80 37 -43
71 0 959 2 21 -36
47 23 959 71 18 -12
0 -23 1007 44 -28 13
0 -23 1031 44 -28 13
71 23 983 18 -30 6
71 23 983 -12 -10 -26
23 -23 911 -27 -21 -11
23 0 1007 -5 1 -7
23 -23 1007 -5 1 -7
0 0 983 36 -6 0
23 23 983 53 -17 8
71 -23 1079 -12 16 -17
0 -119 1055 -73 16 -21
47 -71 1055 -73 10 -21
71 -23 935 -33 36 -30
71 23 983 27 24 2
71 0 1031 26 19 1
0 0 983 26 19 18
0 -47 935 24 -23 18
-23 0 983 -12 -36 -43
0 23 959 -39 -18 -76
0 47 983 7 9 -39
23 -23 959 7 9 31
71 -143 1055 25 35 31
23 -95 959 -44 29 22
23 0 959 -14 13 -44
71 119 935 6 13 -56
47 0 1007 6 13 -56
47 0 1151 -24 -8 -36
0 0 959 21 -13 21
47 0 983 60 -7 29
71 -23 1079 -39 19 12
47 0 959 -39 19 12
23 0 983 -51 26 -22
47 -71 983 -32 33 -23
95 23 959 2 -16 9
71 -23 887 97 -54 20
-23 -23 935 97 -54 20
0 0 1055 39 -79 14
-47 23 1055 1 -42 -35
-47 23 1007 4 18 -26
23 -71 1007 -63 49 -1
47 -71 1175 -63 49 -1
0 -167 935 -39 54 39
71 0 719 89 -19 40
167 -95 959 61 -7 -14
-119 -47 1079 -126 -73 -70
-71 167 887 -126 -73 -70
23 143 839 67 -2 -48
23 -167 1151 64 64 -3
-23 -167 1199 -113 62 2
71 23 815 20 69 -10
167 0 983 20 69 -10
71 -71 1151 0 32 -54
47 71 1031 -36 -2 -71
119 143 887 106 -19 -27
167 -23 911 34 -18 32
0 -191 1007 34 -18 32
-23 71 887 -32 -53 15
0 47 911 21 -23 -51
-23 0 1079 -34 -18 -35
23 -47 1031 -70 8 13
47 -95 1055 -70 8 13
23 -23 1055 -6 65 10
119 23 1007 65 60 -34
119 0 935 82 20 -15
119 23 935 28 -27 5
-143 0 1031 28 -27 5
-47 -23 983 -21 -111 -30
0 47 743 -5 -79 -39
0 23 791 16 -32 -15
0 -143 1247 -66 39 3
-23 -119 1127 -66 39 3
95 -23 1007 -17 83 10
167 0 983 84 107 -15
119 -47 1055 -6 50 -26
47 23 1055 -23 16 -17
95 71 911 -23 16 -17
-23 -23 1031 51 -42 -8
0 0 983 -8 -83 0
-71 -23 935 -27 -73 -11
-23 -47 911 -21 -16 -11
0 -47 959 -21 -16 -11
71 -23 1031 -31 46 1
0 -47 1031 -29 52 -16
191 47 959 66 60 -5
119 47 911 98 19 33
0 0 1127 98 19 33
23 -47 1055 -25 -48 6
0 0 839 -72 -46 -16
0 0 863 -9 -55 -49
23 -23 983 -19 -44 -28
0 0 935 -19 -44 -28
-23 0 887 13 -5 14
23 23 1055 41 19 -23
23 0 1031 -37 52 -33
47 0 1007 -53 56 -15
143 0 1007 -53 56 -15
119 -23 887 -32 65 -17
143 0 959 14 7 -11
95 23 887 56 -38 -10
23 -23 959 19 -75 -8
-71 23 1007 19 -75 -8
-95 23 983 -18 -70 -36
-47 47 1031 -1 16 -48
23 0 983 -3 71 -18
95 0 1007 -1 71 8
95 -95 1007 -1 103 8
143 -119 1007 -19 84 25
119 -95 983 -34 17 -31
95 47 935 12 -28 -56
23 0 911 12 -28 -40
0 0 959 20 -58 -40
0 0 935 10 -70 15
0 -23 911 50 -24 19
-71 -119 959 -10 -21 2
0 -47 1031 -10 -21 2
47 23 983 -66 20 -29
23 23 1007 -12 77 -45
23 -23 1055 2 27 3
143 -23 1007 42 9 46
0 -23 839 42 9 46
0 -23 1031 48 -43 13
-71 0 1031 -11 -68 -51
-47 119 959 11 -83 -72
23 95 1199 41 -9 -40
-143 -23 1366 41 -9 -40
-143 -167 527 -43 14 23
167 -23 383 124 25 57
119 -143 1007 -82 104 -49
-119 -47 1151 -253 -58 -106
23 191 959 -253 -58 -106
23 23 959 185 42 -44
0 -191 1294 101 31 4
0 -23 1007 -96 -5 19
191 119 767 122 40 -8
191 95 1175 122 40 -8
95 -95 1199 -16 47 -39
0 23 983 -94 -45 -23
167 47 695 68 8 -11
143 -71 839 -13 -29 -7
-47 -71 983 -13 -29 -7
-47 23 911 -30 -80 4
23 0 1079 76 -20 -20
0 -71 1175 -44 12 -5
0 -143 1007 -53 41 10
23 0 959 -53 41 10
191 -23 959 37 81 -18
47 0 1079 29 20 -18
95 71 959 68 -11 -11
71 23 863 95 -28 -4
-71 23 983 95 -28 -4
-95 23 935 -22 -112 -24
0 0 743 -46 -90 -21
23 -47 1007 -8 -9 -29
23 -143 1318 -153 42 -25
-71 -95 1223 -153 42 -25
191 119 935 -8 82 4
191 0 1007 148 128 1
143 -95 1079 -44 23 -19
71 -47 983 1 -10 -52
0 95 959 1 -10 -52
0 95 959 69 -68 -72
-71 71 1007 22 -96 -48
-71 0 935 -18 -50 31
-23 -95 959 -70 -3 28
71 -71 935 -70 -3 28
71 -95 1007 -88 73 -8
167 0 1007 -35 85 -50
191 -23 983 54 54 -21
95 -71 1079 59 0 -12
47 0 1103 59 0 -12
23 95 1031 53 -54 -7
0 47 959 47 -60 -33
0 0 1007 -48 -64 -31
23 -71 983 -88 -17 -17
47 -23 815 -88 -17 -17
0 0 983 18 12 -12
47 -23 1103 27 6 -16
23 0 959 -20 27 -9
-23 0 1007 7 26 -8
47 0 1031 7 26 -8
47 -23 911 -13 13 -21
143 23 935 36 17 -15
23 -23 1031 35 -22 -16
0 0 1031 23 -33 -9
23 0 935 23 -33 -9
0 0 1031 47 -19 -28
0 0 1055 -39 -5 -23
23 -23 983 -24 44 -8
0 -23 935 9 47 -7
95 -143 959 9 47 -7
47 -71 983 -12 29 22
23 -47 911 -14 -14 -21
23 23 1007 18 -32 -40
0 23 1007 0 -43 -30
23 -23 1031 0 -43 -30
-23 0 983 27 -31 -12
23 -23 1007 49 2 -8
0 -95 1031 -26 15 -14
0 -23 1055 -26 15 -33
0 0 983 -38 34 -33
23 0 1055 -15 7 -22
23 0 983 16 22 0
0 -23 935 35 -9 13
47 -23 935 35 -9 9
0 -23 1055 15 -24 9
-23 -47 983 -30 -52 -14
71 23 983 5 -38 -28
95 0 1199 38 11 -39
-167 -47 1031 38 11 -39
215 0 623 66 -34 40
95 -167 911 49 85 24
-47 -47 1175 -265 -17 -57
47 167 935 14 -23 -60
95 95 983 14 -23 -60
23 -191 1318 106 26 -12
-71 -167 1270 -119 -34 14
71 167 791 121 -2 -11
119 119 935 105 18 -36
-23 -95 1151 105 18 -36
47 0 959 -73 -6 -22
119 23 743 9 6 -4
119 -71 887 -29 20 -3
0 -215 1031 -116 -64 -14
0 71 887 -116 -64 -14
0 47 959 60 -24 -24
-47 0 1199 34 -18 -43
-23 -47 1127 -8 -13 -22
23 0 911 50 59 -19
47 -47 1055 50 59 -19
95 23 1079 -56 44 -65
143 143 911 20 18 -52
167 0 935 99 3 -7
119 -47 983 -2 -57 3
-71 -47 887 -2 -57 3
-71 -47 647 -42 -97 -18
47 0 815 -9 -55 -43
-167 -95 1342 -116 7 -53
-95 0 1151 -19 47 -13
143 143 959 -19 47 -13
95 23 1055 147 123 -17
191 -71 1103 -26 39 -21
167 -95 935 -25 20 -42
71 -47 1007 21 -40 -42
23 119 1055 21 -40 -42
23 167 935 24 -95 -44
-47 23 887 87 -74 -1
-47 -47 935 -30 -59 -2
0 -95 1007 -113 12 -16
23 -23 983 -113 12 -16
95 -71 1031 -121 60 -32
143 -23 1079 -51 62 -39
95 -23 959 40 50 -15
71 -23 1055 95 2 19
0 0 1151 95 2 19
0 23 935 41 -53 -25
0 167 887 35 -43 -66
-23 -47 959 -18 -36 -23
-23 -47 935 -68 -43 17
23 -47 839 -68 -43 17
0 -167 1007 -11 25 10
23 -47 1151 -71 -8 -22
47 0 1007 4 28 -47
71 0 1007 32 29 -15
47 0 1031 32 29 -15
71 23 959 21 12 -5
95 23 839 86 -17 18
0 0 983 20 -39 2
-47 -23 1007 -69 -63 -23
-23 0 983 -69 -63 -23
0 -23 935 -20 -28 -69
47 0 1007 -4 43 -39
23 -23 1031 2 75 10
23 -23 935 17 42 39
71 -95 959 17 42 39
47 -23 1031 -2 -4 5
23 0 1007 -26 -28 -43
0 23 959 24 -26 -52
0 0 983 52 -34 -10
0 -23 935 52 -34 -10
23 0 887 44 -19 55
0 23 1007 22 -1 25
47 0 1055 -20 18 -16
-23 0 983 -45 0 -38
47 0 1031 -45 0 -38
47 0 1007 -19 15 -15
23 23 959 21 -13 13
47 -23 959 39 -18 31
0 -23 1055 6 -18 4
-23 -23 1007 6 -39 4
47 95 1079 -23 -34 -8
119 0 1151 1 3 -8
-95 -119 959 8 -47 18
23 71 647 8 -47 -5
23 0 1007 86 55 -5
-95 -47 1079 -112 1 -49
71 23 959 3 0 -26
0 -23 1007 112 88 16
23 -191 1223 112 88 16
47 23 959 -88 8 -18
167 119 815 41 32 -34
167 71 1151 91 0 -54
71 -95 1151 -61 -39 -31
23 -23 1031 -61 -39 -31
95 23 791 16 -41 -23
119 0 887 55 -8 -29
0 0 983 -78 -27 -23
-47 0 911 9 -16 -28
0 47 1055 9 -16 -28
0 -119 1127 37 10 -26
-23 -119 1007 -39 21 4
119 -143 1031 -10 25 5
71 -119 983 -20 27 -24
23 23 983 -20 27 -24
95 95 911 53 -19 -40
95 95 935 124 -15 -10
0 23 983 42 -54 9
-119 -23 959 -25 -82 -5
-23 -47 863 -25 -82 -5
0 -95 959 -29 -32 -19
-95 -143 1127 -82 50 -40
-47 -95 1055 -71 42 -18
47 23 959 100 101 19
95 0 1031 100 101 19
95 -95 1151 55 45 35
47 -23 1031 -9 -13 -9
-23 95 911 56 -24 -38
0 95 1007 -1 -64 -31
0 -23 863 -1 -64 -31
-23 -23 863 -8 -41 28
0 -119 1055 -40 -15 24
23 -47 959 -74 16 -12
23 0 1007 -29 55 -70
23 0 1055 -29 55 -70
23 -23 1007 22 56 -65
23 -47 1031 68 26 0
95 0 1007 80 -6 21
0 0 1007 32 -70 -10
23 0 983 32 -70 -10
-23 0 959 -45 -79 -34
0 0 911 -33 -36 -20
-23 0 935 0 -16 11
23 0 935 37 28 0
-23 0 1007 37 28 0
23 -23 1103 -7 19 -11
0 0 1055 -1 47 -38
47 0 1007 27 35 -31
119 -71 1007 -12 16 -1
71 23 959 -12 16 -1
47 0 887 23 -16 13
0 -23 1007 40 -53 21
0 -23 983 -19 -70 -4
-23 -71 1007 -19 -63 -23
-23 -71 983 -19 -63 -23
0 23 1055 -8 6 -54
23 0 1031 13 56 -51
71 0 1031 33 65 7
119 -71 959 8 45 31
47 -119 983 8 45 31
95 23 1055 -23 -21 -9
95 23 935 -25 -44 -34
0 23 839 19 -59 -30
23 23 983 27 -65 -23
-23 -23 1055 27 -65 -23
0 0 983 42 -35 -2
47 0 983 -9 20 12
47 -23 959 -64 38 0
47 0 983 -40 23 -22
119 23 959 -40 23 -22
119 23 959 -3 0 -3
0 0 983 40 -48 38
0 -47 959 55 -53 9
-23 -47 1055 13 -70 -13
0 23 935 13 -70 -13
23 71 1007 25 -19 -50
-47 0 935 -12 24 -49
95 47 815 12 42 -37
47 -23 983 -22 54 -27
0 -71 1031 -22 54 -27
95 0 959 -37 -22 -20
119 23 911 42 26 5
23 -167 1103 -44 -12 8
47 -47 1103 -44 -12 -23
23 -47 887 -62 10 -23
47 23 1055 47 20 -52
0 -23 1175 3 10 -24
47 47 1007 23 -17 19
95 23 983 23 -17 8
0 0 1007 43 9 8
95 -71 1055 -42 -14 -6
95 23 935 -15 9 -26
47 0 983 15 -21 -28
0 -23 1151 15 -21 -28
-47 23 959 -31 -20 -19
47 0 959 8 -2 0
0 -95 1031 -29 9 -16
0 -95 1031 -14 13 -43
143 47 959 -14 13 -43
47 0 1007 75 21 -27
23 0 983 58 6 -1
0 71 935 37 -17 9
0 71 863 0 -23 -4
71 -47 983 0 -23 -4
0 -143 983 -107 -8 -12
-23 -71 1055 -84 -3 -16
23 23 983 37 6 -23
0 23 1055 89 5 -2
0 23 1055 89 5 -2
71 47 983 17 0 6
47 23 959 11 39 -17
47 0 1007 -37 10 -23
47 0 983 -71 -9 -13
47 0 911 -71 -9 -13
23 -71 1007 18 -20 18
0 -47 1055 -19 -16 7
0 -23 959 0 -15 -3
23 0 959 54 17 -29
23 -23 1079 54 17 -29
23 47 1007 14 30 -21
47 23 959 65 15 -16
71 -23 1031 59 24 12
0 -23 1079 -52 -13 8
47 -23 983 -52 -13 8
23 -23 935 -41 -20 -6
23 -23 887 -39 -44 -23
95 0 935 9 -22 -14
-47 -23 983 51 1 7
0 0 1055 51 1 7
47 0 1055 10 -17 0
47 47 983 6 43 -20
23 0 1007 -11 14 -46
71 -47 959 -17 25 -13
95 0 911 -17 25 -13
23 23 959 54 -4 6
0 0 1031 15 -39 -9
0 0 1007 0 -30 -19
0 -23 959 1 -23 -17
23 -47 1031 1 -23 -17
0 -23 1103 -52 22 -29
47 47 911 6 68 -33
0 23 959 73 56 15
71 -47 1007 -6 31 23
71 -71 1031 -6 31 23
47 -71 1031 -34 -33 0
23 23 959 26 -19 -32
0 0 935 43 -45 -15
0 -47 911 0 -23 8
0 0 959 0 -23 8
23 -71 1007 17 2 7
47 -143 1031 -8 17 -15
23 -47 1007 -42 14 -55
23 0 911 2 26 -35
47 -47 935 2 26 -35
71 0 983 16 3 -19
23 23 1055 32 -32 -30
-23 0 1031 28 -45 -19
-23 0 983 16 -36 -1
