acceleration_X acceleration_Y acceleration_Z angular_velocity_X angular_velocity_Y angular_velocity_Z
0 -263 935 -204 -215 69
-143 -167 599 -204 -215 69
-239 -23 1055 84 -148 16
-191 -23 1055 84 -71 -48
191 191 647 137 218 -61
191 191 815 133 348 12
0 0 1342 133 348 12
0 23 1270 -236 225 30
215 167 743 -126 191 -36
95 -167 1031 -45 -8 -17
-23 -335 1414 -277 -187 -27
0 23 719 -277 -187 -27
0 119 743 116 -150 -4
-119 -47 1175 297 -90 -22
-95 119 959 143 -12 -51
119 215 743 145 159 -70
-23 -95 1630 145 159 -70
-119 -191 1774 -218 134 -78
239 239 671 -88 198 -72
191 167 623 103 197 -24
143 -191 863 -287 -34 38
191 -239 359 -287 -34 38
143 -431 743 -157 -112 41
-95 -335 1366 -221 -181 -42
-191 -263 1558 -68 -126 -111
-215 287 911 472 22 -61
-119 239 1079 472 22 -61
0 191 1199 375 146 0
119 287 887 152 200 -18
23 215 815 78 240 -82
95 167 935 -332 72 -78
215 -47 815 -332 72 -78
191 -191 935 -409 81 -15
-167 -503 1079 -369 -8 96
-95 -599 1270 -271 20 82
215 -263 935 222 20 -32
-71 335 935 222 199 -32
-143 215 1342 442 58 -85
263 287 623 156 11 -10
167 191 671 189 129 16
-143 71 1294 189 129 11
-167 191 959 -203 -42 11
23 263 311 -119 84 43
71 -215 671 -65 130 76
191 -383 1390 -477 227 47
-191 -239 1151 -477 227 47
-23 -23 1055 -196 154 12
143 287 983 214 171 -26
-167 119 863 270 135 -2
-71 -143 1151 40 109 41
119 0 1031 40 109 41
-143 263 719 -81 233 31
-215 815 -167 127 109 28
-71 143 -1390 217 188 125
503 -1414 3213 -922 462 68
-335 -2517 5683 -922 462 68
-311 -335 3045 -2280 185 -17
695 215 1726 633 -114 -64
1223 215 719 2104 321 -20
239 383 0 944 -718 -32
215 335 -71 944 -718 -32
455 1318 -1151 393 -721 -128
-575 1223 -1079 492 -604 -138
-623 95 959 -428 -720 -19
-647 -719 695 -1325 -155 90
-407 -911 95 -1325 -155 90
-167 -887 767 -901 145 26
-23 -695 1582 -385 471 -52
23 -71 1702 175 570 -120
431 215 1894 798 663 -76
479 575 2422 798 663 -76
407 263 1894 803 426 112
743 71 527 449 67 202
383 191 359 -46 -230 28
-383 191 623 -426 -699 -213
-335 191 743 -426 -699 -213
-359 -95 0 -433 -709 -127
-431 -239 287 -71 -415 103
-455 -527 791 -125 -123 165
-335 -215 815 52 309 82
95 71 1007 52 309 82
239 191 1726 138 578 -91
287 0 1942 -102 588 -93
527 -191 1414 -104 463 51
455 -239 1127 37 189 117
263 -23 1199 37 189 117
215 263 1031 29 -265 10
0 359 407 194 -499 -25
-191 -23 431 211 -584 35
-335 -167 671 -64 -410 33
-263 167 503 -64 -410 33
-191 239 551 105 -61 -3
-71 -47 1534 31 242 -35
143 0 1534 -254 456 -25
215 0 1366 -198 526 -4
239 -359 1534 -198 526 -4
191 -383 1438 -245 263 28
215 71 767 -28 -44 0
167 119 839 209 -222 -5
-287 -191 1055 108 -390 66
-215 -71 695 108 -390 66
143 311 335 290 -229 35
-143 383 695 318 76 -68
-287 287 1031 -44 45 -71
-167 23 1031 -234 224 -24
191 -95 863 -234 224 -24
95 -167 1438 -190 282 0
71 -167 1654 -268 58 15
191 -167 1007 -72 118 66
191 -239 815 91 -39 110
95 -215 1390 91 -39 110
0 23 863 6 -92 14
-23 287 527 282 -147 -88
-23 191 887 177 -139 -54
-191 23 935 -78 -81 27
-239 -23 887 -78 -81 27
0 -119 1175 -91 15 61
71 -71 887 -64 168 52
191 0 887 41 144 27
143 0 1151 3 166 21
23 -119 1151 3 166 21
-23 0 935 -113 -73 23
95 -47 599 24 -54 18
0 -167 911 4 -53 3
-167 23 1534 -167 -30 -33
-191 143 911 -167 -30 -33
119 47 887 297 52 21
167 -95 1151 75 73 29
239 359 623 66 116 -7
23 263 767 66 116 5
0 -167 1199 65 1 5
167 -191 1055 -326 -104 32
-47 -95 887 -135 -37 -17
-239 0 1247 47 -124 -36
-167 -167 1414 47 -124 24
119 95 815 67 27 24
23 119 767 236 150 40
0 -143 1318 37 117 16
215 23 935 -118 94 -28
311 215 335 -118 94 -28
239 -191 863 123 81 -6
-143 -359 1318 -210 -157 31
-95 0 839 -139 -175 -41
-119 167 719 251 -66 -79
-191 23 1199 251 -66 -79
-95 95 1127 130 -21 -30
-23 191 1031 84 83 18
0 -23 1318 -49 171 17
71 -215 1199 -269 205 64
263 -215 887 -269 205 64
239 -95 695 -93 264 21
263 47 935 18 91 -51
167 143 839 57 -121 -55
-119 -167 719 151 -266 20
-191 -239 935 151 -266 20
-191 47 887 -48 -289 9
-191 239 959 77 -135 -103
-191 191 1103 151 31 -82
-119 95 1366 -10 200 15
215 143 1103 -10 200 15
239 -215 1223 -5 325 89
191 -287 1151 -162 236 82
215 191 623 -90 -29 -51
191 191 935 15 -140 -144
-119 -167 1079 15 -140 -144
-263 -191 935 -49 -273 -12
0 0 647 146 -199 52
191 191 743 243 55 2
-191 143 1151 -24 45 -26
119 -119 1007 -24 45 -26
263 -23 863 -146 107 -2
23 0 1127 -44 217 -41
-23 0 1486 -104 1 -28
143 23 1055 -2 9 41
143 -47 695 -2 9 41
47 -215 935 146 -48 94
143 -95 1151 -94 -71 40
-71 95 551 53 -77 -38
143 119 911 130 -54 -36
0 71 1031 130 -54 -36
-191 0 1031 8 -17 2
-23 -71 1270 0 1 50
95 0 911 -1 168 36
95 95 791 87 121 10
215 0 911 87 121 10
191 -23 911 -55 111 -14
-143 -119 935 -107 -111 -2
0 -167 935 -66 -107 47
-167 -287 1079 -63 -86 10
0 47 1199 -63 -86 10
119 215 935 67 0 -34
-119 -23 983 340 186 0
-167 -23 1270 -15 71 25
407 119 1007 38 277 -15
311 263 551 38 277 -15
23 -119 1031 50 -10 -26
167 -359 1247 -417 -158 2
-23 -191 791 -194 -172 -31
-239 -119 1175 129 -147 -35
-191 -191 1366 129 -147 -35
-47 191 647 84 -55 -5
167 215 647 344 211 -4
47 143 1127 106 217 -18
0 23 1103 -145 131 0
383 191 551 -145 131 0
215 -191 863 -31 148 -12
23 -407 1247 -315 -140 10
-47 -167 959 -192 -209 -19
0 143 839 232 -160 -59
-167 23 1055 232 -160 -59
-167 0 1151 219 -98 -21
-23 23 1007 144 44 0
0 191 1031 88 159 -35
0 95 1366 -207 131 -13
215 -143 1103 -207 131 -13
407 -23 743 -153 203 52
167 -239 983 -37 166 22
215 -71 911 -103 -90 -60
191 47 575 137 -90 -46
47 -191 911 137 -178 -46
-215 -191 1127 -24 -351 -16
-191 215 815 122 -185 -33
-191 239 839 323 4 -49
-167 167 1438 323 4 -42
23 215 1294 77 137 -42
191 191 983 38 263 -8
191 -191 1199 -94 254 42
191 -311 1151 -387 67 15
143 -143 695 -387 67 15
191 0 575 -107 -53 -94
0 -239 1079 45 -160 -71
-263 -215 1031 23 -246 20
119 23 743 199 -4 20
95 215 671 199 -4 20
-23 191 959 287 125 -57
215 71 1247 49 8 -78
239 -23 1079 -189 191 -47
71 0 1151 -101 65 -42
95 47 1342 -101 65 -42
239 0 935 -74 50 -16
23 -167 647 31 41 69
191 -191 1342 -51 -103 102
47 0 911 20 -11 -10
-143 119 575 20 -11 -10
119 0 1007 197 -141 -65
-23 23 767 -28 -32 -40
-191 119 887 91 -15 20
-47 23 1247 16 95 40
47 0 1175 16 95 40
191 95 863 -47 172 19
215 191 935 30 170 23
23 -95 815 -95 65 32
119 -239 1055 -208 -143 12
-71 -287 1223 -208 -143 12
-215 -287 1175 -191 -122 -28
-215 143 983 80 -162 -5
143 263 839 377 154 3
-191 -23 1055 185 46 27
191 -23 1366 185 46 27
239 431 551 -98 212 -45
95 311 503 153 190 -78
47 -311 1534 -176 -89 -10
47 -431 1199 -417 -144 17
23 -191 815 -417 -144 17
-143 -95 1294 17 -185 -26
-239 -191 1247 79 -192 -46
191 191 719 248 11 -11
143 167 767 276 233 -7
-143 47 1318 276 233 -7
191 143 1103 -37 102 -20
263 143 551 -32 212 -25
143 -239 863 -136 56 -8
0 -287 1223 -306 -179 10
47 -95 767 -306 -179 10
0 119 719 66 -154 -6
-143 -95 1270 143 -132 -49
-191 -23 1151 94 -74 -24
71 167 863 212 119 -46
-71 215 1127 212 119 -46
-71 0 1270 0 125 -65
311 23 911 -160 118 -9
383 -191 839 -21 305 24
143 -263 911 -182 -17 -11
239 -47 863 -182 -17 -11
383 0 503 -48 -27 -80
-239 -191 719 -6 -195 -44
-71 -263 1175 -124 -256 -38
-71 47 863 239 -8 -46
-167 191 1055 239 -8 -46
0 143 1486 328 14 -37
47 335 1055 163 181 -53
191 359 1031 109 232 -40
191 71 1318 -242 167 15
191 -263 1127 -242 167 15
215 -191 695 -335 0 0
71 -143 839 -99 -49 -21
-191 -215 1103 -143 -225 6
-143 -215 767 14 -217 34
167 -47 671 14 -217 34
191 215 743 304 81 10
-191 215 911 288 61 -33
47 167 1151 16 59 -46
191 47 1007 -78 203 -47
47 95 1079 -78 203 -47
191 0 1366 -118 53 -4
191 -23 1055 -124 58 57
47 -311 839 14 -12 79
119 -239 1414 -118 -84 29
167 119 479 -118 -84 29
-71 191 407 181 -57 -38
0 47 983 147 -143 -42
0 191 1031 -82 -35 -28
-167 191 767 -137 -35 7
71 23 1294 118 -16 7
119 -71 1247 -26 130 54
191 -47 863 -102 147 49
215 -23 983 -55 120 18
167 -71 623 -55 120 5
47 -143 935 -35 -43 5
23 -215 1199 -137 -146 -1
-191 -191 1103 -148 -138 -26
-167 0 1079 167 -58 -18
23 191 647 167 -58 -18
-167 0 623 369 178 16
215 0 1486 137 59 32
287 191 1031 -126 227 -10
191 311 815 90 72 -35
95 -215 1151 90 72 -35
167 -311 1294 -216 -108 23
119 -191 671 -290 -171 14
-191 -71 983 41 -190 -62
-191 -47 1151 55 -176 -43
71 23 911 55 -176 -43
23 167 791 261 140 -31
-47 95 1031 246 243 -9
23 215 1055 -22 133 -22
239 239 719 -8 157 -27
239 143 647 -8 157 -27
95 -311 1654 -143 -36 21
-47 -311 1199 -352 -193 -5
143 143 455 99 -147 -49
0 0 935 66 -124 -60
-191 -191 1270 66 -124 -60
-95 -95 983 -50 -134 9
0 23 1127 185 50 6
-191 0 959 129 59 -27
215 191 1079 55 194 -58
263 0 1007 55 194 -58
47 23 743 -2 256 -12
431 23 1079 -50 60 2
191 -95 719 -144 69 -21
-143 -215 791 -155 -334 8
-23 -263 1223 -155 -334 8
-71 23 887 -135 -226 -64
-239 -23 959 179 -142 -52
-95 -23 1270 238 30 -13
71 239 959 283 221 -30
191 383 935 283 221 -30
191 -95 1510 139 244 -20
167 -71 1199 -187 148 9
335 191 671 -58 -24 -33
191 119 1031 -141 -72 -67
-167 -215 959 -141 -72 -67
-239 -287 791 -213 -252 33
143 -215 791 -71 -141 65
191 -47 695 36 58 -29
-215 -47 863 109 -21 -58
167 -23 1031 109 -21 -58
215 47 815 67 69 -34
-95 71 1438 106 142 -17
-71 0 1702 -59 9 -27
119 143 815 61 99 22
215 0 623 61 99 22
191 -71 1127 75 77 83
95 -119 1079 -211 -36 26
0 47 743 12 -110 0
119 -23 791 102 -123 4
-23 0 1007 102 -123 4
-191 71 983 -4 -135 16
-119 -23 1031 75 -43 50
0 167 1127 29 112 25
143 47 911 39 168 8
215 263 767 39 168 8
191 -143 887 27 152 21
119 -191 1199 -213 -45 38
-167 -263 959 -223 -83 12
-167 -239 959 -17 -158 -12
119 0 1103 -17 -158 -12
-191 0 791 97 46 -41
-71 -23 1223 257 27 30
95 47 1294 103 125 28
263 239 935 197 159 -38
95 215 791 197 159 -38
47 -167 1079 0 -85 -35
191 -167 791 -358 -153 -2
-143 23 599 -77 -141 -87
-239 -143 1342 -17 -162 -67
-143 -215 1438 -17 -162 -67
143 -119 695 -18 54 6
167 -23 863 224 255 42
0 0 1270 37 154 -18
191 239 863 53 121 -77
311 311 551 53 121 -77
-47 -215 1414 70 18 -22
-119 -287 1462 -289 -215 13
95 191 479 29 -151 -15
23 191 503 29 -151 -43
-119 -95 1558 190 -112 -43
-191 -191 1342 -221 -162 -31
-167 -47 959 -1 -16 -22
-191 -47 863 133 72 -57
191 -143 1342 133 72 -71
143 143 815 -77 169 -71
191 191 503 115 223 -39
239 -47 1438 54 118 3
95 -119 959 -216 -43 -21
-47 -191 359 -216 -43 -21
0 -239 983 0 -275 -45
-167 -215 1247 -170 -239 -135
-287 47 1079 8 -185 -101
-95 0 1103 299 56 -5
23 95 1199 299 56 -5
191 263 1127 261 199 8
215 191 1127 236 246 -43
191 191 1199 59 120 -46
191 191 935 -117 -49 -84
191 191 815 -117 -49 -84
0 191 767 -90 -115 -58
-191 -239 1175 -178 -240 26
0 -311 1223 -302 -118 29
0 -95 479 -71 73 -26
-119 -95 503 -71 73 -26
167 -191 983 26 21 -76
215 0 911 -65 11 -86
71 143 1199 129 48 -41
-191 -119 1318 107 -39 0
47 143 1247 107 -39 0
143 0 791 112 85 -1
143 95 1223 55 75 -5
71 0 1055 -86 46 -36
167 23 767 27 20 -29
71 -119 1031 27 20 -29
0 0 1366 -58 -54 -20
-167 23 863 -46 -142 -4
-95 119 647 203 0 21
167 47 743 103 120 6
143 71 1055 103 120 6
167 191 887 -80 58 -32
23 -71 839 -8 7 -18
23 -191 1199 -247 -114 15
0 -263 743 -220 -97 42
-143 -215 983 -220 -97 42
0 -167 1414 1 -55 11
0 0 983 83 114 -51
-47 0 935 272 110 16
455 23 1055 178 218 15
359 239 671 178 218 15
-47 263 911 210 68 -31
0 -143 1175 -79 -216 -25
47 -143 791 -317 -255 -4
23 71 527 -11 -190 -27
-335 23 791 -11 -190 -27
-335 -167 1390 -37 -123 -26
47 0 1007 8 101 7
71 47 983 273 297 39
-23 -47 1462 -20 193 3
431 191 983 -20 193 3
359 287 599 -9 141 -48
191 -215 1270 28 -14 -50
0 -335 1414 -337 -292 -9
0 -143 935 -13 -226 -3
47 119 623 -13 -226 -3
-191 -191 1031 216 -171 -1
-167 -143 1247 -71 -166 7
-191 47 863 100 36 -45
0 71 1199 185 122 -41
71 0 1678 185 122 -41
191 239 503 -60 230 -40
215 311 503 239 266 0
311 143 1175 -77 124 22
191 -71 815 -290 -135 -2
71 -119 287 -290 -135 -2
-47 -431 1199 -99 -243 0
-215 -287 1199 -335 -272 -77
-95 71 911 60 -170 -78
0 23 1031 378 96 20
0 -47 1199 378 96 20
95 167 1223 257 154 39
191 215 1103 228 258 -15
167 191 1079 127 87 -64
191 215 1247 -94 -27 -95
71 215 887 -94 -27 -95
-143 95 839 -112 -134 -36
-119 -287 1079 -165 -213 59
95 -287 1007 -219 -84 65
167 -143 503 -2 -84 -1
-23 -215 719 -2 99 -1
0 -263 1055 -61 -13 -49
239 143 791 -49 97 -112
47 215 863 197 96 -60
0 -119 1342 197 96 20
167 0 1175 37 -19 20
119 0 911 71 73 29
119 -47 1318 30 1 -8
0 -23 1055 -75 -13 -63
0 0 863 -75 -13 -63
119 -23 647 26 -28 -21
-143 -23 1318 -20 -61 12
-191 -23 1294 -58 -99 24
47 -23 647 141 86 37
191 23 863 141 86 37
143 95 887 74 148 -8
191 287 527 12 80 -61
167 167 575 24 -12 -50
0 -215 1294 -331 -174 18
-167 -287 1031 -331 -174 18
-47 -191 1127 -150 -157 38
47 -47 1342 60 8 0
-191 -143 959 147 115 -47
167 0 1270 169 109 20
359 191 839 169 109 20
215 431 623 204 209 13
23 359 791 203 -23 -5
0 -191 887 -185 -236 22
47 -191 935 -320 -269 15
-191 -47 887 -320 -269 15
-359 -95 1103 -66 -196 -49
167 23 1031 29 -97 0
239 47 743 213 245 66
143 0 1318 151 259 72
0 47 1678 151 259 72
191 191 1510 -196 91 10
335 167 863 -133 138 -13
143 -239 959 -233 -22 72
47 -479 767 -329 -191 114
143 -239 455 -329 -191 114
-119 -119 455 102 -197 21
-191 -215 695 300 -324 40
-215 47 695 254 -293 71
-167 263 647 374 -40 62
-191 95 1318 374 -40 62
-191 215 2278 30 191 -13
215 527 1462 -58 482 -62
575 383 1007 222 621 3
599 191 1175 -275 244 172
215 -311 527 -275 244 172
95 -359 527 -354 -250 228
-119 -335 767 -288 -590 110
-311 -47 695 -236 -654 -57
-455 0 839 -45 -378 -80
-431 -191 1199 -45 -378 -80
-263 -215 1127 65 74 28
23 -71 791 238 397 59
215 47 719 385 495 13
263 191 791 246 231 -10
239 119 983 246 231 -10
119 -71 1486 -24 -64 -52
0 -167 1414 -179 -209 -38
-191 -143 1342 -104 -238 -81
215 95 1175 -14 45 -138
143 215 815 -14 45 -138
-47 -143 551 122 155 -94
191 -143 863 -36 17 -31
239 239 359 -14 37 -80
-71 191 431 190 -158 -24
-23 191 863 190 -158 -24
23 95 1462 -84 -120 -11
-95 47 1366 -239 38 6
191 -167 1846 -236 197 32
191 -335 1438 -189 299 21
239 -191 695 -189 299 21
191 -95 623 62 135 3
71 0 743 215 -163 -9
-167 0 719 224 -452 27
-191 71 671 211 -331 35
-191 71 719 211 -331 35
-191 143 1007 112 -145 28
143 239 815 56 166 15
71 -23 983 -71 373 -21
47 -239 1702 -408 335 -17
23 -263 1318 -408 335 -17
167 -167 1294 -125 145 -4
263 0 1294 80 10 11
-71 23 935 210 -144 22
-191 0 1294 125 -300 23
191 167 1127 125 -300 23
47 527 215 216 -58 -8
0 359 431 248 -86 1
0 -311 719 -359 -76 48
47 -239 911 -359 -76 -6
-119 -167 1366 -477 -34 -6
-263 -191 1654 -232 23 -53
-215 -23 1510 -59 15 -24
383 71 815 254 265 72
191 -71 1031 254 265 121
23 -119 1630 89 185 121
239 71 1103 -119 -34 60
215 -23 263 183 53 27
47 -263 599 -9 -168 38
-143 -359 599 -9 -168 38
-47 119 431 -100 -304 -29
-191 71 767 229 -211 -69
-215 -119 1270 160 -220 25
-71 23 1270 242 -4 117
167 191 815 242 -4 117
143 215 1390 340 192 111
47 383 2038 -18 220 39
263 695 1294 -146 241 14
311 599 1366 -68 305 113
215 -23 1558 -68 305 113
191 -287 911 -665 22 256
143 -575 95 -575 -116 287
-191 -743 575 -492 -355 118
-239 -287 431 -281 -489 -41
-191 -47 -71 -281 -489 -41
-191 -239 551 488 -203 28
-191 -191 1223 440 -69 165
0 0 1270 433 192 192
71 407 1366 715 391 149
191 191 2038 715 391 149
215 359 2014 124 369 12
167 407 1678 -255 287 -137
143 47 1774 -290 -49 -36
47 -47 1294 -121 -334 138
0 191 -47 -121 -334 138
-71 167 239 215 -489 217
-239 -119 311 -9 -382 207
-239 -455 -623 -103 -229 197
143 -263 -335 -27 120 -17
-167 -47 911 -27 120 -17
-215 -23 1390 -239 192 -160
47 -215 1942 -30 316 -30
95 -239 2182 47 436 24
167 -47 2134 -14 309 -44
311 143 1966 -14 309 -44
287 167 1726 216 166 -107
215 215 1079 240 -169 -50
47 455 431 412 -433 35
-95 599 -287 522 -584 121
-143 479 -287 522 -584 121
-503 -191 695 -128 -488 164
-599 -359 1438 -896 -151 80
-551 -503 1414 -1061 280 -85
-215 -311 719 -472 742 -88
551 -407 359 -472 742 -88
671 -503 1175 -29 750 61
335 -503 1342 117 224 153
167 -287 1103 641 -190 137
167 -191 1294 781 -402 -27
47 455 215 781 -402 -27
-143 359 287 831 -449 -133
-263 215 2110 314 -413 -109
-431 623 1534 -203 -209 -145
-479 767 959 105 83 -24
95 -143 983 105 83 -24
167 -287 1103 -284 243 139
191 263 599 -389 292 0
-167 239 1223 -157 172 -114
-143 95 1630 -380 -119 -72
239 0 479 -380 -119 -72
503 -143 -47 -72 22 157
335 -1127 1055 -108 115 209
-191 -1103 1726 -542 -135 -41
311 407 167 441 80 -275
191 671 407 441 80 -275
-71 287 2062 666 -69 -160
143 215 1199 186 -197 165
263 -23 1127 412 113 248
-143 -335 2326 -446 -6 -29
-191 -215 2517 -446 -6 -29
23 479 287 -463 26 -323
215 455 -23 282 113 -187
0 -191 407 30 -270 111
-191 -263 263 2 -408 335
-239 -215 431 2 -408 335
-239 -263 1031 133 -302 278
-191 47 1318 -175 0 -33
-95 191 1103 -249 365 -270
167 239 1438 -206 493 -181
263 -239 1750 -206 493 -181
359 -215 1270 -76 375 74
263 23 815 327 146 192
167 143 671 460 -255 77
-95 287 959 460 -255 -15
-215 191 983 189 -508 -15
-383 47 959 -177 -423 -47
-407 -167 791 -301 -168 -68
-191 -143 551 -189 178 -74
215 -239 959 -189 178 5
191 -311 1366 -167 312 5
167 -335 1294 -84 274 73
143 -263 1247 202 107 71
191 263 1103 222 -48 -104
167 479 815 222 -48 -104
23 479 911 266 -169 -183
-119 143 791 45 -195 -73
-71 23 647 -148 -88 11
-143 -23 815 -169 22 11
-191 -71 695 -169 22 11
47 -23 551 -159 6 -6
47 -23 1055 -105 105 -43
-143 -263 1750 -250 135 -46
167 -239 1462 -138 187 -61
407 -167 1055 -138 187 -61
575 -167 1175 179 325 -67
239 -167 1175 181 43 19
215 119 623 368 -250 100
23 191 503 386 -361 84
-407 47 1151 386 -361 84
-407 215 1390 -150 -435 -92
-215 455 1103 -309 -150 -235
-23 215 863 -102 264 -64
167 -95 215 -74 382 206
287 -191 503 -74 382 206
167 -143 1127 -105 208 205
-143 143 1318 -163 -122 110
119 191 1270 -56 -135 18
0 -239 1438 -273 78 -35
-23 -215 1510 -273 78 -35
311 47 959 -294 47 6
167 0 695 110 166 86
-95 -263 815 172 -172 160
-119 -239 503 144 -313 81
-71 71 167 144 -313 81
-215 335 623 369 -291 -105
-191 239 1151 151 -184 -160
-47 23 1127 -8 129 23
119 -191 1007 43 321 192
143 -479 1175 43 321 192
167 -335 1582 -66 282 117
191 -239 1582 -217 146 -128
95 -95 1175 -30 111 -258
191 239 1223 407 -109 -145
119 431 791 407 -109 -145
0 383 527 544 -241 56
-71 -95 935 247 -333 162
-215 -239 839 -104 -247 41
0 191 551 -197 -80 -251
-23 215 911 -197 -80 -251
-143 143 1606 -374 108 -322
-191 -191 1199 -326 143 -86
215 -191 647 130 269 146
311 -503 983 50 146 115
167 -215 1007 50 146 115
263 431 767 120 -101 -99
95 383 863 330 -62 -168
-119 23 1486 -128 -181 -99
-23 -167 1270 -202 -70 -2
71 -239 791 -202 -70 -2
119 -191 935 -28 76 -11
47 -143 911 -36 38 -85
95 239 551 170 5 -90
95 191 1031 101 -46 11
-167 -191 1462 101 -46 11
23 -95 935 -16 -109 67
191 191 935 236 35 -39
143 191 1247 -23 72 -147
0 191 1151 -133 26 -94
23 -23 1079 -133 26 -94
143 -239 1247 -35 28 36
23 -215 1007 -83 -68 12
-23 23 551 121 -166 -90
0 191 551 123 -168 -113
-95 191 719 123 -168 -113
-47 -23 719 -39 -101 -63
23 -191 983 -42 45 -6
0 -191 1007 -151 174 -25
-47 -47 863 -55 146 -86
215 47 935 -55 146 -86
47 -215 1558 -31 199 -98
23 -143 1486 -72 28 -30
239 119 911 262 17 7
287 71 1103 215 17 -17
-71 -23 1414 215 -96 -17
-23 71 1007 -29 -228 -47
-23 191 623 136 -168 -80
0 0 791 -65 -109 -103
-47 -47 671 -65 -109 -91
23 0 647 -211 -41 -91
-119 -119 1007 -100 38 -46
-95 -143 863 -128 -12 -17
95 95 791 126 55 -44
71 119 1007 126 55 -44
0 0 1342 98 130 -82
191 47 1534 -99 91 -41
215 23 1055 75 196 5
143 -23 1294 -10 38 0
215 -23 1438 -10 38 0
119 119 911 -80 26 -48
23 -23 479 186 -166 -36
191 95 719 69 -270 -67
23 215 623 -28 -225 -74
-215 23 839 -28 -225 -74
-191 -47 1103 -40 -181 10
-167 -143 935 -99 59 43
143 0 1103 -72 247 -18
119 -47 1247 -25 265 -37
0 -167 1486 -25 265 -37
311 -23 1055 -78 168 -15
191 -71 791 65 80 10
191 0 1294 151 -179 12
119 0 1127 51 -276 -38
-167 215 695 51 -276 -38
-143 191 719 196 -249 -110
-119 -47 1199 -27 -141 -93
-167 -191 935 -294 -49 -28
-23 -167 911 -33 84 5
-47 -71 1007 -33 84 5
23 0 791 34 111 -38
167 119 1175 84 36 -73
191 -95 1055 33 96 12
95 -23 767 66 -7 31
263 0 887 66 -7 31
95 47 983 -17 58 -52
0 0 959 -90 -135 -71
-23 -191 1270 -125 -94 -58
-191 -239 1079 -137 -6 -32
0 -47 863 -137 -6 -32
167 167 887 176 31 -46
191 215 959 275 69 -45
0 47 1270 76 -20 31
0 -119 1247 -28 -29 59
71 47 863 -28 -29 59
191 47 959 33 -47 -39
71 119 1127 -76 -45 -136
-119 71 839 -113 -58 -112
23 47 863 -10 -29 3
119 -95 1079 -10 -29 3
-23 -215 767 -87 -10 39
23 -47 575 57 -90 -2
71 167 839 53 -25 -90
47 119 743 -19 -18 -107
47 23 1294 -19 -18 -107
-23 -191 1462 -127 110 -53
167 -47 767 -124 98 -21
239 23 599 164 111 -30
191 -47 1318 -20 -6 -35
-23 -95 1342 -20 -6 -35
-23 -47 1175 -112 -122 -51
47 47 911 154 -47 -24
0 0 1151 71 -71 -40
-23 119 1007 62 -36 -35
23 119 815 62 -36 -35
119 0 935 162 -15 20
119 -71 839 -55 59 0
47 0 1031 -105 19 -3
23 -71 863 -41 -55 -17
23 -71 575 -41 -55 -17
-95 -71 1247 -18 -72 -31
-167 0 1510 -175 -43 -69
167 71 911 76 35 4
191 23 695 184 169 54
47 -335 1414 184 169 54
167 -215 1390 -202 24 28
215 143 959 -25 24 -86
119 119 695 211 -89 -76
-23 -95 815 -10 -209 23
47 0 839 -10 -209 23
-191 191 815 8 -115 0
-191 0 1175 17 -140 -14
-47 -167 935 -69 1 -3
47 -47 959 -67 144 -25
47 -47 1031 -67 144 -25
-23 -143 1270 -85 152 -47
0 -23 1151 -36 78 -17
287 71 911 136 117 -3
95 -95 1007 136 117 1
23 -119 1318 88 -101 1
-23 191 695 24 -176 -55
71 359 455 234 -137 -87
23 95 1247 71 -110 -83
-95 -71 1318 71 -110 -7
-143 -143 1175 -227 -98 -7
0 -191 1127 -78 13 42
-47 -191 887 -26 38 -4
239 119 1007 16 90 -86
167 167 863 16 90 -86
167 95 935 56 117 -15
191 0 1199 43 -7 46
47 -167 551 -105 -24 33
-47 -71 551 -40 -149 -42
119 -119 863 -40 -149 -42
0 -95 1103 -129 -81 -125
-191 -143 1199 -112 -90 -63
47 -119 1294 94 17 12
167 -95 1055 218 96 15
191 167 1007 218 96 15
167 191 1103 240 76 -42
23 383 863 159 -10 -91
71 263 959 79 -84 -123
-23 119 1127 -92 -103 -52
-167 0 863 -92 -103 -52
95 -23 623 -104 -99 -8
0 -47 1031 -88 22 -29
-71 -119 1151 -260 0 -45
0 -191 911 -93 11 -2
191 -191 671 -93 11 -2
215 23 815 70 95 -26
191 0 1151 65 81 -99
0 -23 1270 -40 4 -82
-47 0 1007 127 -1 -24
95 23 1007 127 -1 -24
47 0 935 108 33 7
95 -47 911 -6 -35 -32
167 0 1055 -3 -35 -33
0 0 1223 -72 -56 -51
-143 71 1199 -72 -56 -51
-119 71 935 -8 -53 -20
191 95 719 167 51 29
143 -23 887 63 99 33
119 0 1055 -121 2 0
-47 -119 935 -121 2 0
0 -95 671 -72 -45 -36
0 -71 863 -25 -98 -44
-47 0 1007 -67 -61 -67
-167 -23 1270 2 -46 12
-23 23 1151 2 -46 12
-47 -191 935 138 136 62
215 -215 1318 -3 102 66
383 47 1079 8 201 -59
-23 191 743 192 37 -63
0 -23 959 192 37 -63
119 -119 983 -79 -165 5
-47 191 527 -57 -149 -17
-191 191 1079 177 -192 -26
-191 -191 1247 -103 -94 16
47 -191 983 -103 -94 16
47 0 815 -45 131 21
-71 -47 1318 -11 195 -29
263 23 1247 -166 129 -56
311 167 839 94 193 -23
143 -143 1055 94 193 -23
0 -191 1390 20 -31 -2
95 71 623 -68 -182 -49
95 215 599 209 -186 -73
-47 -23 959 -38 -214 -36
